zip,count
60000,41
60001,6
60002,2556
60004,4874
60005,3059
60006,17
60007,3677
60008,2883
60009,21
60010,4087
60011,12
60012,1191
60013,2476
60014,5335
60015,2348
60016,7795
60017,18
60018,4162
60019,11
60020,1156
60021,494
60022,609
60025,4070
60026,1275
60029,56
60030,3398
60031,3968
60033,1805
60034,219
60035,2250
60036,9
60038,10
60039,9
60040,720
60041,1035
60042,903
60043,213
60044,923
60045,1705
60046,3777
60047,4120
60048,2528
60050,3821
60051,2872
60053,2786
60055,13
60056,6012
60057,7
60060,4226
60061,2278
60062,3907
60063,10
60064,3420
60065,12
60067,4138
60068,4386
60069,781
60070,1741
60071,395
60072,90
60073,8554
60074,4252
60075,18
60076,3893
60077,3154
60078,15
60079,55
60081,1087
60082,17
60083,1080
60084,1804
60085,11091
60086,15
60087,4192
60088,859
60089,3512
60090,4860
60091,2131
60093,1915
60094,6
60095,8
60096,738
60097,1152
60098,3959
60099,4367
60101,5806
60102,3441
60103,5243
60104,2873
60105,13
60106,2796
60107,5315
60108,3174
60109,77
60110,5382
60111,27
60112,590
60113,47
60115,5254
60116,14
60118,1707
60119,1236
60120,7401
60121,33
60123,6614
60124,2918
60125,8
60126,5619
60129,28
60130,1480
60131,2934
60133,5579
60134,3152
60135,944
60136,1097
60137,4148
60138,17
60139,4702
60140,2626
60141,83
60142,3048
60143,1495
60144,14
60145,260
60146,299
60147,19
60148,5802
60150,166
60151,420
60152,1411
60153,3178
60154,2042
60155,1060
60156,3203
60157,290
60159,50
60160,4095
60161,15
60162,1660
60163,739
60164,3650
60165,804
60168,23
60169,3665
60170,7
60171,1445
60172,3013
60173,1224
60174,3809
60175,3154
60176,1733
60177,3380
60178,2467
60180,162
60181,3569
60183,12
60184,294
60185,5312
60186,13
60187,3124
60188,5540
60189,3014
60190,1404
60191,2072
60192,1345
60193,4015
60194,1997
60195,413
60196,9
60201,3289
60202,2549
60203,332
60204,12
60208,18
60301,261
60302,2481
60303,20
60304,1263
60305,966
60401,1087
60402,9724
60403,2291
60404,2649
60406,3585
60407,186
60408,789
60409,4648
60410,1888
60411,7313
60412,15
60415,1578
60416,1380
60417,1846
60418,1230
60419,2770
60420,715
60421,435
60422,1029
60423,4362
60424,276
60425,1179
60426,3467
60428,1526
60429,1892
60430,2190
60431,4013
60432,3069
60433,2384
60434,510
60435,6772
60436,2626
60437,22
60438,4099
60439,2996
60440,7103
60441,4511
60442,1610
60443,2512
60444,210
60445,2393
60446,5816
60447,2047
60448,3265
60449,1061
60450,2992
60451,4553
60452,3595
60453,7127
60454,25
60455,2193
60456,479
60457,1642
60458,1765
60459,3938
60460,214
60461,448
60462,4886
60463,1939
60464,1095
60465,2239
60466,2697
60467,3087
60468,879
60469,920
60470,58
60471,1525
60472,545
60473,3055
60474,109
60475,1125
60476,316
60477,4604
60478,2111
60479,75
60480,638
60481,1535
60482,1206
60484,755
60487,3300
60490,2413
60491,2832
60499,6
60501,1603
60502,2126
60503,1693
60504,4350
60505,9908
60506,7794
60507,39
60508,6
60510,2897
60511,197
60512,129
60513,2216
60514,1110
60515,2884
60516,2870
60517,3656
60518,365
60519,17
60520,304
60521,2078
60522,8
60523,1142
60524,6
60525,3810
60526,1430
60527,3345
60528,10
60530,55
60531,248
60532,2629
60534,1469
60535,6
60536,20
60537,73
60538,3899
60539,37
60540,3808
60541,391
60542,2109
60543,4572
60544,3414
60545,1974
60546,1852
60548,1671
60549,83
60550,151
60551,842
60552,529
60553,66
60554,1353
60555,1704
60556,177
60557,10
60558,1557
60559,2675
60560,3349
60561,2314
60563,3980
60564,4174
60565,3486
60567,23
60585,2831
60586,6549
60598,15
60601,1509
60602,133
60603,95
60604,131
60605,2339
60606,412
60607,3184
60608,9031
60609,8137
60610,4309
60611,2772
60612,4178
60613,4636
60614,7103
60615,3019
60616,4417
60617,9425
60618,9883
60619,5932
60620,6713
60621,2884
60622,6180
60623,12066
60624,4034
60625,8565
60626,5027
60627,10
60628,6678
60629,18846
60630,6720
60631,3784
60632,14306
60633,2111
60634,11882
60635,10
60636,3963
60637,4463
60638,8882
60639,15848
60640,5751
60641,10196
60642,2430
60643,5448
60644,5343
60645,5572
60646,3247
60647,10226
60649,4286
60650,25
60651,8920
60652,6087
60653,3329
60654,2486
60655,3951
60656,3812
60657,6677
60659,4771
60660,3423
60661,1045
60664,6
60680,56
60690,21
60706,3634
60707,6481
60712,2591
60714,4399
60803,2681
60804,14240
60805,2489
60806,6
60827,2572
60901,6314
60910,51
60911,218
60912,52
60913,226
60914,4699
60915,1645
60917,71
60918,113
60919,62
60920,22
60921,226
60922,337
60924,269
60926,7
60927,348
60928,105
60929,94
60930,159
60931,84
60932,15
60933,34
60934,50
60935,163
60936,773
60938,354
60940,411
60941,327
60942,1025
60944,10
60945,21
60946,50
60948,236
60949,70
60950,1816
60951,93
60952,112
60953,334
60954,948
60955,335
60956,23
60957,1006
60958,225
60959,177
60960,132
60961,80
60962,83
60963,317
60964,721
60966,178
60967,10
60968,63
60969,13
60970,913
60973,78
60974,22
61001,119
61006,208
61007,57
61008,5245
61010,1253
61011,373
61012,278
61013,93
61014,111
61015,113
61016,667
61018,128
61019,435
61020,526
61021,3334
61024,336
61025,355
61028,166
61030,316
61031,240
61032,3844
61036,615
61037,22
61038,173
61039,106
61041,123
61042,62
61043,24
61044,24
61046,343
61047,216
61048,570
61049,40
61050,44
61051,186
61052,181
61053,293
61054,470
61059,28
61060,149
61061,917
61062,261
61063,502
61064,488
61065,1509
61067,82
61068,2265
61070,148
61071,1935
61072,1624
61073,2788
61074,524
61075,115
61077,10
61078,156
61079,8
61080,1541
61081,3257
61084,435
61085,415
61087,187
61088,819
61089,93
61091,11
61101,2724
61102,2681
