zip,count
60000,40
60001,6
60002,1738
60004,3529
60005,2240
60006,13
60007,2766
60008,2323
60009,19
60010,2838
60011,8
60012,892
60013,1808
60014,3728
60015,1766
60016,5619
60017,12
60018,3331
60019,10
60020,803
60021,329
60022,410
60025,2923
60026,908
60029,44
60030,2468
60031,2897
60033,1413
60034,147
60035,1700
60036,9
60038,7
60040,648
60041,714
60042,632
60043,154
60044,662
60045,1194
60046,2696
60047,3081
60048,1794
60050,2717
60051,1983
60053,1982
60055,9
60056,4405
60057,7
60060,3282
60061,1645
60062,2817
60063,9
60064,2740
60065,7
60067,3024
60068,2999
60069,591
60070,1360
60071,277
60072,52
60073,6524
60074,3305
60075,17
60076,2927
60077,2355
60078,12
60079,39
60081,760
60082,16
60083,795
60084,1338
60085,9079
60086,7
60087,3323
60088,758
60089,2548
60090,3888
60091,1446
60093,1425
60094,6
60095,9
60096,536
60097,793
60098,2930
60099,3246
60101,4595
60102,2499
60103,3848
60104,2127
60105,10
60106,2202
60107,4210
60108,2374
60109,60
60110,4284
60111,19
60112,392
60113,33
60115,3563
60116,8
60118,1247
60119,835
60120,5971
60121,32
60123,5109
60124,2073
60125,6
60126,4016
60129,23
60130,1090
60131,2322
60133,4373
60134,2283
60135,685
60136,762
60137,2955
60138,10
60139,3661
60140,1716
60141,68
60142,2150
60143,1073
60144,11
60145,185
60146,237
60147,13
60148,3984
60150,99
60151,302
60152,1006
60153,2329
60154,1492
60155,774
60156,2252
60157,212
60159,47
60160,3413
60161,11
60162,1395
60163,577
60164,2913
60165,671
60168,20
60169,2818
60170,7
60171,1085
60172,2199
60173,865
60174,2777
60175,2347
60176,1302
60177,2516
60178,1767
60180,107
60181,2680
60183,10
60184,230
60185,4161
60186,12
60187,2061
60188,4127
60189,2096
60190,1008
60191,1518
60192,946
60193,2886
60194,1398
60195,288
60196,8
60201,2228
60202,1938
60203,253
60204,13
60208,17
60301,184
60302,1852
60303,15
60304,891
60305,703
60401,762
60402,7952
60403,1707
60404,1919
60406,2825
60407,130
60408,549
60409,3289
60410,1310
60411,5296
60412,9
60415,1132
60416,989
60417,1413
60418,942
60419,1773
60420,518
60421,285
60422,693
60423,3207
60424,192
60425,801
60426,2428
60428,968
60429,1262
60430,1489
60431,2925
60432,2358
60433,1767
60434,375
60435,5017
60436,1942
60437,17
60438,3038
60439,2087
60440,5156
60441,3268
60442,1074
60443,1770
60444,148
60445,1737
60446,4316
60447,1463
60448,2279
60449,693
60450,2156
60451,3238
60452,2673
60453,5429
60454,18
60455,1665
60456,347
60457,1170
60458,1280
60459,2976
60460,155
60461,301
60462,3593
60463,1464
60464,795
60465,1649
60466,1961
60467,2237
60468,606
60469,735
60470,37
60471,1046
60472,331
60473,2138
60474,88
60475,803
60476,232
60477,3477
60478,1415
60479,49
60480,474
60481,1170
60482,794
60484,523
60487,2428
60490,1689
60491,2146
60499,6
60501,1333
60502,1419
60503,1058
60504,2960
60505,8058
60506,5881
60507,27
60510,2029
60511,113
60512,79
60513,1617
60514,793
60515,1989
60516,1975
60517,2509
60518,232
60519,13
60520,206
60521,1480
60523,865
60524,6
60525,2805
60526,1005
60527,2525
60528,9
60530,39
60531,161
60532,1744
60534,1132
60536,15
60537,50
60538,2739
60539,31
60540,2583
60541,260
60542,1533
60543,3180
60544,2485
60545,1390
60546,1372
60548,1178
60549,54
60550,120
60551,711
60552,352
60553,42
60554,910
60555,1221
60556,112
60558,1007
60559,1968
60560,2346
60561,1665
60563,2774
60564,2846
60565,2417
60567,13
60585,2005
60586,4695
60598,13
60601,938
60602,99
60603,67
60604,99
60605,1724
60606,278
60607,2339
60608,7468
60609,6675
60610,2994
60611,2013
60612,3052
60613,3326
60614,4937
60615,2015
60616,3334
60617,7111
60618,7563
60619,3901
60620,4667
60621,2012
60622,4557
60623,10289
60624,2922
60625,6290
60626,3917
