zip,count
3,8
60000,13
60002,676
60004,1530
60005,1040
60006,6
60007,1258
60008,1185
60009,10
60010,1264
60012,350
60013,737
60014,1698
60015,841
60016,2771
60017,6
60018,1621
60020,359
60021,128
60022,171
60025,1375
60026,467
60029,28
60030,1035
60031,1430
60033,816
60034,63
60035,840
60040,364
60041,304
60042,264
60043,85
60044,347
60045,491
60046,1138
60047,1408
60048,761
60050,1102
60051,829
60053,908
60056,2044
60060,1420
60061,703
60062,1302
60063,6
60064,1754
60067,1454
60068,1269
60069,271
60070,717
60071,129
60072,24
60073,3349
60074,1598
60076,1417
60077,1077
60078,7
60079,24
60081,325
60083,387
60084,585
60085,5423
60087,1856
60088,636
60089,1079
60090,1849
60091,623
60093,634
60095,6
60096,244
60097,376
60098,1421
60099,1730
60101,2348
60102,1170
60103,1677
60104,1150
60106,1257
60107,2068
60108,1103
60109,32
60110,2182
60111,11
60112,194
60113,16
60115,1838
60118,543
60119,369
60120,3153
60121,14
60123,2537
60124,952
60126,1786
60129,9
60130,546
60131,1128
60133,2167
60134,1125
60135,312
60136,314
60137,1289
60138,6
60139,1784
60140,738
60141,38
60142,963
60143,566
60145,95
60146,116
60147,7
60148,1663
60150,46
60151,132
60152,470
60153,1171
60154,690
60155,421
60156,1025
60157,98
60159,9
60160,1900
60161,7
60162,452
60163,320
60164,1445
60165,374
60168,10
60169,1341
60171,483
60172,1014
60173,402
60174,1371
60175,1120
60176,649
60177,1262
60178,795
60180,41
60181,1161
60184,114
60185,2081
60186,6
60187,848
60188,1849
60189,908
60190,413
60191,735
60192,410
60193,1297
60194,637
60195,117
60201,985
60202,929
60203,123
60204,9
60208,18
60301,98
60302,868
60303,10
60304,392
60305,318
60401,353
60402,4516
60403,802
60404,751
60406,1529
60407,49
60408,242
60409,1740
60410,485
60411,2769
60415,638
60416,398
60417,681
60418,435
60419,996
60420,191
60421,99
60422,346
60423,1524
60424,75
60425,432
60426,1201
60428,537
60429,627
60430,745
60431,1160
60432,1214
60433,914
60434,317
60435,2445
60436,890
60438,1573
60439,946
60440,2470
60441,1360
60442,414
60443,1043
