zip,count
60000,42
60001,6
60002,1525
60004,3221
60005,2016
60006,14
60007,2465
60008,2190
60009,19
60010,2552
60011,8
60012,809
60013,1592
60014,3348
60015,1548
60016,5078
60017,12
60018,3104
60019,8
60020,691
60021,271
60022,350
60025,2623
60026,822
60029,41
60030,2114
60031,2613
60033,1345
60034,138
60035,1504
60036,9
60038,7
60040,598
60041,607
60042,560
60043,123
60044,590
60045,1006
60046,2411
60047,2728
60048,1500
60050,2421
60051,1750
60053,1795
60055,8
60056,4045
60057,6
60060,2936
60061,1434
60062,2507
60063,9
60064,2382
60065,7
60067,2767
60068,2681
60069,534
60070,1230
60071,249
60072,50
60073,5891
60074,3043
60075,15
60076,2663
60077,2145
60078,12
60079,38
60081,673
60082,15
60083,724
60084,1201
60085,8607
60086,6
60087,3146
60088,711
60089,2269
60090,3573
60091,1206
60093,1225
60095,8
60096,489
60097,737
60098,2615
60099,3030
60101,4277
60102,2236
60103,3474
60104,1996
60105,8
60106,2047
60107,3926
60108,2170
60109,59
60110,3981
60111,19
60112,341
60113,35
60115,3251
60116,8
60118,1136
60119,730
60120,5573
60121,30
60123,4712
60124,1887
60125,6
60126,3636
60129,20
60130,999
60131,2111
60133,4078
60134,2016
60135,638
60136,669
60137,2670
60138,10
60139,3419
60140,1530
60141,64
60142,1883
60143,967
60144,11
60145,173
60146,220
60147,13
60148,3594
60150,88
60151,269
60152,944
60153,2157
60154,1341
60155,715
60156,1987
60157,193
60159,46
60160,3238
60161,10
60162,1340
60163,543
60164,2708
60165,642
60168,22
60169,2617
60170,7
60171,984
60172,1992
60173,783
60174,2534
60175,2139
60176,1176
60177,2320
60178,1606
60180,94
60181,2429
60183,11
60184,200
60185,3863
60186,11
60187,1825
60188,3806
60189,1905
60190,900
60191,1385
60192,854
60193,2591
60194,1255
60195,267
60196,9
60201,1838
60202,1771
60203,224
60204,12
60208,20
60301,165
60302,1671
60303,13
60304,785
60305,607
60401,698
60402,7495
60403,1548
60404,1697
60406,2655
60407,111
60408,485
60409,3063
60410,1132
60411,4950
60412,9
60415,1061
60416,886
60417,1280
60418,881
60419,1598
60420,463
60421,241
60422,637
60423,2861
60424,164
60425,752
60426,2222
60428,885
60429,1182
60430,1364
60431,2646
60432,2212
60433,1593
60434,365
60435,4545
60436,1787
60437,9
60438,2828
60439,1843
60440,4681
60441,2886
60442,920
60443,1645
60444,123
60445,1620
60446,3934
60447,1254
60448,2037
60449,629
60450,1847
60451,2772
60452,2462
60453,4986
60454,17
60455,1543
60456,316
60457,1068
60458,1186
60459,2762
60460,139
60461,278
60462,3251
60463,1355
60464,729
60465,1536
60466,1826
60467,2074
60468,522
60469,675
60470,34
60471,985
60472,294
60473,1955
60474,80
60475,730
60476,222
60477,3173
60478,1301
60479,38
60480,439
60481,1070
60482,717
60484,480
60487,2204
60490,1508
60491,1939
60501,1269
60502,1213
60503,917
60504,2670
60505,7509
60506,5436
60507,25
60510,1803
60511,100
60512,76
60513,1523
60514,709
60515,1678
60516,1721
60517,2247
60518,204
60519,13
60520,188
60521,1305
60523,806
60524,6
60525,2586
60526,912
60527,2285
60528,9
60530,33
60531,148
60532,1555
60534,1065
60536,16
60537,45
60538,2444
60539,30
60540,2254
60541,230
60542,1416
60543,2799
60544,2246
60545,1276
60546,1238
60548,1087
60549,51
60550,114
60551,589
60552,326
60553,39
60554,772
60555,1126
60556,94
60558,901
60559,1787
60560,2082
60561,1489
60563,2465
60564,2449
60565,2082
60567,11
60585,1750
60586,4246
60598,11
60601,853
60602,76
60603,58
60604,93
60605,1548
60606,257
60607,2168
60608,7037
60609,6245
60610,2630
60611,1778
60612,2938
60613,2990
60614,4373
60615,1830
60616,3055
60617,6704
60618,6882
60619,3617
60620,4326
60621,1894
60622,4138
60623,9797
60624,2720
60625,5774
60626,3618
60627,6
60628,4173
60629,15338
60630,4596
60631,2555
60632,11935
60633,1615
60634,8640
60635,7
60636,2686
60637,2687
60638,6907
60639,12778
60640,3728
60641,7600
60642,1583
60643,3625
60644,3563
60645,3987
60646,2172
60647,7320
60649,2723
60650,22
60651,6664
60652,4567
60653,2092
60654,1624
60655,2934
60656,2483
60657,4082
60659,3404
60660,2233
60661,637
60664,6
60680,35
60690,10
60706,2440
60707,4549
60712,1922
60714,3132
60801,8
60803,1887
60804,11770
60805,1733
60806,6
60827,1479
60901,4228
60910,34
60911,148
60912,43
60913,157
60914,3005
60915,1078
60917,53
60918,50
60919,28
60920,15
60921,112
60922,224
60924,173
60927,250
60928,62
60929,61
60930,81
60931,54
60932,13
60933,23
60934,29
60935,109
60936,439
60938,283
60940,227
60941,191
60942,612
60944,7
60945,11
60946,23
60948,136
60949,51
60950,1192
60951,63
60952,58
60953,191
60954,628
60955,224
60956,17
60957,584
60958,135
60959,118
60960,62
60961,58
60962,38
60963,162
60964,431
60966,84
60967,6
60968,36
60969,12
60970,541
60973,46
60974,13
61001,81
61006,134
61007,39
61008,3907
61010,852
61011,259
61012,194
61013,61
61014,62
61015,81
61016,482
61018,84
61019,259
61020,284
61021,2109
61024,189
61025,255
61028,112
61030,183
61031,165
61032,2431
61036,445
61037,22
61038,106
61039,61
61041,87
61042,40
61043,14
61044,14
61046,214
61047,133
61048,347
61049,28
61050,20
61051,125
61052,85
61053,201
61054,249
61059,19
61060,96
61061,598
61062,161
61063,311
61064,252
61065,949
61067,62
61068,1495
61070,76
61071,1191
61072,1047
61073,1782
61074,364
61075,82
61078,93
61080,1017
61081,2086
61084,248
61085,274
61087,143
61088,542
61089,46
61091,8
61101,1617
61102,1782
61103,2001
61104,1626
61105,14
61107,2967
61108,3026
61109,2526
61111,2202
61112,28
61114,1489
61115,2046
61125,10
61126,10
61132,8
61201,3056
61204,16
61230,105
61231,423
61232,133
61233,38
61234,101
61235,97
61236,9
61238,236
61239,63
61240,461
61241,559
61242,79
61243,11
61244,2130
61250,236
61251,29
61252,485
61254,883
61256,159
61257,76
61258,15
61259,66
61260,46
61261,73
61262,54
61263,51
61264,753
61265,3700
61266,6
61270,742
61272,91
61273,274
61274,17
61275,362
61276,8
61277,350
61278,43
61279,72
61281,212
61282,730
61283,86
61284,187
61285,439
61301,946
61310,311
61311,22
61312,34
61313,27
61314,76
61315,21
61316,22
61317,36
61318,42
61319,96
61320,44
61321,21
61322,185
61325,81
61326,155
61327,70
61329,111
61330,119
61333,42
61334,56
61335,30
61336,26
61337,40
61338,30
61340,19
61341,651
61342,1061
61344,21
61345,66
61348,408
61349,78
61350,1920
61353,80
61354,1073
61356,1007
61358,23
61359,31
61360,259
61361,106
61362,616
61363,23
61364,1668
61367,74
61368,81
61369,111
61370,79
61372,13
61373,163
61374,6
61375,44
61376,200
61377,91
61378,24
61379,95
61401,3040
61402,148
61410,296
61411,28
61412,125
61413,61
61414,46
61415,142
61417,17
61418,37
61419,9
61420,60
61421,109
61422,281
61423,52
61424,12
61425,24
61426,7
61427,123
61428,93
61430,64
61431,24
61432,33
61433,12
61434,234
61435,14
61436,60
61437,33
61438,40
61439,27
61440,37
61441,62
61442,56
61443,1285
61447,66
61448,392
61449,25
61450,130
61451,27
61452,22
61453,52
61454,45
61455,1523
61458,55
61459,12
61460,18
61462,1117
61465,65
61466,27
61467,85
61469,135
61470,27
61471,14
61472,47
61473,100
61474,20
61475,8
61476,21
61477,34
61478,18
61480,113
61482,48
61483,200
61484,47
61485,36
61486,103
61488,89
61489,90
61490,62
61491,169
61501,137
61516,45
61517,288
61519,20
61520,1426
61523,846
61524,6
61525,921
61526,85
61528,266
61529,208
61530,622
61531,231
61532,41
61533,197
61534,109
61535,148
61536,222
61537,208
61539,16
61540,128
61542,278
61544,21
61545,42
61546,336
61547,328
61548,1116
61550,1943
61552,11
61553,7
61554,3864
61555,17
61559,248
61560,39
61561,173
61563,19
61564,111
61565,82
61567,37
61568,526
61569,70
61570,82
61571,2129
61572,91
61601,10
61602,103
61603,1334
61604,2714
61605,1043
61606,537
61607,955
61610,402
61611,2098
61612,13
61614,2499
61615,1917
61616,525
61625,58
61701,2598
61704,2479
61705,1034
61720,16
61721,26
61722,44
61723,175
61724,31
61725,122
61726,211
61727,757
61728,116
61729,151
61730,24
61731,18
61732,164
61733,98
61734,225
61735,22
61736,157
61737,29
61738,447
61739,514
61740,184
61741,170
61742,96
61743,33
61744,175
61745,317
61747,88
61748,217
61749,51
61751,7
61752,251
61753,251
61754,89
61755,452
61756,146
61759,133
61760,178
61761,4930
61764,1462
61769,40
61770,70
61771,82
61772,28
61773,53
61774,64
61775,35
61776,113
61777,71
61778,46
61790,67
61801,1362
61802,1388
61810,17
61811,75
61812,26
61813,132
61814,123
61815,13
61816,42
61817,316
61818,160
61820,4358
61821,2036
61822,1622
61824,9
61830,28
61831,13
61832,2990
61833,183
61834,1540
61839,24
61840,56
61841,120
61842,186
61843,174
61844,86
61845,38
61846,376
61847,151
61848,22
61849,90
61850,44
61851,18
61852,11
61853,962
61854,98
61856,556
61857,14
61858,291
61859,93
61862,55
61863,67
61864,129
61865,124
61866,1341
61870,87
61871,37
61872,41
61873,535
61874,555
61875,45
61876,73
61877,106
61878,86
61880,393
61882,29
61883,452
61884,82
61910,713
61911,395
61912,86
61913,131
61914,152
61917,71
61919,67
61920,2082
61924,185
61925,82
61928,75
61929,45
61930,62
61931,112
61932,23
61933,61
61936,19
61937,137
61938,2186
61940,22
61942,81
61943,156
61944,1078
61951,836
61953,590
61956,234
61957,159
62001,169
62002,2919
62006,59
62009,131
62010,1180
62011,31
62012,627
62013,48
62014,298
62015,50
62016,368
62017,102
62018,243
62019,33
62021,74
62022,116
62024,786
62025,3165
62026,19
62027,34
62028,38
62031,82
62032,83
62033,482
62034,1235
62035,1760
62036,68
62037,176
62040,3510
62044,157
62045,29
62046,105
62047,155
62048,119
62049,1494
62050,32
62051,69
62052,1480
62053,53
62054,81
62056,688
62058,63
62059,35
62060,322
62061,181
62062,853
62063,111
62067,270
62069,269
62074,76
62075,282
62076,6
62077,25
62079,41
62080,258
62081,14
62082,233
62083,16
62084,130
62086,113
62087,151
62088,617
62089,31
62090,81
62091,32
62092,343
62093,30
62094,72
62095,1056
62097,261
62201,540
62202,10
62203,562
62204,359
62205,586
62206,1152
62207,533
62208,1428
62214,121
62215,244
62216,535
62217,81
62218,255
62219,133
62220,1765
62221,2430
62222,15
62223,1515
62225,127
62226,2792
62230,1070
62231,949
62232,807
62233,984
62234,3004
62236,1413
62237,297
62238,64
62239,409
62240,138
62241,107
62242,138
62243,656
62244,92
62245,244
62246,1090
62248,43
62249,1900
62250,47
62253,51
62254,719
62255,65
62256,12
62257,292
62258,920
62259,16
62260,681
62261,25
62262,217
62263,649
62264,316
62265,489
62266,17
62268,52
62269,2868
62271,191
62272,185
62273,36
62274,1393
62275,357
62277,114
62278,948
62279,6
62280,24
62281,346
62282,55
62284,61
62285,479
62286,707
62288,389
62289,45
62292,50
62293,535
62294,1632
62295,144
62297,38
62298,1899
62301,3643
62305,2208
62306,9
62311,60
62312,225
62313,33
62314,49
62316,95
62320,301
62321,344
62323,16
62324,112
62325,39
62326,136
62330,91
62338,130
62339,109
62340,122
62341,298
62343,66
62345,27
62346,17
62347,209
62349,67
62351,201
62352,12
62353,518
62354,140
62355,70
62356,56
62357,15
62358,54
62359,14
62360,182
62361,21
62362,36
62363,746
62365,57
62366,126
62367,64
62370,39
62373,35
62374,15
62375,35
62376,117
62378,51
62379,177
62380,27
62401,2486
62410,69
62411,470
62413,49
62414,216
62417,288
62418,248
62419,37
62420,517
62421,56
62422,114
62423,45
62424,300
62425,42
62426,69
62427,100
62428,279
62431,96
62432,68
62433,60
62434,32
62436,65
62438,20
62439,680
62440,107
62441,659
62442,211
62443,173
62444,32
62445,110
62446,41
62447,376
62448,721
62449,292
62450,1256
62451,170
62452,35
62454,1160
62458,291
62459,20
62460,100
62461,102
62462,107
62463,127
62464,11
62465,82
62466,1111
62467,542
62468,240
62469,52
62471,1587
