zip,count
60000,40
60001,6
60002,1973
60004,3994
60005,2525
60006,14
60007,3057
60008,2529
60009,20
60010,3295
60011,10
60012,1012
60013,2056
60014,4328
60015,1933
60016,6517
60017,15
60018,3633
60019,11
60020,909
60021,385
60022,474
60025,3312
60026,1054
60029,51
60030,2730
60031,3197
60033,1555
60034,173
60035,1839
60036,9
60038,8
60040,669
60041,806
60042,711
60043,176
60044,735
60045,1388
60046,3011
60047,3460
60048,2010
60050,3050
60051,2224
60053,2327
60055,9
60056,4992
60057,6
60060,3575
60061,1820
60062,3191
60063,9
60064,2974
60065,10
60067,3424
60068,3483
60069,631
60070,1518
60071,311
60072,55
60073,7169
60074,3614
60075,17
60076,3260
60077,2678
60078,12
60079,41
60081,834
60082,16
60083,865
60084,1476
60085,9648
60086,11
60087,3570
60088,781
60089,2937
60090,4225
60091,1704
60093,1607
60094,6
60095,9
60096,586
60097,918
60098,3281
60099,3502
60101,5080
60102,2867
60103,4333
60104,2449
60105,10
60106,2458
60107,4655
60108,2638
60109,63
60110,4675
60111,24
60112,452
60113,40
60115,4255
60116,10
60118,1415
60119,955
60120,6464
60121,32
60123,5648
60124,2315
60125,6
60126,4685
60129,24
60130,1223
60131,2545
60133,4833
60134,2622
60135,771
60136,868
60137,3375
60138,15
60139,3999
60140,1984
60141,75
60142,2407
60143,1205
60144,12
60145,213
60146,259
60147,14
60148,4652
60150,116
60151,346
60152,1161
60153,2662
60154,1682
60155,889
60156,2622
60157,236
60159,47
60160,3637
60161,14
60162,1508
60163,656
60164,3155
60165,705
60168,21
60169,3189
60170,7
60171,1227
60172,2474
60173,995
60174,3137
60175,2625
60176,1512
60177,2798
60178,1987
60180,129
60181,3011
60183,10
60184,251
60185,4578
60186,13
60187,2403
60188,4626
60189,2411
60190,1165
60191,1720
60192,1087
60193,3285
60194,1598
60195,340
60196,9
60201,2676
60202,2134
60203,285
60204,13
60208,19
60301,217
60302,2030
60303,18
60304,1014
60305,805
60401,852
60402,8657
60403,1900
60404,2122
60406,3107
60407,147
60408,604
60409,3783
60410,1454
60411,5937
60412,13
60415,1301
60416,1086
60417,1551
60418,1042
60419,2139
60420,560
60421,328
60422,796
60423,3559
60424,207
60425,904
60426,2771
60428,1137
60429,1479
60430,1710
60431,3222
60432,2632
60433,1937
60434,378
60435,5587
60436,2126
60437,19
60438,3384
60439,2420
60440,5887
60441,3724
60442,1212
60443,2063
60444,171
60445,1977
60446,4854
60447,1618
60448,2589
60449,801
60450,2373
60451,3587
60452,2983
60453,6032
60454,19
60455,1878
60456,411
60457,1311
60458,1471
60459,3290
60460,173
60461,355
60462,4036
60463,1628
60464,892
60465,1853
60466,2231
60467,2523
60468,704
60469,793
60470,42
60471,1222
60472,406
60473,2490
60474,90
60475,908
60476,260
60477,3881
60478,1639
60479,56
60480,523
60481,1276
60482,954
60484,609
60487,2746
60490,1962
60491,2398
60499,6
60501,1438
60502,1732
60503,1323
60504,3463
60505,8857
60506,6656
60507,33
60510,2354
60511,130
60512,96
60513,1856
60514,935
60515,2331
60516,2292
60517,2959
60518,270
60519,16
60520,244
60521,1766
60522,6
60523,975
60524,6
60525,3219
60526,1161
60527,2849
60528,9
60530,45
60531,171
60532,2037
60534,1280
60536,16
60537,50
60538,3158
60539,34
60540,3090
60541,292
60542,1756
60543,3640
60544,2796
60545,1580
60546,1528
60548,1305
60549,58
60550,128
60551,764
60552,404
60553,50
60554,1023
60555,1414
60556,132
60558,1203
60559,2259
60560,2614
60561,1923
60563,3208
60564,3408
60565,2793
60567,18
60585,2293
60586,5263
60598,13
60601,1084
60602,109
60603,79
60604,115
60605,1943
60606,324
60607,2665
60608,8034
60609,7238
60610,3511
60611,2290
60612,3476
60613,3873
60614,5877
60615,2364
60616,3758
60617,7996
60618,8437
60619,4715
60620,5466
60621,2324
60622,5190
60623,10890
60624,3346
