zip,count
60002,351
60004,969
60005,649
60007,831
60008,816
60009,8
60010,775
60012,210
60013,415
60014,NA
60015,557
60016,NA
60018,NA
60020,190
60021,74
60022,109
60025,950
60026,333
60029,25
60030,657
60031,959
60033,586
60034,35
60035,575
60040,294
60041,190
60042,150
60043,52
60044,240
60045,305
60046,728
60047,989
60048,505
60050,614
60051,411
60053,666
60056,NA
60060,998
60061,471
60062,808
60064,NA
60067,949
60068,853
60069,196
60070,513
60071,76
60072,12
60073,NA
60074,NA
60076,NA
60077,762
60079,16
60081,186
60083,267
60084,358
60085,NA
60087,NA
60088,580
60089,726
60090,NA
60091,430
60093,401
60096,164
60097,199
60098,941
60099,NA
60101,NA
60102,755
60103,NA
60104,795
60106,941
60107,NA
60108,781
60109,21
60110,NA
60112,126
60113,8
60115,NA
60118,354
60119,210
60120,NA
60121,7
60123,NA
60124,562
60126,NA
60129,8
60130,375
60131,813
60133,NA
60134,712
60135,176
60136,229
60137,863
60139,NA
60140,445
60141,32
60142,581
60143,420
60145,50
60146,77
60148,NA
60150,30
60151,72
60152,280
60153,911
60154,480
60155,314
60156,645
60157,53
60159,6
60160,NA
60161,6
60162,309
60163,245
60164,NA
60165,292
60168,8
60169,880
60171,339
60172,688
60173,292
60174,829
60175,692
60176,473
60177,851
60178,414
60180,19
60181,811
60184,80
60185,NA
60187,520
60188,NA
60189,552
60190,239
60191,520
60192,257
60193,842
60194,416
60195,75
60201,700
60202,722
60203,86
60204,7
60208,12
60301,74
60302,584
60303,6
60304,277
60305,230
60401,227
60402,NA
60403,544
60404,438
60406,NA
60407,27
60408,136
60409,NA
60410,304
60411,NA
60415,511
60416,196
60417,475
60418,316
60419,802
60420,79
60421,54
60422,261
60423,885
60424,37
60425,345
60426,966
60428,431
60429,498
60430,566
60431,744
60432,898
60433,676
60434,313
60435,NA
60436,667
60438,NA
60439,640
60440,NA
60441,844
60442,235
60443,819
60444,20
60445,594
60446,NA
60447,257
60448,511
60449,230
60450,451
60451,767
60452,799
60453,NA
60454,8
60455,762
60456,122
60457,427
60458,458
60459,NA
60460,16
60461,129
60462,NA
60463,517
60464,258
60465,695
60466,857
60467,716
60468,151
60469,273
60470,9
60471,434
60472,140
60473,899
60474,15
60475,272
60476,95
60477,NA
60478,615
60479,6
60480,146
60481,249
60482,297
60484,243
60487,717
60490,448
60491,647
60501,629
60502,442
60503,276
60504,922
60505,NA
60506,NA
60507,13
60510,590
60511,19
60512,18
60513,492
60514,220
60515,485
60516,514
60517,749
60518,38
60520,53
60521,478
60523,265
60525,899
60526,289
60527,810
60530,9
60531,29
60532,469
60534,433
60537,14
60538,812
60539,17
60540,641
60541,43
60542,490
60543,822
60544,700
60545,394
60546,423
60548,355
60549,9
60550,19
60551,93
60552,62
60553,13
60554,237
60555,360
60556,24
60558,313
60559,689
60560,514
60561,445
60563,725
60564,768
60565,627
60585,491
60586,NA
60598,7
60601,287
60602,32
60603,15
60604,37
60605,531
60606,97
60607,942
60608,NA
60609,NA
60610,907
60611,672
60612,NA
60613,NA
60614,NA
60615,780
60616,NA
60617,NA
60618,NA
60619,NA
60620,NA
60621,880
60622,NA
60623,NA
60624,NA
60625,NA
60626,NA
60628,NA
60629,NA
60630,NA
60631,893
60632,NA
60633,736
60634,NA
60636,NA
60637,NA
60638,NA
60639,NA
60640,NA
60641,NA
60642,543
60643,NA
60644,NA
60645,NA
60646,760
60647,NA
60649,NA
60650,13
60651,NA
60652,NA
60653,934
60654,525
60655,927
60656,883
60657,NA
60659,NA
60660,936
60661,236
60680,19
60706,941
60707,NA
60712,439
60714,NA
60803,741
60804,NA
60805,579
60827,687
60901,NA
60910,8
60911,33
60912,8
60913,19
60914,855
60915,262
60917,11
60918,9
60919,12
60921,21
60922,65
60924,29
60927,78
60928,18
60929,7
60930,21
60931,15
60935,32
60936,43
60938,86
60940,77
60941,31
60942,115
60944,6
60946,6
60948,16
60949,11
60950,361
60951,9
60952,6
60953,32
60954,147
60955,36
60957,75
60958,61
60959,60
60960,17
60961,10
60962,9
60963,21
60964,98
60966,13
60970,72
60973,9
61001,23
61006,36
61007,6
61008,NA
61010,201
61011,75
61012,60
61013,16
61014,17
61015,14
61016,202
61018,24
61019,54
61020,76
61021,503
61024,34
61025,95
61028,31
61030,31
61031,14
61032,789
61036,154
61038,27
61039,17
61041,27
61042,17
61044,8
61046,54
61047,23
61048,88
61051,29
61052,17
61053,90
61054,56
61059,11
61060,23
61061,103
61062,65
61063,97
61064,56
61065,328
61067,11
61068,628
61070,25
61071,395
61072,374
61073,673
61074,123
61075,20
61078,15
61080,364
61081,582
61084,67
61085,122
61087,51
61088,167
61089,14
61101,742
61102,777
61103,894
61104,752
61105,7
61107,NA
61108,NA
61109,NA
61111,815
61114,562
61115,772
61201,NA
61204,7
61230,29
61231,114
61232,38
61233,18
61234,18
61235,20
61238,78
61239,26
61240,124
61241,160
61242,17
61244,978
61250,70
61251,6
61252,183
61254,156
61256,36
61257,14
61259,20
61260,15
61261,17
61262,10
61263,8
61264,206
61265,NA
61270,225
61272,21
61273,58
61275,79
61277,86
61278,6
61279,22
61281,46
61282,262
61283,12
61284,68
61285,131
61301,256
61310,91
61312,16
61314,11
61315,12
61316,8
61317,12
61318,10
61319,24
61322,123
61325,31
61326,48
61327,15
61329,31
61330,30
61333,17
61334,13
61335,11
61336,10
61337,13
61338,7
61340,6
61341,169
61342,362
61345,14
61348,99
61349,23
61350,464
61353,20
61354,286
61356,297
61360,48
61361,34
61362,187
61363,8
61364,496
61367,32
61368,31
61369,22
61370,17
61373,47
61375,15
61376,45
61377,24
61378,8
61379,41
61401,975
61410,64
61412,28
61413,21
61414,14
61415,19
61417,7
61418,7
61420,21
61421,28
61422,88
61423,22
61425,7
61427,39
61428,37
61430,16
61431,8
61432,12
61434,33
61436,14
61437,12
61438,12
61439,8
61441,30
61442,22
61443,222
61447,19
61448,120
61450,28
61451,8
61453,10
61454,21
61455,604
61458,13
61460,6
61462,399
61465,13
61466,8
61467,24
61469,42
61472,16
61473,34
61476,10
61477,8
61478,10
61480,23
61482,9
61483,27
61484,15
61485,9
61486,23
61488,25
61489,16
61490,18
61491,36
61501,16
61517,66
61519,6
61520,270
61523,289
61525,296
61526,13
61528,65
61529,45
61530,96
