zip,count
60000,40
60001,7
60002,2896
60004,5457
60005,3606
60006,20
60007,3998
60008,3392
60009,24
60010,4579
60011,13
60012,1355
60013,2841
60014,6151
60015,2583
60016,8413
60017,18
60018,4441
60019,12
60020,1282
60021,581
60022,675
60025,4471
60026,1392
60029,60
60030,3901
60031,4451
60033,2019
60034,245
60035,2498
60036,9
60038,10
60039,9
60040,756
60041,1181
60042,987
60043,255
60044,1061
60045,1927
60046,4226
60047,4503
60048,2843
60050,4402
60051,3214
60053,3005
60055,15
60056,6682
60057,8
60060,4678
60061,2474
60062,4351
60063,10
60064,3543
60065,15
60067,4588
60068,4858
60069,838
60070,1915
60071,466
60072,110
60073,9299
60074,4653
60075,20
60076,4214
60077,3408
60078,16
60079,58
60081,1234
60082,18
60083,1198
60084,2000
60085,11677
60086,16
60087,4526
60088,905
60089,3880
60090,5164
60091,2391
60093,2129
60094,7
60095,8
60096,847
60097,1361
60098,4563
60099,4834
60101,6308
60102,3893
60103,5754
60104,3094
60105,14
60106,2981
60107,5695
60108,3476
60109,85
60110,5829
60111,28
60112,651
60113,54
60115,5686
60116,14
60118,1888
60119,1385
60120,7920
60121,34
60123,7091
60124,3233
60125,9
60126,6225
60129,32
60130,1602
60131,3164
60132,7
60133,5914
60134,3525
60135,1102
60136,1199
60137,4586
60138,18
60139,5054
60140,3047
60141,87
60142,3425
60143,1649
60144,16
60145,311
60146,379
60147,24
60148,6637
60150,184
60151,480
60152,1668
60153,3374
60154,2161
60155,1106
60156,3599
60157,340
60159,54
60160,4278
60161,15
60162,1741
60163,782
60164,3859
60165,836
60168,24
60169,3995
60170,7
60171,1568
60172,3343
60173,1365
60174,4164
60175,3489
60176,1867
60177,3706
60178,2805
60180,193
60181,3870
60183,12
60184,314
60185,5705
60186,13
60187,3409
60188,6061
60189,3402
60190,1549
60191,2209
60192,1490
60193,4480
60194,2266
60195,485
60196,12
60201,3601
60202,2690
60203,369
60204,13
60208,18
60301,278
60302,2688
60303,23
60304,1410
60305,1064
60401,1166
60402,10228
60403,2438
60404,2929
60406,3706
60407,214
60408,897
60409,4954
60410,2092
60411,7826
60412,20
60415,1756
60416,1547
60417,2013
60418,1341
60419,3001
60420,766
60421,526
60422,1130
60423,4927
60424,334
60425,1270
60426,3690
60428,1674
60429,2115
60430,2429
60431,4383
60432,3330
60433,2552
60434,519
60435,7411
60436,2836
60437,30
60438,4341
60439,3348
60440,7691
60441,5000
60442,1875
60443,2711
60444,246
60445,2632
60446,6264
60447,2307
60448,3668
60449,1178
60450,3341
60451,5277
60452,3952
60453,7771
60454,28
60455,2377
60456,528
60457,1800
60458,1895
60459,4315
60460,241
60461,491
60462,5314
60463,2137
60464,1219
60465,2448
60466,3010
60467,3393
60468,967
60469,956
60470,76
60471,1665
60472,575
60473,3304
60474,128
60475,1242
60476,332
60477,5038
60478,2317
60479,90
