zip,count
60000,40
60001,6
60002,1905
60004,3856
60005,2434
60006,13
60007,2950
60008,2465
60009,18
60010,3168
60011,9
60012,974
60013,1999
60014,4108
60015,1887
60016,6253
60017,14
60018,3551
60019,11
60020,873
60021,367
60022,467
60025,3204
60026,1028
60029,47
60030,2638
60031,3113
60033,1499
60034,166
60035,1800
60036,9
60038,9
60040,668
60041,771
60042,690
60043,175
60044,713
60045,1319
60046,2909
60047,3347
60048,1963
60050,2913
60051,2140
60053,2245
60055,9
60056,4834
60057,6
60060,3469
60061,1762
60062,3095
60063,9
60064,2874
60065,9
60067,3307
60068,3344
60069,617
60070,1471
60071,295
60072,53
60073,6937
60074,3504
60075,17
60076,3153
60077,2564
60078,12
60079,41
60081,815
60082,16
60083,842
60084,1437
60085,9409
60086,9
60087,3473
60088,776
60089,2793
60090,4098
60091,1650
60093,1560
60094,6
60095,9
60096,577
60097,859
60098,3141
60099,3387
60101,4902
60102,2730
60103,4195
60104,2350
60105,10
60106,2385
60107,4486
60108,2569
60109,61
60110,4484
60111,24
60112,431
60113,40
60115,4040
60116,8
60118,1354
60119,919
60120,6287
60121,32
60123,5421
60124,2227
60125,6
60126,4546
60129,23
60130,1186
60131,2465
60133,4703
60134,2517
60135,730
60136,820
60137,3278
60138,15
60139,3892
60140,1877
60141,71
60142,2317
60143,1161
60144,12
60145,203
60146,250
60147,14
60148,4440
60150,113
60151,336
60152,1079
60153,2540
60154,1620
60155,854
60156,2483
60157,230
60159,47
60160,3543
60161,14
60162,1466
60163,636
60164,3066
60165,689
60168,20
60169,3068
60170,8
60171,1174
60172,2393
60173,943
60174,3022
60175,2528
60176,1452
60177,2686
60178,1881
60180,121
60181,2906
60183,10
60184,241
60185,4436
60186,13
60187,2319
60188,4488
60189,2316
60190,1092
60191,1656
60192,1030
60193,3155
60194,1509
60195,325
60196,8
60201,2552
60202,2065
60203,281
60204,13
60208,17
60301,211
60302,1983
60303,17
60304,970
60305,774
60401,816
60402,8440
60403,1834
60404,2030
60406,2989
60407,136
60408,584
60409,3596
60410,1387
60411,5662
60412,9
60415,1236
60416,1041
60417,1504
60418,1019
60419,1993
60420,543
60421,307
60422,764
60423,3468
60424,204
60425,867
60426,2658
60428,1079
60429,1390
60430,1621
60431,3113
60432,2518
60433,1881
60434,376
60435,5347
60436,2058
60437,18
60438,3246
60439,2320
60440,5640
60441,3547
60442,1163
60443,1945
60444,168
60445,1891
60446,4684
60447,1556
60448,2493
60449,767
60450,2289
60451,3445
60452,2861
60453,5851
60454,19
60455,1821
60456,393
60457,1257
60458,1403
60459,3180
60460,165
60461,335
60462,3886
60463,1580
60464,857
60465,1796
60466,2121
60467,2440
60468,684
60469,775
60470,39
60471,1148
60472,377
60473,2355
60474,89
60475,860
60476,248
60477,3788
60478,1548
60479,55
60480,510
60481,1228
60482,892
60484,577
60487,2664
60490,1876
60491,2329
60499,7
60501,1403
60502,1628
60503,1238
60504,3312
60505,8612
60506,6406
60507,32
60510,2271
60511,121
60512,92
60513,1784
60514,911
60515,2242
60516,2201
60517,2821
60518,254
60519,16
60520,239
60521,1677
60522,6
60523,945
60524,6
60525,3094
60526,1117
60527,2773
60528,9
60530,45
60531,167
60532,1986
60534,1236
60536,15
60537,50
60538,3007
60539,33
60540,2956
60541,274
60542,1688
60543,3495
60544,2697
60545,1500
60546,1470
60548,1257
60549,58
60550,127
60551,751
60552,372
60553,45
60554,978
60555,1339
60556,130
60558,1159
60559,2155
60560,2532
60561,1843
60563,3067
60564,3230
60565,2693
60567,14
60585,2184
60586,5046
60598,13
60601,1048
60602,104
60603,77
60604,110
60605,1892
60606,310
60607,2594
60608,7848
60609,7031
60610,3403
60611,2220
60612,3306
60613,3774
60614,5716
60615,2216
60616,3633
60617,7716
60618,8193
60619,4438
60620,5159
60621,2205
60622,5041
60623,10656
60624,3193
