report_date,date,value,count,avg
2022-01-01,2020-05-11,Total Deaths,10,18.428571428571427
2022-01-01,2020-05-12,Confirmed Deaths,12,NA
2022-01-01,2020-05-12,Probable Deaths,0,NA
2022-01-01,2020-05-12,Total Deaths,12,17
2022-01-01,2020-05-13,Confirmed Deaths,20,NA
2022-01-01,2020-05-13,Probable Deaths,0,NA
2022-01-01,2020-05-13,Total Deaths,20,16.714285714285715
2022-01-01,2020-05-14,Confirmed Deaths,14,NA
2022-01-01,2020-05-14,Probable Deaths,0,NA
2022-01-01,2020-05-14,Total Deaths,14,15
2022-01-01,2020-05-15,Confirmed Deaths,18,NA
2022-01-01,2020-05-15,Probable Deaths,1,NA
2022-01-01,2020-05-15,Total Deaths,19,14.857142857142858
2022-01-01,2020-05-16,Confirmed Deaths,15,NA
2022-01-01,2020-05-16,Probable Deaths,0,NA
2022-01-01,2020-05-16,Total Deaths,15,14.571428571428571
2022-01-01,2020-05-17,Confirmed Deaths,9,NA
2022-01-01,2020-05-17,Probable Deaths,0,NA
2022-01-01,2020-05-17,Total Deaths,9,14.142857142857142
2022-01-01,2020-05-18,Confirmed Deaths,16,NA
2022-01-01,2020-05-18,Probable Deaths,0,NA
2022-01-01,2020-05-18,Total Deaths,16,15
2022-01-01,2020-05-19,Confirmed Deaths,15,NA
2022-01-01,2020-05-19,Probable Deaths,0,NA
2022-01-01,2020-05-19,Total Deaths,15,15.428571428571429
2022-01-01,2020-05-20,Confirmed Deaths,10,NA
2022-01-01,2020-05-20,Probable Deaths,0,NA
2022-01-01,2020-05-20,Total Deaths,10,14
2022-01-01,2020-05-21,Confirmed Deaths,11,NA
2022-01-01,2020-05-21,Probable Deaths,0,NA
2022-01-01,2020-05-21,Total Deaths,11,13.571428571428571
2022-01-01,2020-05-22,Confirmed Deaths,9,NA
2022-01-01,2020-05-22,Probable Deaths,0,NA
2022-01-01,2020-05-22,Total Deaths,9,12.142857142857142
2022-01-01,2020-05-23,Confirmed Deaths,14,NA
2022-01-01,2020-05-23,Probable Deaths,1,NA
2022-01-01,2020-05-23,Total Deaths,15,12.142857142857142
2022-01-01,2020-05-24,Confirmed Deaths,5,NA
2022-01-01,2020-05-24,Probable Deaths,0,NA
2022-01-01,2020-05-24,Total Deaths,5,11.571428571428571
2022-01-01,2020-05-25,Confirmed Deaths,7,NA
2022-01-01,2020-05-25,Probable Deaths,0,NA
2022-01-01,2020-05-25,Total Deaths,7,10.285714285714286
2022-01-01,2020-05-26,Confirmed Deaths,11,NA
2022-01-01,2020-05-26,Probable Deaths,0,NA
2022-01-01,2020-05-26,Total Deaths,11,9.714285714285714
2022-01-01,2020-05-27,Confirmed Deaths,8,NA
2022-01-01,2020-05-27,Probable Deaths,1,NA
2022-01-01,2020-05-27,Total Deaths,9,9.571428571428571
2022-01-01,2020-05-28,Confirmed Deaths,11,NA
2022-01-01,2020-05-28,Probable Deaths,0,NA
2022-01-01,2020-05-28,Total Deaths,11,9.571428571428571
2022-01-01,2020-05-29,Confirmed Deaths,9,NA
2022-01-01,2020-05-29,Probable Deaths,0,NA
2022-01-01,2020-05-29,Total Deaths,9,9.571428571428571
2022-01-01,2020-05-30,Confirmed Deaths,6,NA
2022-01-01,2020-05-30,Probable Deaths,1,NA
2022-01-01,2020-05-30,Total Deaths,7,8.428571428571429
2022-01-01,2020-05-31,Confirmed Deaths,12,NA
2022-01-01,2020-05-31,Probable Deaths,0,NA
2022-01-01,2020-05-31,Total Deaths,12,9.428571428571429
2022-01-01,2020-06-01,Confirmed Deaths,11,NA
2022-01-01,2020-06-01,Probable Deaths,0,NA
2022-01-01,2020-06-01,Total Deaths,11,10
2022-01-01,2020-06-02,Confirmed Deaths,4,NA
2022-01-01,2020-06-02,Probable Deaths,0,NA
2022-01-01,2020-06-02,Total Deaths,4,9
2022-01-01,2020-06-03,Confirmed Deaths,7,NA
2022-01-01,2020-06-03,Probable Deaths,0,NA
2022-01-01,2020-06-03,Total Deaths,7,8.714285714285714
2022-01-01,2020-06-04,Confirmed Deaths,5,NA
2022-01-01,2020-06-04,Probable Deaths,0,NA
2022-01-01,2020-06-04,Total Deaths,5,7.857142857142857
2022-01-01,2020-06-05,Confirmed Deaths,8,NA
2022-01-01,2020-06-05,Probable Deaths,0,NA
2022-01-01,2020-06-05,Total Deaths,8,7.714285714285714
2022-01-01,2020-06-06,Confirmed Deaths,10,NA
2022-01-01,2020-06-06,Probable Deaths,0,NA
2022-01-01,2020-06-06,Total Deaths,10,8.142857142857142
2022-01-01,2020-06-07,Confirmed Deaths,11,NA
2022-01-01,2020-06-07,Probable Deaths,0,NA
2022-01-01,2020-06-07,Total Deaths,11,8
2022-01-01,2020-06-08,Confirmed Deaths,4,NA
2022-01-01,2020-06-08,Probable Deaths,0,NA
2022-01-01,2020-06-08,Total Deaths,4,7
2022-01-01,2020-06-09,Confirmed Deaths,6,NA
2022-01-01,2020-06-09,Probable Deaths,0,NA
2022-01-01,2020-06-09,Total Deaths,6,7.285714285714286
2022-01-01,2020-06-10,Confirmed Deaths,6,NA
2022-01-01,2020-06-10,Probable Deaths,1,NA
2022-01-01,2020-06-10,Total Deaths,7,7.285714285714286
2022-01-01,2020-06-11,Confirmed Deaths,9,NA
2022-01-01,2020-06-11,Probable Deaths,0,NA
2022-01-01,2020-06-11,Total Deaths,9,7.857142857142857
2022-01-01,2020-06-12,Confirmed Deaths,5,NA
2022-01-01,2020-06-12,Probable Deaths,0,NA
2022-01-01,2020-06-12,Total Deaths,5,7.428571428571429
2022-01-01,2020-06-13,Confirmed Deaths,7,NA
2022-01-01,2020-06-13,Probable Deaths,0,NA
2022-01-01,2020-06-13,Total Deaths,7,7
2022-01-01,2020-06-14,Confirmed Deaths,9,NA
2022-01-01,2020-06-14,Probable Deaths,1,NA
2022-01-01,2020-06-14,Total Deaths,10,6.857142857142857
2022-01-01,2020-06-15,Confirmed Deaths,7,NA
2022-01-01,2020-06-15,Probable Deaths,0,NA
2022-01-01,2020-06-15,Total Deaths,7,7.285714285714286
2022-01-01,2020-06-16,Confirmed Deaths,9,NA
2022-01-01,2020-06-16,Probable Deaths,0,NA
2022-01-01,2020-06-16,Total Deaths,9,7.714285714285714
2022-01-01,2020-06-17,Confirmed Deaths,5,NA
2022-01-01,2020-06-17,Probable Deaths,1,NA
2022-01-01,2020-06-17,Total Deaths,6,7.571428571428571
2022-01-01,2020-06-18,Confirmed Deaths,5,NA
2022-01-01,2020-06-18,Probable Deaths,0,NA
2022-01-01,2020-06-18,Total Deaths,5,7
2022-01-01,2020-06-19,Confirmed Deaths,6,NA
2022-01-01,2020-06-19,Probable Deaths,0,NA
2022-01-01,2020-06-19,Total Deaths,6,7.142857142857143
2022-01-01,2020-06-20,Confirmed Deaths,13,NA
2022-01-01,2020-06-20,Probable Deaths,0,NA
2022-01-01,2020-06-20,Total Deaths,13,8
2022-01-01,2020-06-21,Confirmed Deaths,3,NA
2022-01-01,2020-06-21,Probable Deaths,1,NA
2022-01-01,2020-06-21,Total Deaths,4,7.142857142857143
2022-01-01,2020-06-22,Confirmed Deaths,7,NA
2022-01-01,2020-06-22,Probable Deaths,0,NA
2022-01-01,2020-06-22,Total Deaths,7,7.142857142857143
2022-01-01,2020-06-23,Confirmed Deaths,8,NA
2022-01-01,2020-06-23,Probable Deaths,0,NA
2022-01-01,2020-06-23,Total Deaths,8,7
2022-01-01,2020-06-24,Confirmed Deaths,9,NA
2022-01-01,2020-06-24,Probable Deaths,0,NA
2022-01-01,2020-06-24,Total Deaths,9,7.428571428571429
2022-01-01,2020-06-25,Confirmed Deaths,7,NA
2022-01-01,2020-06-25,Probable Deaths,1,NA
2022-01-01,2020-06-25,Total Deaths,8,7.857142857142857
2022-01-01,2020-06-26,Confirmed Deaths,7,NA
2022-01-01,2020-06-26,Probable Deaths,0,NA
2022-01-01,2020-06-26,Total Deaths,7,8
2022-01-01,2020-06-27,Confirmed Deaths,7,NA
2022-01-01,2020-06-27,Probable Deaths,0,NA
2022-01-01,2020-06-27,Total Deaths,7,7.142857142857143
2022-01-01,2020-06-28,Confirmed Deaths,11,NA
2022-01-01,2020-06-28,Probable Deaths,0,NA
2022-01-01,2020-06-28,Total Deaths,11,8.142857142857142
2022-01-01,2020-06-29,Confirmed Deaths,3,NA
2022-01-01,2020-06-29,Probable Deaths,0,NA
2022-01-01,2020-06-29,Total Deaths,3,7.571428571428571
2022-01-01,2020-06-30,Confirmed Deaths,7,NA
2022-01-01,2020-06-30,Probable Deaths,0,NA
2022-01-01,2020-06-30,Total Deaths,7,7.428571428571429
2022-01-01,2020-07-01,Confirmed Deaths,3,NA
2022-01-01,2020-07-01,Probable Deaths,0,NA
2022-01-01,2020-07-01,Total Deaths,3,6.571428571428571
2022-01-01,2020-07-02,Confirmed Deaths,5,NA
2022-01-01,2020-07-02,Probable Deaths,0,NA
2022-01-01,2020-07-02,Total Deaths,5,6.142857142857143
2022-01-01,2020-07-03,Confirmed Deaths,9,NA
2022-01-01,2020-07-03,Probable Deaths,1,NA
2022-01-01,2020-07-03,Total Deaths,10,6.571428571428571
2022-01-01,2020-07-04,Confirmed Deaths,5,NA
2022-01-01,2020-07-04,Probable Deaths,0,NA
2022-01-01,2020-07-04,Total Deaths,5,6.285714285714286
2022-01-01,2020-07-05,Confirmed Deaths,7,NA
2022-01-01,2020-07-05,Probable Deaths,1,NA
2022-01-01,2020-07-05,Total Deaths,8,5.857142857142857
2022-01-01,2020-07-06,Confirmed Deaths,11,NA
2022-01-01,2020-07-06,Probable Deaths,1,NA
2022-01-01,2020-07-06,Total Deaths,12,7.142857142857143
2022-01-01,2020-07-07,Confirmed Deaths,5,NA
2022-01-01,2020-07-07,Probable Deaths,0,NA
2022-01-01,2020-07-07,Total Deaths,5,6.857142857142857
2022-01-01,2020-07-08,Confirmed Deaths,5,NA
2022-01-01,2020-07-08,Probable Deaths,0,NA
2022-01-01,2020-07-08,Total Deaths,5,7.142857142857143
2022-01-01,2020-07-09,Confirmed Deaths,8,NA
2022-01-01,2020-07-09,Probable Deaths,0,NA
2022-01-01,2020-07-09,Total Deaths,8,7.571428571428571
2022-01-01,2020-07-10,Confirmed Deaths,5,NA
2022-01-01,2020-07-10,Probable Deaths,0,NA
2022-01-01,2020-07-10,Total Deaths,5,6.857142857142857
2022-01-01,2020-07-11,Confirmed Deaths,3,NA
2022-01-01,2020-07-11,Probable Deaths,0,NA
2022-01-01,2020-07-11,Total Deaths,3,6.571428571428571
2022-01-01,2020-07-12,Confirmed Deaths,6,NA
2022-01-01,2020-07-12,Probable Deaths,1,NA
2022-01-01,2020-07-12,Total Deaths,7,6.428571428571429
2022-01-01,2020-07-13,Confirmed Deaths,9,NA
2022-01-01,2020-07-13,Probable Deaths,0,NA
2022-01-01,2020-07-13,Total Deaths,9,6
2022-01-01,2020-07-14,Confirmed Deaths,11,NA
2022-01-01,2020-07-14,Probable Deaths,0,NA
2022-01-01,2020-07-14,Total Deaths,11,6.857142857142857
2022-01-01,2020-07-15,Confirmed Deaths,8,NA
2022-01-01,2020-07-15,Probable Deaths,1,NA
2022-01-01,2020-07-15,Total Deaths,9,7.428571428571429
2022-01-01,2020-07-16,Confirmed Deaths,7,NA
2022-01-01,2020-07-16,Probable Deaths,0,NA
2022-01-01,2020-07-16,Total Deaths,7,7.285714285714286
2022-01-01,2020-07-17,Confirmed Deaths,7,NA
2022-01-01,2020-07-17,Probable Deaths,1,NA
2022-01-01,2020-07-17,Total Deaths,8,7.714285714285714
2022-01-01,2020-07-18,Confirmed Deaths,6,NA
2022-01-01,2020-07-18,Probable Deaths,1,NA
2022-01-01,2020-07-18,Total Deaths,7,8.285714285714286
2022-01-01,2020-07-19,Confirmed Deaths,14,NA
2022-01-01,2020-07-19,Probable Deaths,1,NA
2022-01-01,2020-07-19,Total Deaths,15,9.428571428571429
2022-01-01,2020-07-20,Confirmed Deaths,13,NA
2022-01-01,2020-07-20,Probable Deaths,0,NA
2022-01-01,2020-07-20,Total Deaths,13,10
2022-01-01,2020-07-21,Confirmed Deaths,15,NA
2022-01-01,2020-07-21,Probable Deaths,0,NA
2022-01-01,2020-07-21,Total Deaths,15,10.571428571428571
2022-01-01,2020-07-22,Confirmed Deaths,10,NA
2022-01-01,2020-07-22,Probable Deaths,1,NA
2022-01-01,2020-07-22,Total Deaths,11,10.857142857142858
2022-01-01,2020-07-23,Confirmed Deaths,14,NA
2022-01-01,2020-07-23,Probable Deaths,1,NA
2022-01-01,2020-07-23,Total Deaths,15,12
2022-01-01,2020-07-24,Confirmed Deaths,15,NA
2022-01-01,2020-07-24,Probable Deaths,0,NA
2022-01-01,2020-07-24,Total Deaths,15,13
2022-01-01,2020-07-25,Confirmed Deaths,10,NA
2022-01-01,2020-07-25,Probable Deaths,0,NA
2022-01-01,2020-07-25,Total Deaths,10,13.428571428571429
2022-01-01,2020-07-26,Confirmed Deaths,5,NA
2022-01-01,2020-07-26,Probable Deaths,0,NA
2022-01-01,2020-07-26,Total Deaths,5,12
2022-01-01,2020-07-27,Confirmed Deaths,9,NA
2022-01-01,2020-07-27,Probable Deaths,2,NA
2022-01-01,2020-07-27,Total Deaths,11,11.714285714285714
2022-01-01,2020-07-28,Confirmed Deaths,9,NA
2022-01-01,2020-07-28,Probable Deaths,0,NA
2022-01-01,2020-07-28,Total Deaths,9,10.857142857142858
2022-01-01,2020-07-29,Confirmed Deaths,18,NA
2022-01-01,2020-07-29,Probable Deaths,0,NA
2022-01-01,2020-07-29,Total Deaths,18,11.857142857142858
2022-01-01,2020-07-30,Confirmed Deaths,21,NA
2022-01-01,2020-07-30,Probable Deaths,1,NA
2022-01-01,2020-07-30,Total Deaths,22,12.857142857142858
2022-01-01,2020-07-31,Confirmed Deaths,14,NA
2022-01-01,2020-07-31,Probable Deaths,0,NA
2022-01-01,2020-07-31,Total Deaths,14,12.714285714285714
2022-01-01,2020-08-01,Confirmed Deaths,11,NA
2022-01-01,2020-08-01,Probable Deaths,0,NA
2022-01-01,2020-08-01,Total Deaths,11,12.857142857142858
2022-01-01,2020-08-02,Confirmed Deaths,6,NA
2022-01-01,2020-08-02,Probable Deaths,0,NA
2022-01-01,2020-08-02,Total Deaths,6,13
2022-01-01,2020-08-03,Confirmed Deaths,18,NA
2022-01-01,2020-08-03,Probable Deaths,0,NA
2022-01-01,2020-08-03,Total Deaths,18,14
2022-01-01,2020-08-04,Confirmed Deaths,21,NA
2022-01-01,2020-08-04,Probable Deaths,0,NA
2022-01-01,2020-08-04,Total Deaths,21,15.714285714285714
2022-01-01,2020-08-05,Confirmed Deaths,17,NA
2022-01-01,2020-08-05,Probable Deaths,1,NA
2022-01-01,2020-08-05,Total Deaths,18,15.714285714285714
2022-01-01,2020-08-06,Confirmed Deaths,20,NA
2022-01-01,2020-08-06,Probable Deaths,0,NA
2022-01-01,2020-08-06,Total Deaths,20,15.428571428571429
2022-01-01,2020-08-07,Confirmed Deaths,12,NA
2022-01-01,2020-08-07,Probable Deaths,0,NA
2022-01-01,2020-08-07,Total Deaths,12,15.142857142857142
2022-01-01,2020-08-08,Confirmed Deaths,9,NA
2022-01-01,2020-08-08,Probable Deaths,2,NA
2022-01-01,2020-08-08,Total Deaths,11,15.142857142857142
2022-01-01,2020-08-09,Confirmed Deaths,15,NA
2022-01-01,2020-08-09,Probable Deaths,2,NA
2022-01-01,2020-08-09,Total Deaths,17,16.714285714285715
2022-01-01,2020-08-10,Confirmed Deaths,12,NA
2022-01-01,2020-08-10,Probable Deaths,2,NA
2022-01-01,2020-08-10,Total Deaths,14,16.142857142857142
2022-01-01,2020-08-11,Confirmed Deaths,13,NA
2022-01-01,2020-08-11,Probable Deaths,1,NA
2022-01-01,2020-08-11,Total Deaths,14,15.142857142857142
2022-01-01,2020-08-12,Confirmed Deaths,11,NA
2022-01-01,2020-08-12,Probable Deaths,0,NA
2022-01-01,2020-08-12,Total Deaths,11,14.142857142857142
2022-01-01,2020-08-13,Confirmed Deaths,26,NA
2022-01-01,2020-08-13,Probable Deaths,1,NA
2022-01-01,2020-08-13,Total Deaths,27,15.142857142857142
2022-01-01,2020-08-14,Confirmed Deaths,18,NA
2022-01-01,2020-08-14,Probable Deaths,0,NA
2022-01-01,2020-08-14,Total Deaths,18,16
2022-01-01,2020-08-15,Confirmed Deaths,18,NA
2022-01-01,2020-08-15,Probable Deaths,1,NA
2022-01-01,2020-08-15,Total Deaths,19,17.142857142857142
2022-01-01,2020-08-16,Confirmed Deaths,13,NA
2022-01-01,2020-08-16,Probable Deaths,0,NA
2022-01-01,2020-08-16,Total Deaths,13,16.571428571428573
2022-01-01,2020-08-17,Confirmed Deaths,14,NA
2022-01-01,2020-08-17,Probable Deaths,2,NA
2022-01-01,2020-08-17,Total Deaths,16,16.857142857142858
2022-01-01,2020-08-18,Confirmed Deaths,13,NA
2022-01-01,2020-08-18,Probable Deaths,3,NA
2022-01-01,2020-08-18,Total Deaths,16,17.142857142857142
2022-01-01,2020-08-19,Confirmed Deaths,15,NA
2022-01-01,2020-08-19,Probable Deaths,1,NA
2022-01-01,2020-08-19,Total Deaths,16,17.857142857142858
2022-01-01,2020-08-20,Confirmed Deaths,14,NA
2022-01-01,2020-08-20,Probable Deaths,2,NA
2022-01-01,2020-08-20,Total Deaths,16,16.285714285714285
2022-01-01,2020-08-21,Confirmed Deaths,15,NA
2022-01-01,2020-08-21,Probable Deaths,1,NA
2022-01-01,2020-08-21,Total Deaths,16,16
2022-01-01,2020-08-22,Confirmed Deaths,23,NA
2022-01-01,2020-08-22,Probable Deaths,3,NA
2022-01-01,2020-08-22,Total Deaths,26,17
2022-01-01,2020-08-23,Confirmed Deaths,13,NA
2022-01-01,2020-08-23,Probable Deaths,2,NA
2022-01-01,2020-08-23,Total Deaths,15,17.285714285714285
2022-01-01,2020-08-24,Confirmed Deaths,21,NA
2022-01-01,2020-08-24,Probable Deaths,3,NA
2022-01-01,2020-08-24,Total Deaths,24,18.428571428571427
2022-01-01,2020-08-25,Confirmed Deaths,15,NA
2022-01-01,2020-08-25,Probable Deaths,2,NA
2022-01-01,2020-08-25,Total Deaths,17,18.571428571428573
2022-01-01,2020-08-26,Confirmed Deaths,25,NA
2022-01-01,2020-08-26,Probable Deaths,2,NA
2022-01-01,2020-08-26,Total Deaths,27,20.142857142857142
2022-01-01,2020-08-27,Confirmed Deaths,11,NA
2022-01-01,2020-08-27,Probable Deaths,1,NA
2022-01-01,2020-08-27,Total Deaths,12,19.571428571428573
2022-01-01,2020-08-28,Confirmed Deaths,19,NA
2022-01-01,2020-08-28,Probable Deaths,0,NA
2022-01-01,2020-08-28,Total Deaths,19,20
2022-01-01,2020-08-29,Confirmed Deaths,15,NA
2022-01-01,2020-08-29,Probable Deaths,0,NA
