report_date,date,value,count,avg
2021-08-22,2021-05-14,"Deaths, Actual",6,6.714285714285714
2021-08-22,2021-05-15,"Deaths, Actual",2,6.142857142857143
2021-08-22,2021-05-16,"Deaths, Actual",6,5.714285714285714
2021-08-22,2021-05-17,"Deaths, Actual",7,6.142857142857143
2021-08-22,2021-05-18,"Deaths, Actual",6,6.142857142857143
2021-08-22,2021-05-19,"Deaths, Actual",4,5.571428571428571
2021-08-22,2021-05-20,"Deaths, Actual",6,5.285714285714286
2021-08-22,2021-05-21,"Deaths, Actual",4,5
2021-08-22,2021-05-22,"Deaths, Actual",6,5.571428571428571
2021-08-22,2021-05-23,"Deaths, Actual",7,5.714285714285714
2021-08-22,2021-05-24,"Deaths, Actual",5,5.428571428571429
2021-08-22,2021-05-25,"Deaths, Actual",1,4.714285714285714
2021-08-22,2021-05-26,"Deaths, Actual",3,4.571428571428571
2021-08-22,2021-05-27,"Deaths, Actual",4,4.285714285714286
2021-08-22,2021-05-28,"Deaths, Actual",0,3.7142857142857144
2021-08-22,2021-05-29,"Deaths, Actual",9,4.142857142857143
2021-08-22,2021-05-30,"Deaths, Actual",5,3.857142857142857
2021-08-22,2021-05-31,"Deaths, Actual",4,3.7142857142857144
2021-08-22,2021-06-01,"Deaths, Actual",4,4.142857142857143
2021-08-22,2021-06-02,"Deaths, Actual",8,4.857142857142857
2021-08-22,2021-06-03,"Deaths, Actual",2,4.571428571428571
2021-08-22,2021-06-04,"Deaths, Actual",4,5.142857142857143
2021-08-22,2021-06-05,"Deaths, Actual",3,4.285714285714286
2021-08-22,2021-06-06,"Deaths, Actual",5,4.285714285714286
2021-08-22,2021-06-07,"Deaths, Actual",8,4.857142857142857
2021-08-22,2021-06-08,"Deaths, Actual",4,4.857142857142857
2021-08-22,2021-06-09,"Deaths, Actual",13,5.571428571428571
2021-08-22,2021-06-10,"Deaths, Actual",5,6
2021-08-22,2021-06-11,"Deaths, Actual",6,6.285714285714286
2021-08-22,2021-06-12,"Deaths, Actual",3,6.285714285714286
2021-08-22,2021-06-13,"Deaths, Actual",8,6.714285714285714
2021-08-22,2021-06-14,"Deaths, Actual",2,5.857142857142857
2021-08-22,2021-06-15,"Deaths, Actual",9,6.571428571428571
2021-08-22,2021-06-16,"Deaths, Actual",2,5
2021-08-22,2021-06-17,"Deaths, Actual",8,5.428571428571429
2021-08-22,2021-06-18,"Deaths, Actual",8,5.714285714285714
2021-08-22,2021-06-19,"Deaths, Actual",7,6.285714285714286
2021-08-22,2021-06-20,"Deaths, Actual",6,6
2021-08-22,2021-06-21,"Deaths, Actual",6,6.571428571428571
2021-08-22,2021-06-22,"Deaths, Actual",9,6.571428571428571
2021-08-22,2021-06-23,"Deaths, Actual",12,8
2021-08-22,2021-06-24,"Deaths, Actual",13,8.714285714285714
2021-08-22,2021-06-25,"Deaths, Actual",13,9.428571428571429
2021-08-22,2021-06-26,"Deaths, Actual",15,10.571428571428571
2021-08-22,2021-06-27,"Deaths, Actual",9,11
2021-08-22,2021-06-28,"Deaths, Actual",4,10.714285714285714
2021-08-22,2021-06-29,"Deaths, Actual",7,10.428571428571429
2021-08-22,2021-06-30,"Deaths, Actual",10,10.142857142857142
2021-08-22,2021-07-01,"Deaths, Actual",11,9.857142857142858
2021-08-22,2021-07-02,"Deaths, Actual",7,9
2021-08-22,2021-07-03,"Deaths, Actual",5,7.571428571428571
2021-08-22,2021-07-04,"Deaths, Actual",11,7.857142857142857
2021-08-22,2021-07-05,"Deaths, Actual",12,9
2021-08-22,2021-07-06,"Deaths, Actual",11,9.571428571428571
2021-08-22,2021-07-07,"Deaths, Actual",10,9.571428571428571
2021-08-22,2021-07-08,"Deaths, Actual",12,9.714285714285714
2021-08-22,2021-07-09,"Deaths, Actual",13,10.571428571428571
2021-08-22,2021-07-10,"Deaths, Actual",11,11.428571428571429
2021-08-22,2021-07-11,"Deaths, Actual",18,12.428571428571429
2021-08-22,2021-07-12,"Deaths, Actual",17,13.142857142857142
2021-08-22,2021-07-13,"Deaths, Actual",13,13.428571428571429
2021-08-22,2021-07-14,"Deaths, Actual",20,14.857142857142858
2021-08-22,2021-07-15,"Deaths, Actual",16,15.428571428571429
2021-08-22,2021-07-16,"Deaths, Actual",19,16.285714285714285
2021-08-22,2021-07-17,"Deaths, Actual",24,18.142857142857142
2021-08-22,2021-07-18,"Deaths, Actual",20,18.428571428571427
2021-08-22,2021-07-19,"Deaths, Actual",15,18.142857142857142
2021-08-22,2021-07-20,"Deaths, Actual",16,18.571428571428573
2021-08-22,2021-07-21,"Deaths, Actual",19,18.428571428571427
2021-08-22,2021-07-22,"Deaths, Actual",15,18.285714285714285
2021-08-22,2021-07-23,"Deaths, Actual",23,18.857142857142858
2021-08-22,2021-07-24,"Deaths, Actual",24,18.857142857142858
2021-08-22,2021-07-25,"Deaths, Actual",16,18.285714285714285
2021-08-22,2021-07-26,"Deaths, Actual",15,18.285714285714285
2021-08-22,2021-07-27,"Deaths, Actual",13,17.857142857142858
2021-08-22,2021-07-28,"Deaths, Actual",21,18.142857142857142
2021-08-22,2021-07-29,"Deaths, Actual",30,20.285714285714285
2021-08-22,2021-07-30,"Deaths, Actual",25,20.571428571428573
2021-08-22,2021-07-31,"Deaths, Actual",19,19.857142857142858
2021-08-22,2021-08-01,"Deaths, Actual",15,19.714285714285715
2021-08-22,2021-08-02,"Deaths, Actual",27,21.428571428571427
2021-08-22,2021-08-03,"Deaths, Actual",17,22
2021-08-22,2021-08-04,"Deaths, Actual",15,21.142857142857142
2021-08-22,2021-08-05,"Deaths, Actual",19,19.571428571428573
2021-08-22,2021-08-06,"Deaths, Actual",15,18.142857142857142
2021-08-22,2021-08-07,"Deaths, Actual",6,16.285714285714285
2021-08-22,2021-08-08,"Deaths, Actual",11,15.714285714285714
2021-08-22,2021-08-09,"Deaths, Actual",11,13.428571428571429
2021-08-22,2021-08-10,"Deaths, Actual",13,12.857142857142858
2021-08-22,2021-08-11,"Deaths, Actual",9,12
2021-08-22,2021-08-12,"Deaths, Actual",6,10.142857142857142
2021-08-22,2021-08-13,"Deaths, Actual",10,9.428571428571429
2021-08-22,2021-08-14,"Deaths, Actual",9,9.857142857142858
2021-08-22,2021-08-15,"Deaths, Actual",7,9.285714285714286
2021-08-22,2021-08-16,"Deaths, Actual",9,9
2021-08-22,2021-08-17,"Deaths, Actual",7,8.142857142857142
2021-08-22,2021-08-18,"Deaths, Actual",7,7.857142857142857
2021-08-22,2021-08-19,"Deaths, Actual",7,8
2021-08-22,2021-08-20,"Deaths, Actual",1,6.714285714285714
