report_date,date,value,count,avg
2021-01-28,2020-06-03,"Deaths, Actual",7,8.428571428571429
2021-01-28,2020-06-04,"Deaths, Actual",5,7.714285714285714
2021-01-28,2020-06-05,"Deaths, Actual",8,7.571428571428571
2021-01-28,2020-06-06,"Deaths, Actual",10,8.142857142857142
2021-01-28,2020-06-07,"Deaths, Actual",11,8
2021-01-28,2020-06-08,"Deaths, Actual",4,7
2021-01-28,2020-06-09,"Deaths, Actual",6,7.285714285714286
2021-01-28,2020-06-10,"Deaths, Actual",5,7
2021-01-28,2020-06-11,"Deaths, Actual",9,7.571428571428571
2021-01-28,2020-06-12,"Deaths, Actual",5,7.142857142857143
2021-01-28,2020-06-13,"Deaths, Actual",7,6.714285714285714
2021-01-28,2020-06-14,"Deaths, Actual",8,6.285714285714286
2021-01-28,2020-06-15,"Deaths, Actual",7,6.714285714285714
2021-01-28,2020-06-16,"Deaths, Actual",8,7
2021-01-28,2020-06-17,"Deaths, Actual",4,6.857142857142857
2021-01-28,2020-06-18,"Deaths, Actual",5,6.285714285714286
2021-01-28,2020-06-19,"Deaths, Actual",6,6.428571428571429
2021-01-28,2020-06-20,"Deaths, Actual",12,7.142857142857143
2021-01-28,2020-06-21,"Deaths, Actual",3,6.428571428571429
2021-01-28,2020-06-22,"Deaths, Actual",7,6.428571428571429
2021-01-28,2020-06-23,"Deaths, Actual",8,6.428571428571429
2021-01-28,2020-06-24,"Deaths, Actual",8,7
2021-01-28,2020-06-25,"Deaths, Actual",7,7.285714285714286
2021-01-28,2020-06-26,"Deaths, Actual",7,7.428571428571429
2021-01-28,2020-06-27,"Deaths, Actual",7,6.714285714285714
2021-01-28,2020-06-28,"Deaths, Actual",10,7.714285714285714
2021-01-28,2020-06-29,"Deaths, Actual",3,7.142857142857143
2021-01-28,2020-06-30,"Deaths, Actual",6,6.857142857142857
2021-01-28,2020-07-01,"Deaths, Actual",3,6.142857142857143
2021-01-28,2020-07-02,"Deaths, Actual",5,5.857142857142857
2021-01-28,2020-07-03,"Deaths, Actual",9,6.142857142857143
2021-01-28,2020-07-04,"Deaths, Actual",5,5.857142857142857
2021-01-28,2020-07-05,"Deaths, Actual",7,5.428571428571429
2021-01-28,2020-07-06,"Deaths, Actual",11,6.571428571428571
2021-01-28,2020-07-07,"Deaths, Actual",5,6.428571428571429
2021-01-28,2020-07-08,"Deaths, Actual",4,6.571428571428571
2021-01-28,2020-07-09,"Deaths, Actual",8,7
2021-01-28,2020-07-10,"Deaths, Actual",5,6.428571428571429
2021-01-28,2020-07-11,"Deaths, Actual",3,6.142857142857143
2021-01-28,2020-07-12,"Deaths, Actual",6,6
2021-01-28,2020-07-13,"Deaths, Actual",9,5.714285714285714
2021-01-28,2020-07-14,"Deaths, Actual",11,6.571428571428571
2021-01-28,2020-07-15,"Deaths, Actual",7,7
2021-01-28,2020-07-16,"Deaths, Actual",7,6.857142857142857
2021-01-28,2020-07-17,"Deaths, Actual",7,7.142857142857143
2021-01-28,2020-07-18,"Deaths, Actual",6,7.571428571428571
2021-01-28,2020-07-19,"Deaths, Actual",13,8.571428571428571
2021-01-28,2020-07-20,"Deaths, Actual",13,9.142857142857142
2021-01-28,2020-07-21,"Deaths, Actual",16,9.857142857142858
2021-01-28,2020-07-22,"Deaths, Actual",10,10.285714285714286
2021-01-28,2020-07-23,"Deaths, Actual",14,11.285714285714286
2021-01-28,2020-07-24,"Deaths, Actual",14,12.285714285714286
2021-01-28,2020-07-25,"Deaths, Actual",10,12.857142857142858
2021-01-28,2020-07-26,"Deaths, Actual",5,11.714285714285714
2021-01-28,2020-07-27,"Deaths, Actual",9,11.142857142857142
2021-01-28,2020-07-28,"Deaths, Actual",8,10
2021-01-28,2020-07-29,"Deaths, Actual",17,11
2021-01-28,2020-07-30,"Deaths, Actual",20,11.857142857142858
2021-01-28,2020-07-31,"Deaths, Actual",13,11.714285714285714
2021-01-28,2020-08-01,"Deaths, Actual",11,11.857142857142858
2021-01-28,2020-08-02,"Deaths, Actual",6,12
2021-01-28,2020-08-03,"Deaths, Actual",17,13.142857142857142
2021-01-28,2020-08-04,"Deaths, Actual",19,14.714285714285714
2021-01-28,2020-08-05,"Deaths, Actual",17,14.714285714285714
2021-01-28,2020-08-06,"Deaths, Actual",20,14.714285714285714
2021-01-28,2020-08-07,"Deaths, Actual",12,14.571428571428571
2021-01-28,2020-08-08,"Deaths, Actual",9,14.285714285714286
2021-01-28,2020-08-09,"Deaths, Actual",15,15.571428571428571
2021-01-28,2020-08-10,"Deaths, Actual",12,14.857142857142858
2021-01-28,2020-08-11,"Deaths, Actual",13,14
2021-01-28,2020-08-12,"Deaths, Actual",11,13.142857142857142
2021-01-28,2020-08-13,"Deaths, Actual",24,13.714285714285714
2021-01-28,2020-08-14,"Deaths, Actual",18,14.571428571428571
2021-01-28,2020-08-15,"Deaths, Actual",18,15.857142857142858
2021-01-28,2020-08-16,"Deaths, Actual",12,15.428571428571429
2021-01-28,2020-08-17,"Deaths, Actual",14,15.714285714285714
2021-01-28,2020-08-18,"Deaths, Actual",12,15.571428571428571
2021-01-28,2020-08-19,"Deaths, Actual",14,16
2021-01-28,2020-08-20,"Deaths, Actual",14,14.571428571428571
2021-01-28,2020-08-21,"Deaths, Actual",15,14.142857142857142
2021-01-28,2020-08-22,"Deaths, Actual",24,15
2021-01-28,2020-08-23,"Deaths, Actual",13,15.142857142857142
2021-01-28,2020-08-24,"Deaths, Actual",21,16.142857142857142
2021-01-28,2020-08-25,"Deaths, Actual",14,16.428571428571427
2021-01-28,2020-08-26,"Deaths, Actual",23,17.714285714285715
2021-01-28,2020-08-27,"Deaths, Actual",10,17.142857142857142
2021-01-28,2020-08-28,"Deaths, Actual",18,17.571428571428573
2021-01-28,2020-08-29,"Deaths, Actual",15,16.285714285714285
2021-01-28,2020-08-30,"Deaths, Actual",13,16.285714285714285
2021-01-28,2020-08-31,"Deaths, Actual",21,16.285714285714285
2021-01-28,2020-09-01,"Deaths, Actual",22,17.428571428571427
2021-01-28,2020-09-02,"Deaths, Actual",14,16.142857142857142
2021-01-28,2020-09-03,"Deaths, Actual",11,16.285714285714285
2021-01-28,2020-09-04,"Deaths, Actual",19,16.428571428571427
2021-01-28,2020-09-05,"Deaths, Actual",8,15.428571428571429
2021-01-28,2020-09-06,"Deaths, Actual",17,16
2021-01-28,2020-09-07,"Deaths, Actual",23,16.285714285714285
2021-01-28,2020-09-08,"Deaths, Actual",18,15.714285714285714
2021-01-28,2020-09-09,"Deaths, Actual",20,16.571428571428573
2021-01-28,2020-09-10,"Deaths, Actual",25,18.571428571428573
2021-01-28,2020-09-11,"Deaths, Actual",20,18.714285714285715
2021-01-28,2020-09-12,"Deaths, Actual",25,21.142857142857142
2021-01-28,2020-09-13,"Deaths, Actual",17,21.142857142857142
2021-01-28,2020-09-14,"Deaths, Actual",18,20.428571428571427
2021-01-28,2020-09-15,"Deaths, Actual",15,20
2021-01-28,2020-09-16,"Deaths, Actual",23,20.428571428571427
2021-01-28,2020-09-17,"Deaths, Actual",12,18.571428571428573
2021-01-28,2020-09-18,"Deaths, Actual",14,17.714285714285715
2021-01-28,2020-09-19,"Deaths, Actual",24,17.571428571428573
2021-01-28,2020-09-20,"Deaths, Actual",30,19.428571428571427
2021-01-28,2020-09-21,"Deaths, Actual",17,19.285714285714285
2021-01-28,2020-09-22,"Deaths, Actual",20,20
2021-01-28,2020-09-23,"Deaths, Actual",26,20.428571428571427
2021-01-28,2020-09-24,"Deaths, Actual",25,22.285714285714285
2021-01-28,2020-09-25,"Deaths, Actual",23,23.571428571428573
2021-01-28,2020-09-26,"Deaths, Actual",22,23.285714285714285
2021-01-28,2020-09-27,"Deaths, Actual",31,23.428571428571427
2021-01-28,2020-09-28,"Deaths, Actual",23,24.285714285714285
2021-01-28,2020-09-29,"Deaths, Actual",39,27
2021-01-28,2020-09-30,"Deaths, Actual",23,26.571428571428573
2021-01-28,2020-10-01,"Deaths, Actual",43,29.142857142857142
2021-01-28,2020-10-02,"Deaths, Actual",31,30.285714285714285
2021-01-28,2020-10-03,"Deaths, Actual",24,30.571428571428573
2021-01-28,2020-10-04,"Deaths, Actual",25,29.714285714285715
2021-01-28,2020-10-05,"Deaths, Actual",18,29
2021-01-28,2020-10-06,"Deaths, Actual",31,27.857142857142858
2021-01-28,2020-10-07,"Deaths, Actual",32,29.142857142857142
2021-01-28,2020-10-08,"Deaths, Actual",28,27
2021-01-28,2020-10-09,"Deaths, Actual",29,26.714285714285715
2021-01-28,2020-10-10,"Deaths, Actual",29,27.428571428571427
2021-01-28,2020-10-11,"Deaths, Actual",31,28.285714285714285
2021-01-28,2020-10-12,"Deaths, Actual",20,28.571428571428573
2021-01-28,2020-10-13,"Deaths, Actual",21,27.142857142857142
2021-01-28,2020-10-14,"Deaths, Actual",28,26.571428571428573
2021-01-28,2020-10-15,"Deaths, Actual",24,26
2021-01-28,2020-10-16,"Deaths, Actual",26,25.571428571428573
2021-01-28,2020-10-17,"Deaths, Actual",34,26.285714285714285
2021-01-28,2020-10-18,"Deaths, Actual",30,26.142857142857142
2021-01-28,2020-10-19,"Deaths, Actual",34,28.142857142857142
2021-01-28,2020-10-20,"Deaths, Actual",25,28.714285714285715
2021-01-28,2020-10-21,"Deaths, Actual",35,29.714285714285715
2021-01-28,2020-10-22,"Deaths, Actual",50,33.42857142857143
2021-01-28,2020-10-23,"Deaths, Actual",30,34
2021-01-28,2020-10-24,"Deaths, Actual",14,31.142857142857142
2021-01-28,2020-10-25,"Deaths, Actual",41,32.714285714285715
2021-01-28,2020-10-26,"Deaths, Actual",41,33.714285714285715
2021-01-28,2020-10-27,"Deaths, Actual",37,35.42857142857143
2021-01-28,2020-10-28,"Deaths, Actual",32,35
2021-01-28,2020-10-29,"Deaths, Actual",33,32.57142857142857
2021-01-28,2020-10-30,"Deaths, Actual",40,34
2021-01-28,2020-10-31,"Deaths, Actual",36,37.142857142857146
2021-01-28,2020-11-01,"Deaths, Actual",39,36.857142857142854
2021-01-28,2020-11-02,"Deaths, Actual",35,36
2021-01-28,2020-11-03,"Deaths, Actual",34,35.57142857142857
2021-01-28,2020-11-04,"Deaths, Actual",39,36.57142857142857
2021-01-28,2020-11-05,"Deaths, Actual",38,37.285714285714285
2021-01-28,2020-11-06,"Deaths, Actual",51,38.857142857142854
2021-01-28,2020-11-07,"Deaths, Actual",43,39.857142857142854
2021-01-28,2020-11-08,"Deaths, Actual",44,40.57142857142857
2021-01-28,2020-11-09,"Deaths, Actual",49,42.57142857142857
2021-01-28,2020-11-10,"Deaths, Actual",40,43.42857142857143
2021-01-28,2020-11-11,"Deaths, Actual",45,44.285714285714285
2021-01-28,2020-11-12,"Deaths, Actual",39,44.42857142857143
2021-01-28,2020-11-13,"Deaths, Actual",45,43.57142857142857
2021-01-28,2020-11-14,"Deaths, Actual",51,44.714285714285715
2021-01-28,2020-11-15,"Deaths, Actual",53,46
2021-01-28,2020-11-16,"Deaths, Actual",40,44.714285714285715
2021-01-28,2020-11-17,"Deaths, Actual",59,47.42857142857143
2021-01-28,2020-11-18,"Deaths, Actual",52,48.42857142857143
2021-01-28,2020-11-19,"Deaths, Actual",60,51.42857142857143
2021-01-28,2020-11-20,"Deaths, Actual",53,52.57142857142857
2021-01-28,2020-11-21,"Deaths, Actual",66,54.714285714285715
2021-01-28,2020-11-22,"Deaths, Actual",60,55.714285714285715
2021-01-28,2020-11-23,"Deaths, Actual",69,59.857142857142854
2021-01-28,2020-11-24,"Deaths, Actual",70,61.42857142857143
2021-01-28,2020-11-25,"Deaths, Actual",60,62.57142857142857
2021-01-28,2020-11-26,"Deaths, Actual",67,63.57142857142857
2021-01-28,2020-11-27,"Deaths, Actual",54,63.714285714285715
2021-01-28,2020-11-28,"Deaths, Actual",45,60.714285714285715
2021-01-28,2020-11-29,"Deaths, Actual",61,60.857142857142854
2021-01-28,2020-11-30,"Deaths, Actual",54,58.714285714285715
2021-01-28,2020-12-01,"Deaths, Actual",51,56
2021-01-28,2020-12-02,"Deaths, Actual",70,57.42857142857143
2021-01-28,2020-12-03,"Deaths, Actual",54,55.57142857142857
2021-01-28,2020-12-04,"Deaths, Actual",50,55
2021-01-28,2020-12-05,"Deaths, Actual",65,57.857142857142854
2021-01-28,2020-12-06,"Deaths, Actual",46,55.714285714285715
2021-01-28,2020-12-07,"Deaths, Actual",59,56.42857142857143
2021-01-28,2020-12-08,"Deaths, Actual",65,58.42857142857143
2021-01-28,2020-12-09,"Deaths, Actual",72,58.714285714285715
2021-01-28,2020-12-10,"Deaths, Actual",53,58.57142857142857
2021-01-28,2020-12-11,"Deaths, Actual",47,58.142857142857146
2021-01-28,2020-12-12,"Deaths, Actual",52,56.285714285714285
2021-01-28,2020-12-13,"Deaths, Actual",55,57.57142857142857
2021-01-28,2020-12-14,"Deaths, Actual",53,56.714285714285715
2021-01-28,2020-12-15,"Deaths, Actual",48,54.285714285714285
2021-01-28,2020-12-16,"Deaths, Actual",41,49.857142857142854
2021-01-28,2020-12-17,"Deaths, Actual",42,48.285714285714285
2021-01-28,2020-12-18,"Deaths, Actual",40,47.285714285714285
2021-01-28,2020-12-19,"Deaths, Actual",36,45
2021-01-28,2020-12-20,"Deaths, Actual",36,42.285714285714285
2021-01-28,2020-12-21,"Deaths, Actual",43,40.857142857142854
2021-01-28,2020-12-22,"Deaths, Actual",37,39.285714285714285
2021-01-28,2020-12-23,"Deaths, Actual",33,38.142857142857146
2021-01-28,2020-12-24,"Deaths, Actual",15,34.285714285714285
2021-01-28,2020-12-25,"Deaths, Actual",21,31.571428571428573
2021-01-28,2020-12-26,"Deaths, Actual",26,30.142857142857142
2021-01-28,2020-12-27,"Deaths, Actual",26,28.714285714285715
2021-01-28,2020-12-28,"Deaths, Actual",28,26.571428571428573
2021-01-28,2020-12-29,"Deaths, Actual",31,25.714285714285715
2021-01-28,2020-12-30,"Deaths, Actual",22,24.142857142857142
2021-01-28,2020-12-31,"Deaths, Actual",24,25.428571428571427
2021-01-28,2021-01-01,"Deaths, Actual",16,24.714285714285715
2021-01-28,2021-01-02,"Deaths, Actual",21,24
2021-01-28,2021-01-03,"Deaths, Actual",22,23.428571428571427
2021-01-28,2021-01-04,"Deaths, Actual",27,23.285714285714285
2021-01-28,2021-01-05,"Deaths, Actual",21,21.857142857142858
2021-01-28,2021-01-06,"Deaths, Actual",15,20.857142857142858
2021-01-28,2021-01-07,"Deaths, Actual",20,20.285714285714285
2021-01-28,2021-01-08,"Deaths, Actual",15,20.142857142857142
2021-01-28,2021-01-09,"Deaths, Actual",23,20.428571428571427
2021-01-28,2021-01-10,"Deaths, Actual",27,21.142857142857142
2021-01-28,2021-01-11,"Deaths, Actual",20,20.142857142857142
2021-01-28,2021-01-12,"Deaths, Actual",15,19.285714285714285
2021-01-28,2021-01-13,"Deaths, Actual",20,20
2021-01-28,2021-01-14,"Deaths, Actual",11,18.714285714285715
2021-01-28,2021-01-15,"Deaths, Actual",13,18.428571428571427
2021-01-28,2021-01-16,"Deaths, Actual",13,17
2021-01-28,2021-01-17,"Deaths, Actual",15,15.285714285714286
2021-01-28,2021-01-18,"Deaths, Actual",15,14.571428571428571
2021-01-28,2021-01-19,"Deaths, Actual",13,14.285714285714286
2021-01-28,2021-01-20,"Deaths, Actual",9,12.714285714285714
2021-01-28,2021-01-21,"Deaths, Actual",4,11.714285714285714
2021-01-28,2021-01-22,"Deaths, Actual",17,12.285714285714286
2021-01-28,2021-01-23,"Deaths, Actual",7,11.428571428571429
2021-01-28,2021-01-24,"Deaths, Actual",3,9.714285714285714
2021-01-28,2021-01-25,"Deaths, Actual",3,8
2021-01-28,2021-01-26,"Deaths, Actual",5,6.857142857142857
2021-01-28,2021-01-27,"Deaths, Actual",1,5.714285714285714
