report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-08,63025,29189,St. Louis,Missouri,11,0,NA,1.3115535948491712,NA
2020-04-08,63026,29189,St. Louis,Missouri,17,0,NA,0.7643197554176783,NA
2020-04-08,63031,29189,St. Louis,Missouri,64,5,NA,1.3496699635167337,NA
2020-04-08,63033,29189,St. Louis,Missouri,79,8,NA,1.8375939150054663,NA
2020-04-08,63034,29189,St. Louis,Missouri,48,6,NA,2.6847139101739472,NA
2020-04-08,63038,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63040,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63042,29189,St. Louis,Missouri,26,3,NA,1.3372421951344957,NA
2020-04-08,63043,29189,St. Louis,Missouri,20,3,NA,0.887941751021133,NA
2020-04-08,63044,29189,St. Louis,Missouri,8,1,NA,0.7593014426727411,NA
2020-04-08,63049,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63069,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63074,29189,St. Louis,Missouri,16,0,NA,1.0502822633582776,NA
2020-04-08,63088,29189,St. Louis,Missouri,7,0,NA,0.8357211079274117,NA
2020-04-08,63105,29189,St. Louis,Missouri,12,1,NA,0.690051753881541,NA
2020-04-08,63114,29189,St. Louis,Missouri,21,3,NA,0.591765998816468,NA
2020-04-08,63117,29189,St. Louis,Missouri,11,0,NA,1.2941176470588236,NA
2020-04-08,63119,29189,St. Louis,Missouri,26,2,NA,0.7687304121577672,NA
2020-04-08,63120,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63121,29189,St. Louis,Missouri,48,4,NA,1.949238578680203,NA
2020-04-08,63122,29189,St. Louis,Missouri,44,3,NA,1.1373623533061055,NA
2020-04-08,63123,29189,St. Louis,Missouri,35,1,NA,0.7208468921201137,NA
2020-04-08,63124,29189,St. Louis,Missouri,16,2,NA,1.477787013946615,NA
2020-04-08,63125,29189,St. Louis,Missouri,24,-1,NA,0.7327796775769418,NA
2020-04-08,63126,29189,St. Louis,Missouri,8,0,NA,0.541235369731412,NA
2020-04-08,63127,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63128,29189,St. Louis,Missouri,18,2,NA,0.6035610099587566,NA
2020-04-08,63129,29189,St. Louis,Missouri,41,2,NA,0.7639134728251755,NA
2020-04-08,63130,29189,St. Louis,Missouri,45,6,NA,1.5783381852618288,NA
2020-04-08,63131,29189,St. Louis,Missouri,22,1,NA,1.2480853236512168,NA
2020-04-08,63132,29189,St. Louis,Missouri,26,2,NA,1.9363968123929396,NA
2020-04-08,63133,29189,St. Louis,Missouri,14,1,NA,1.9236053860950812,NA
2020-04-08,63134,29189,St. Louis,Missouri,37,3,NA,2.7356746765249538,NA
2020-04-08,63135,29189,St. Louis,Missouri,36,5,NA,1.646165805478074,NA
2020-04-08,63136,29189,St. Louis,Missouri,103,9,NA,2.365369158341945,NA
2020-04-08,63137,29189,St. Louis,Missouri,37,3,NA,2.6714801444043323,NA
2020-04-08,63138,29189,St. Louis,Missouri,57,7,NA,3.067484662576687,NA
2020-04-08,63140,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63141,29189,St. Louis,Missouri,30,1,NA,1.4598540145985401,NA
2020-04-08,63143,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63144,29189,St. Louis,Missouri,13,2,NA,1.489971346704871,NA
2020-04-08,63146,29189,St. Louis,Missouri,39,5,NA,1.2923321625024853,NA
2020-04-08,63147,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-08,63304,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63005,29189,St. Louis,Missouri,34,0,NA,1.9008218259070835,NA
2020-04-09,63011,29189,St. Louis,Missouri,39,3,NA,1.0146737433655948,NA
2020-04-09,63017,29189,St. Louis,Missouri,61,6,NA,1.4678987390509193,NA
2020-04-09,63021,29189,St. Louis,Missouri,48,0,NA,0.8535913075951843,NA
2020-04-09,63025,29189,St. Louis,Missouri,13,2,NA,1.5500178848217478,NA
2020-04-09,63026,29189,St. Louis,Missouri,18,1,NA,0.8092797410304828,NA
2020-04-09,63031,29189,St. Louis,Missouri,70,6,NA,1.4762015225964276,NA
2020-04-09,63033,29189,St. Louis,Missouri,88,9,NA,2.046940057221279,NA
2020-04-09,63034,29189,St. Louis,Missouri,50,2,NA,2.7965769897645285,NA
2020-04-09,63038,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63040,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63042,29189,St. Louis,Missouri,26,0,NA,1.3372421951344957,NA
2020-04-09,63043,29189,St. Louis,Missouri,20,0,NA,0.887941751021133,NA
2020-04-09,63044,29189,St. Louis,Missouri,8,0,NA,0.7593014426727411,NA
2020-04-09,63049,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63069,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63074,29189,St. Louis,Missouri,17,1,NA,1.1159249048181699,NA
2020-04-09,63088,29189,St. Louis,Missouri,7,0,NA,0.8357211079274117,NA
2020-04-09,63105,29189,St. Louis,Missouri,14,2,NA,0.8050603795284647,NA
2020-04-09,63114,29189,St. Louis,Missouri,22,1,NA,0.6199453320934427,NA
2020-04-09,63117,29189,St. Louis,Missouri,12,1,NA,1.411764705882353,NA
2020-04-09,63119,29189,St. Louis,Missouri,27,1,NA,0.7982969664715274,NA
2020-04-09,63120,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63121,29189,St. Louis,Missouri,50,2,NA,2.0304568527918785,NA
2020-04-09,63122,29189,St. Louis,Missouri,44,0,NA,1.1373623533061055,NA
2020-04-09,63123,29189,St. Louis,Missouri,35,0,NA,0.7208468921201137,NA
2020-04-09,63124,29189,St. Louis,Missouri,17,1,NA,1.5701487023182783,NA
2020-04-09,63125,29189,St. Louis,Missouri,24,0,NA,0.7327796775769418,NA
2020-04-09,63126,29189,St. Louis,Missouri,8,0,NA,0.541235369731412,NA
2020-04-09,63127,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63128,29189,St. Louis,Missouri,18,0,NA,0.6035610099587566,NA
2020-04-09,63129,29189,St. Louis,Missouri,43,2,NA,0.8011775446703062,NA
2020-04-09,63130,29189,St. Louis,Missouri,45,0,NA,1.5783381852618288,NA
2020-04-09,63131,29189,St. Louis,Missouri,23,1,NA,1.3048164747262723,NA
2020-04-09,63132,29189,St. Louis,Missouri,28,2,NA,2.0853504133462426,NA
2020-04-09,63133,29189,St. Louis,Missouri,16,2,NA,2.1984061555372354,NA
2020-04-09,63134,29189,St. Louis,Missouri,37,0,NA,2.7356746765249538,NA
2020-04-09,63135,29189,St. Louis,Missouri,38,2,NA,1.737619461337967,NA
2020-04-09,63136,29189,St. Louis,Missouri,107,4,NA,2.4572281547824093,NA
2020-04-09,63137,29189,St. Louis,Missouri,39,2,NA,2.815884476534296,NA
2020-04-09,63138,29189,St. Louis,Missouri,60,3,NA,3.2289312237649335,NA
2020-04-09,63140,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63141,29189,St. Louis,Missouri,29,-1,NA,1.4111922141119222,NA
2020-04-09,63143,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63144,29189,St. Louis,Missouri,13,0,NA,1.489971346704871,NA
2020-04-09,63146,29189,St. Louis,Missouri,40,1,NA,1.3254688846179337,NA
2020-04-09,63147,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-09,63304,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63005,29189,St. Louis,Missouri,36,2,NA,2.0126348744898532,NA
2020-04-10,63011,29189,St. Louis,Missouri,41,2,NA,1.0667082943074202,NA
2020-04-10,63017,29189,St. Louis,Missouri,66,5,NA,1.5882183078255847,NA
2020-04-10,63021,29189,St. Louis,Missouri,53,5,NA,0.942507068803016,NA
2020-04-10,63025,29189,St. Louis,Missouri,23,10,NA,2.742339334684631,NA
2020-04-10,63026,29189,St. Louis,Missouri,18,0,NA,0.8092797410304828,NA
2020-04-10,63031,29189,St. Louis,Missouri,84,14,NA,1.771441827115713,NA
2020-04-10,63033,29189,St. Louis,Missouri,91,3,NA,2.11672210462655,NA
2020-04-10,63034,29189,St. Louis,Missouri,56,6,NA,3.1321662285362715,NA
2020-04-10,63038,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63040,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63042,29189,St. Louis,Missouri,29,3,NA,1.4915393714961682,NA
2020-04-10,63043,29189,St. Louis,Missouri,24,4,NA,1.0655301012253595,NA
2020-04-10,63044,29189,St. Louis,Missouri,9,1,NA,0.8542141230068337,NA
2020-04-10,63049,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63069,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63074,29189,St. Louis,Missouri,19,2,NA,1.2472101877379547,NA
2020-04-10,63088,29189,St. Louis,Missouri,8,1,NA,0.9551098376313276,NA
2020-04-10,63105,29189,St. Louis,Missouri,14,0,NA,0.8050603795284647,NA
