report_date,zip,region,state,cases,case_rate
2020-12-14,64014,Kansas City Metro,Missouri,1393,55.39207889295371
2020-12-15,64014,Kansas City Metro,Missouri,1411,56.10784157785907
2020-12-16,64014,Kansas City Metro,Missouri,1427,56.74407507555273
2020-12-17,64014,Kansas City Metro,Missouri,1427,56.74407507555273
2020-12-18,64014,Kansas City Metro,Missouri,1456,57.89724829012248
2020-12-19,64014,Kansas City Metro,Missouri,1456,57.89724829012248
2020-12-20,64014,Kansas City Metro,Missouri,1456,57.89724829012248
2020-12-21,64014,Kansas City Metro,Missouri,1482,58.93112772387466
2020-12-22,64014,Kansas City Metro,Missouri,1494,59.408302847144896
2020-12-23,64014,Kansas City Metro,Missouri,1514,60.20359471926197
2020-12-24,64014,Kansas City Metro,Missouri,1532,60.91935740416733
2020-12-25,64014,Kansas City Metro,Missouri,1532,60.91935740416733
2020-12-26,64014,Kansas City Metro,Missouri,1532,60.91935740416733
2020-12-27,64014,Kansas City Metro,Missouri,1532,60.91935740416733
2020-12-28,64014,Kansas City Metro,Missouri,1565,62.231588993160486
2020-12-29,64014,Kansas City Metro,Missouri,1581,62.86782249085414
2020-12-30,64014,Kansas City Metro,Missouri,1606,63.86193733100047
2020-12-31,64014,Kansas City Metro,Missouri,1606,63.86193733100047
2021-01-01,64014,Kansas City Metro,Missouri,1624,64.57770001590583
2021-01-02,64014,Kansas City Metro,Missouri,1624,64.57770001590583
2021-01-03,64014,Kansas City Metro,Missouri,1624,64.57770001590583
2021-01-04,64014,Kansas City Metro,Missouri,1684,66.96357563225703
2021-01-05,64014,Kansas City Metro,Missouri,1711,68.03721965961508
2021-01-06,64014,Kansas City Metro,Missouri,1742,69.26992206139654
2021-01-07,64014,Kansas City Metro,Missouri,1756,69.82662637187848
2021-01-08,64014,Kansas City Metro,Missouri,1756,69.82662637187848
2021-01-09,64014,Kansas City Metro,Missouri,1756,69.82662637187848
2020-12-14,64015,Kansas City Metro,Missouri,1559,49.93753803773343
2020-12-15,64015,Kansas City Metro,Missouri,1571,50.32191934398924
2020-12-16,64015,Kansas City Metro,Missouri,1582,50.67426887472372
2020-12-17,64015,Kansas City Metro,Missouri,1582,50.67426887472372
2020-12-18,64015,Kansas City Metro,Missouri,1603,51.34693616067139
2020-12-19,64015,Kansas City Metro,Missouri,1603,51.34693616067139
2020-12-20,64015,Kansas City Metro,Missouri,1603,51.34693616067139
2020-12-21,64015,Kansas City Metro,Missouri,1640,52.53211185496012
2020-12-22,64015,Kansas City Metro,Missouri,1654,52.98055671225856
2020-12-23,64015,Kansas City Metro,Missouri,1670,53.49306512059963
2020-12-24,64015,Kansas City Metro,Missouri,1693,54.22979595758993
2020-12-25,64015,Kansas City Metro,Missouri,1693,54.22979595758993
2020-12-26,64015,Kansas City Metro,Missouri,1693,54.22979595758993
2020-12-27,64015,Kansas City Metro,Missouri,1693,54.22979595758993
2020-12-28,64015,Kansas City Metro,Missouri,1720,55.09465389666549
2020-12-29,64015,Kansas City Metro,Missouri,1752,56.11967071334764
2020-12-30,64015,Kansas City Metro,Missouri,1768,56.632179121688715
2020-12-31,64015,Kansas City Metro,Missouri,1768,56.632179121688715
2021-01-01,64015,Kansas City Metro,Missouri,1798,57.59313238732823
2021-01-02,64015,Kansas City Metro,Missouri,1798,57.59313238732823
2021-01-03,64015,Kansas City Metro,Missouri,1798,57.59313238732823
2021-01-04,64015,Kansas City Metro,Missouri,1850,59.25878471443672
2021-01-05,64015,Kansas City Metro,Missouri,1864,59.70722957173516
2021-01-06,64015,Kansas City Metro,Missouri,1903,60.95646881706653
2021-01-07,64015,Kansas City Metro,Missouri,1922,61.56507255197156
2021-01-08,64015,Kansas City Metro,Missouri,1922,61.56507255197156
2021-01-09,64015,Kansas City Metro,Missouri,1922,61.56507255197156
2020-12-14,64016,Kansas City Metro,Missouri,146,30.416666666666668
2020-12-15,64016,Kansas City Metro,Missouri,153,31.875
2020-12-16,64016,Kansas City Metro,Missouri,155,32.29166666666667
2020-12-17,64016,Kansas City Metro,Missouri,155,32.29166666666667
2020-12-18,64016,Kansas City Metro,Missouri,163,33.958333333333336
2020-12-19,64016,Kansas City Metro,Missouri,163,33.958333333333336
2020-12-20,64016,Kansas City Metro,Missouri,163,33.958333333333336
2020-12-21,64016,Kansas City Metro,Missouri,173,36.041666666666664
2020-12-22,64016,Kansas City Metro,Missouri,175,36.458333333333336
2020-12-23,64016,Kansas City Metro,Missouri,177,36.875
2020-12-24,64016,Kansas City Metro,Missouri,182,37.91666666666667
2020-12-25,64016,Kansas City Metro,Missouri,182,37.91666666666667
2020-12-26,64016,Kansas City Metro,Missouri,182,37.91666666666667
2020-12-27,64016,Kansas City Metro,Missouri,182,37.91666666666667
2020-12-28,64016,Kansas City Metro,Missouri,188,39.16666666666667
2020-12-29,64016,Kansas City Metro,Missouri,195,40.625
2020-12-30,64016,Kansas City Metro,Missouri,196,40.833333333333336
2020-12-31,64016,Kansas City Metro,Missouri,196,40.833333333333336
2021-01-01,64016,Kansas City Metro,Missouri,197,41.041666666666664
2021-01-02,64016,Kansas City Metro,Missouri,197,41.041666666666664
2021-01-03,64016,Kansas City Metro,Missouri,197,41.041666666666664
2021-01-04,64016,Kansas City Metro,Missouri,206,42.916666666666664
2021-01-05,64016,Kansas City Metro,Missouri,207,43.125
2021-01-06,64016,Kansas City Metro,Missouri,211,43.958333333333336
2021-01-07,64016,Kansas City Metro,Missouri,211,43.958333333333336
2021-01-08,64016,Kansas City Metro,Missouri,211,43.958333333333336
2021-01-09,64016,Kansas City Metro,Missouri,211,43.958333333333336
2020-12-14,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-15,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-16,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-17,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-18,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-19,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-20,64018,Kansas City Metro,Missouri,32,34.97267759562842
2020-12-21,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-22,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-23,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-24,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-25,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-26,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-27,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-28,64018,Kansas City Metro,Missouri,33,36.0655737704918
2020-12-29,64018,Kansas City Metro,Missouri,34,37.158469945355186
2020-12-30,64018,Kansas City Metro,Missouri,35,38.25136612021858
2020-12-31,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-01,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-02,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-03,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-04,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-05,64018,Kansas City Metro,Missouri,36,39.34426229508197
2021-01-06,64018,Kansas City Metro,Missouri,35,38.25136612021858
2021-01-07,64018,Kansas City Metro,Missouri,38,41.53005464480874
2021-01-08,64018,Kansas City Metro,Missouri,38,41.53005464480874
2021-01-09,64018,Kansas City Metro,Missouri,38,41.53005464480874
2020-12-14,64024,Kansas City Metro,Missouri,694,63.9724922288962
2020-12-15,64024,Kansas City Metro,Missouri,708,65.26300359950794
2020-12-16,64024,Kansas City Metro,Missouri,738,68.02838510796167
2020-12-17,64024,Kansas City Metro,Missouri,746,68.76582017688267
2020-12-18,64024,Kansas City Metro,Missouri,753,69.41107586218853
2020-12-19,64024,Kansas City Metro,Missouri,753,69.41107586218853
2020-12-20,64024,Kansas City Metro,Missouri,753,69.41107586218853
2020-12-21,64024,Kansas City Metro,Missouri,763,70.33286969833976
2020-12-22,64024,Kansas City Metro,Missouri,771,71.07030476726077
2020-12-23,64024,Kansas City Metro,Missouri,777,71.62338106895152
2020-12-24,64024,Kansas City Metro,Missouri,777,71.62338106895152
2020-12-25,64024,Kansas City Metro,Missouri,777,71.62338106895152
2020-12-26,64024,Kansas City Metro,Missouri,777,71.62338106895152
2020-12-27,64024,Kansas City Metro,Missouri,777,71.62338106895152
2020-12-28,64024,Kansas City Metro,Missouri,793,73.0982512067935
2020-12-29,64024,Kansas City Metro,Missouri,800,73.74350689209936
2020-12-30,64024,Kansas City Metro,Missouri,825,76.04799148247747
2020-12-31,64024,Kansas City Metro,Missouri,825,76.04799148247747
2021-01-01,64024,Kansas City Metro,Missouri,825,76.04799148247747
2021-01-02,64024,Kansas City Metro,Missouri,825,76.04799148247747
2021-01-03,64024,Kansas City Metro,Missouri,825,76.04799148247747
2021-01-04,64024,Kansas City Metro,Missouri,854,78.72119360731608
2021-01-05,64024,Kansas City Metro,Missouri,859,79.1820905253917
2021-01-06,64024,Kansas City Metro,Missouri,881,81.21003696492443
2021-01-07,64024,Kansas City Metro,Missouri,891,82.13183080107567
2021-01-08,64024,Kansas City Metro,Missouri,891,82.13183080107567
2021-01-09,64024,Kansas City Metro,Missouri,891,82.13183080107567
2020-12-14,64029,Kansas City Metro,Missouri,914,51.4378974618718
2020-12-15,64029,Kansas City Metro,Missouri,925,52.0569531206033
2020-12-16,64029,Kansas City Metro,Missouri,933,52.50717541786257
2020-12-17,64029,Kansas City Metro,Missouri,933,52.50717541786257
2020-12-18,64029,Kansas City Metro,Missouri,949,53.407620012381116
2020-12-19,64029,Kansas City Metro,Missouri,949,53.407620012381116
2020-12-20,64029,Kansas City Metro,Missouri,949,53.407620012381116
2020-12-21,64029,Kansas City Metro,Missouri,978,55.03967583994597
2020-12-22,64029,Kansas City Metro,Missouri,987,55.54617592436265
2020-12-23,64029,Kansas City Metro,Missouri,998,56.165231583094155
2020-12-24,64029,Kansas City Metro,Missouri,1011,56.89684281614047
2020-12-25,64029,Kansas City Metro,Missouri,1011,56.89684281614047
2020-12-26,64029,Kansas City Metro,Missouri,1011,56.89684281614047
2020-12-27,64029,Kansas City Metro,Missouri,1011,56.89684281614047
2020-12-28,64029,Kansas City Metro,Missouri,1026,57.741009623501604
2020-12-29,64029,Kansas City Metro,Missouri,1037,58.3600652822331
2020-12-30,64029,Kansas City Metro,Missouri,1052,59.204232089594235
2020-12-31,64029,Kansas City Metro,Missouri,1052,59.204232089594235
2021-01-01,64029,Kansas City Metro,Missouri,1062,59.76700996116833
2021-01-02,64029,Kansas City Metro,Missouri,1062,59.76700996116833
2021-01-03,64029,Kansas City Metro,Missouri,1062,59.76700996116833
2021-01-04,64029,Kansas City Metro,Missouri,1094,61.56789915020541
2021-01-05,64029,Kansas City Metro,Missouri,1102,62.01812144746469
2021-01-06,64029,Kansas City Metro,Missouri,1125,63.31251055208509
2021-01-07,64029,Kansas City Metro,Missouri,1140,64.15667735944623
2021-01-08,64029,Kansas City Metro,Missouri,1140,64.15667735944623
2021-01-09,64029,Kansas City Metro,Missouri,1140,64.15667735944623
2020-12-14,64030,Kansas City Metro,Missouri,1387,55.14910536779324
2020-12-15,64030,Kansas City Metro,Missouri,1393,55.38767395626243
2020-12-16,64030,Kansas City Metro,Missouri,1408,55.98409542743539
2020-12-17,64030,Kansas City Metro,Missouri,1408,55.98409542743539
2020-12-18,64030,Kansas City Metro,Missouri,1427,56.739562624254475
2020-12-19,64030,Kansas City Metro,Missouri,1427,56.739562624254475
2020-12-20,64030,Kansas City Metro,Missouri,1427,56.739562624254475
2020-12-21,64030,Kansas City Metro,Missouri,1468,58.36978131212724
2020-12-22,64030,Kansas City Metro,Missouri,1475,58.64811133200795
2020-12-23,64030,Kansas City Metro,Missouri,1485,59.04572564612326
2020-12-24,64030,Kansas City Metro,Missouri,1497,59.52286282306163
2020-12-25,64030,Kansas City Metro,Missouri,1497,59.52286282306163
2020-12-26,64030,Kansas City Metro,Missouri,1497,59.52286282306163
2020-12-27,64030,Kansas City Metro,Missouri,1497,59.52286282306163
2020-12-28,64030,Kansas City Metro,Missouri,1519,60.39761431411531
2020-12-29,64030,Kansas City Metro,Missouri,1536,61.07355864811134
2020-12-30,64030,Kansas City Metro,Missouri,1546,61.471172962226646
2020-12-31,64030,Kansas City Metro,Missouri,1546,61.471172962226646
2021-01-01,64030,Kansas City Metro,Missouri,1561,62.067594433399606
2021-01-02,64030,Kansas City Metro,Missouri,1561,62.067594433399606
2021-01-03,64030,Kansas City Metro,Missouri,1561,62.067594433399606
2021-01-04,64030,Kansas City Metro,Missouri,1592,63.30019880715705
2021-01-05,64030,Kansas City Metro,Missouri,1598,63.53876739562624
2021-01-06,64030,Kansas City Metro,Missouri,1621,64.45328031809146
2021-01-07,64030,Kansas City Metro,Missouri,1640,65.20874751491054
2021-01-08,64030,Kansas City Metro,Missouri,1640,65.20874751491054
2021-01-09,64030,Kansas City Metro,Missouri,1640,65.20874751491054
2020-12-14,64034,Kansas City Metro,Missouri,326,43.77113947540619
2020-12-15,64034,Kansas City Metro,Missouri,329,44.17394137241912
2020-12-16,64034,Kansas City Metro,Missouri,332,44.57674326943207
2020-12-17,64034,Kansas City Metro,Missouri,332,44.57674326943207
2020-12-18,64034,Kansas City Metro,Missouri,339,45.51661436246226
2020-12-19,64034,Kansas City Metro,Missouri,339,45.51661436246226
2020-12-20,64034,Kansas City Metro,Missouri,339,45.51661436246226
2020-12-21,64034,Kansas City Metro,Missouri,346,46.456485455492455
2020-12-22,64034,Kansas City Metro,Missouri,348,46.72502005350108
2020-12-23,64034,Kansas City Metro,Missouri,349,46.8592873525054
2020-12-24,64034,Kansas City Metro,Missouri,351,47.12782195051402
2020-12-25,64034,Kansas City Metro,Missouri,351,47.12782195051402
2020-12-26,64034,Kansas City Metro,Missouri,351,47.12782195051402
2020-12-27,64034,Kansas City Metro,Missouri,351,47.12782195051402
2020-12-28,64034,Kansas City Metro,Missouri,354,47.53062384752697
2020-12-29,64034,Kansas City Metro,Missouri,359,48.20196034254853
2020-12-30,64034,Kansas City Metro,Missouri,365,49.007564136574416
2020-12-31,64034,Kansas City Metro,Missouri,365,49.007564136574416
2021-01-01,64034,Kansas City Metro,Missouri,369,49.544633332591665
2021-01-02,64034,Kansas City Metro,Missouri,369,49.544633332591665
2021-01-03,64034,Kansas City Metro,Missouri,369,49.544633332591665
2021-01-04,64034,Kansas City Metro,Missouri,385,51.692910116660684
2021-01-05,64034,Kansas City Metro,Missouri,388,52.09571201367362
2021-01-06,64034,Kansas City Metro,Missouri,399,53.57265230272107
2021-01-07,64034,Kansas City Metro,Missouri,399,53.57265230272107
2021-01-08,64034,Kansas City Metro,Missouri,399,53.57265230272107
2021-01-09,64034,Kansas City Metro,Missouri,399,53.57265230272107
2020-12-14,64048,Kansas City Metro,Missouri,122,45.71864124582917
2020-12-15,64048,Kansas City Metro,Missouri,122,45.71864124582917
2020-12-16,64048,Kansas City Metro,Missouri,125,46.84287012892332
2020-12-17,64048,Kansas City Metro,Missouri,125,46.84287012892332
2020-12-18,64048,Kansas City Metro,Missouri,127,47.5923560509861
2020-12-19,64048,Kansas City Metro,Missouri,127,47.5923560509861
2020-12-20,64048,Kansas City Metro,Missouri,127,47.5923560509861
2020-12-21,64048,Kansas City Metro,Missouri,128,47.96709901201749
2020-12-22,64048,Kansas City Metro,Missouri,129,48.34184197304887
2020-12-23,64048,Kansas City Metro,Missouri,130,48.71658493408026
2020-12-24,64048,Kansas City Metro,Missouri,130,48.71658493408026
2020-12-25,64048,Kansas City Metro,Missouri,130,48.71658493408026
2020-12-26,64048,Kansas City Metro,Missouri,130,48.71658493408026
2020-12-27,64048,Kansas City Metro,Missouri,130,48.71658493408026
2020-12-28,64048,Kansas City Metro,Missouri,139,52.08927158336274
2020-12-29,64048,Kansas City Metro,Missouri,139,52.08927158336274
2020-12-30,64048,Kansas City Metro,Missouri,147,55.08721527161383
2020-12-31,64048,Kansas City Metro,Missouri,147,55.08721527161383
2021-01-01,64048,Kansas City Metro,Missouri,147,55.08721527161383
2021-01-02,64048,Kansas City Metro,Missouri,147,55.08721527161383
2021-01-03,64048,Kansas City Metro,Missouri,147,55.08721527161383
2021-01-04,64048,Kansas City Metro,Missouri,160,59.95887376502186
2021-01-05,64048,Kansas City Metro,Missouri,161,60.33361672605324
2021-01-06,64048,Kansas City Metro,Missouri,167,62.58207449224157
2021-01-07,64048,Kansas City Metro,Missouri,170,63.70630337533573
2021-01-08,64048,Kansas City Metro,Missouri,170,63.70630337533573
2021-01-09,64048,Kansas City Metro,Missouri,170,63.70630337533573
2020-12-14,64050,Kansas City Metro,Missouri,1067,46.93617208463467
2020-12-15,64050,Kansas City Metro,Missouri,1073,47.200105573395504
2020-12-16,64050,Kansas City Metro,Missouri,1088,47.85993929529758
2020-12-17,64050,Kansas City Metro,Missouri,1088,47.85993929529758
2020-12-18,64050,Kansas City Metro,Missouri,1102,48.475784102406195
2020-12-19,64050,Kansas City Metro,Missouri,1102,48.475784102406195
2020-12-20,64050,Kansas City Metro,Missouri,1102,48.475784102406195
2020-12-21,64050,Kansas City Metro,Missouri,1120,49.26758456868869
2020-12-22,64050,Kansas City Metro,Missouri,1130,49.70747371662341
2020-12-23,64050,Kansas City Metro,Missouri,1139,50.10337394976466
2020-12-24,64050,Kansas City Metro,Missouri,1143,50.27932960893855
2020-12-25,64050,Kansas City Metro,Missouri,1143,50.27932960893855
2020-12-26,64050,Kansas City Metro,Missouri,1143,50.27932960893855
2020-12-27,64050,Kansas City Metro,Missouri,1143,50.27932960893855
2020-12-28,64050,Kansas City Metro,Missouri,1162,51.115118990014516
2020-12-29,64050,Kansas City Metro,Missouri,1192,52.43478643381868
2020-12-30,64050,Kansas City Metro,Missouri,1199,52.74270883737298
2020-12-31,64050,Kansas City Metro,Missouri,1199,52.74270883737298
2021-01-01,64050,Kansas City Metro,Missouri,1208,53.13860907051423
2021-01-02,64050,Kansas City Metro,Missouri,1208,53.13860907051423
2021-01-03,64050,Kansas City Metro,Missouri,1208,53.13860907051423
2021-01-04,64050,Kansas City Metro,Missouri,1236,54.37029868473145
2021-01-05,64050,Kansas City Metro,Missouri,1238,54.45827651431839
2021-01-06,64050,Kansas City Metro,Missouri,1263,55.55799938415519
2021-01-07,64050,Kansas City Metro,Missouri,1271,55.90991070250297
2021-01-08,64050,Kansas City Metro,Missouri,1271,55.90991070250297
2021-01-09,64050,Kansas City Metro,Missouri,1271,55.90991070250297
2020-12-14,64052,Kansas City Metro,Missouri,1001,49.31763314775583
2020-12-15,64052,Kansas City Metro,Missouri,1012,49.85958516036853
2020-12-16,64052,Kansas City Metro,Missouri,1023,50.40153717298123
2020-12-17,64052,Kansas City Metro,Missouri,1023,50.40153717298123
2020-12-18,64052,Kansas City Metro,Missouri,1042,51.33763610385771
2020-12-19,64052,Kansas City Metro,Missouri,1042,51.33763610385771
2020-12-20,64052,Kansas City Metro,Missouri,1042,51.33763610385771
2020-12-21,64052,Kansas City Metro,Missouri,1070,52.71715031778095
2020-12-22,64052,Kansas City Metro,Missouri,1075,52.963492141695816
2020-12-23,64052,Kansas City Metro,Missouri,1085,53.456175789525545
2020-12-24,64052,Kansas City Metro,Missouri,1091,53.75178597822338
2020-12-25,64052,Kansas City Metro,Missouri,1091,53.75178597822338
2020-12-26,64052,Kansas City Metro,Missouri,1091,53.75178597822338
2020-12-27,64052,Kansas City Metro,Missouri,1091,53.75178597822338
2020-12-28,64052,Kansas City Metro,Missouri,1117,55.032763462580675
2020-12-29,64052,Kansas City Metro,Missouri,1133,55.82105729910825
2020-12-30,64052,Kansas City Metro,Missouri,1149,56.60935113563581
2020-12-31,64052,Kansas City Metro,Missouri,1149,56.60935113563581
2021-01-01,64052,Kansas City Metro,Missouri,1162,57.24983987781446
2021-01-02,64052,Kansas City Metro,Missouri,1162,57.24983987781446
2021-01-03,64052,Kansas City Metro,Missouri,1162,57.24983987781446
2021-01-04,64052,Kansas City Metro,Missouri,1199,59.07276937478445
2021-01-05,64052,Kansas City Metro,Missouri,1207,59.466916293048236
2021-01-06,64052,Kansas City Metro,Missouri,1225,60.353746859141744
2021-01-07,64052,Kansas City Metro,Missouri,1242,61.191309060452284
2021-01-08,64052,Kansas City Metro,Missouri,1242,61.191309060452284
2021-01-09,64052,Kansas City Metro,Missouri,1242,61.191309060452284
2020-12-14,64053,Kansas City Metro,Missouri,264,48.342794360007325
2020-12-15,64053,Kansas City Metro,Missouri,268,49.075260941219554
2020-12-16,64053,Kansas City Metro,Missouri,268,49.075260941219554
2020-12-17,64053,Kansas City Metro,Missouri,268,49.075260941219554
2020-12-18,64053,Kansas City Metro,Missouri,272,49.80772752243179
2020-12-19,64053,Kansas City Metro,Missouri,272,49.80772752243179
2020-12-20,64053,Kansas City Metro,Missouri,272,49.80772752243179
2020-12-21,64053,Kansas City Metro,Missouri,276,50.54019410364402
2020-12-22,64053,Kansas City Metro,Missouri,277,50.72331074894708
2020-12-23,64053,Kansas City Metro,Missouri,277,50.72331074894708
2020-12-24,64053,Kansas City Metro,Missouri,276,50.54019410364402
2020-12-25,64053,Kansas City Metro,Missouri,276,50.54019410364402
2020-12-26,64053,Kansas City Metro,Missouri,276,50.54019410364402
2020-12-27,64053,Kansas City Metro,Missouri,276,50.54019410364402
2020-12-28,64053,Kansas City Metro,Missouri,280,51.272660684856255
2020-12-29,64053,Kansas City Metro,Missouri,286,52.3713605566746
2020-12-30,64053,Kansas City Metro,Missouri,286,52.3713605566746
2020-12-31,64053,Kansas City Metro,Missouri,286,52.3713605566746
2021-01-01,64053,Kansas City Metro,Missouri,288,52.73759384728072
2021-01-02,64053,Kansas City Metro,Missouri,288,52.73759384728072
2021-01-03,64053,Kansas City Metro,Missouri,288,52.73759384728072
2021-01-04,64053,Kansas City Metro,Missouri,290,53.10382713788683
2021-01-05,64053,Kansas City Metro,Missouri,291,53.28694378318989
2021-01-06,64053,Kansas City Metro,Missouri,293,53.65317707379601
2021-01-07,64053,Kansas City Metro,Missouri,295,54.01941036440213
2021-01-08,64053,Kansas City Metro,Missouri,295,54.01941036440213
2021-01-09,64053,Kansas City Metro,Missouri,295,54.01941036440213
2020-12-14,64054,Kansas City Metro,Missouri,155,44.758879584175574
2020-12-15,64054,Kansas City Metro,Missouri,155,44.758879584175574
2020-12-16,64054,Kansas City Metro,Missouri,155,44.758879584175574
2020-12-17,64054,Kansas City Metro,Missouri,155,44.758879584175574
2020-12-18,64054,Kansas City Metro,Missouri,157,45.336413514293966
2020-12-19,64054,Kansas City Metro,Missouri,157,45.336413514293966
2020-12-20,64054,Kansas City Metro,Missouri,157,45.336413514293966
2020-12-21,64054,Kansas City Metro,Missouri,165,47.64654923476754
2020-12-22,64054,Kansas City Metro,Missouri,166,47.93531619982674
2020-12-23,64054,Kansas City Metro,Missouri,166,47.93531619982674
2020-12-24,64054,Kansas City Metro,Missouri,167,48.22408316488594
2020-12-25,64054,Kansas City Metro,Missouri,167,48.22408316488594
2020-12-26,64054,Kansas City Metro,Missouri,167,48.22408316488594
2020-12-27,64054,Kansas City Metro,Missouri,167,48.22408316488594
2020-12-28,64054,Kansas City Metro,Missouri,168,48.512850129945136
2020-12-29,64054,Kansas City Metro,Missouri,173,49.95668495524112
2020-12-30,64054,Kansas City Metro,Missouri,177,51.111752815477914
2020-12-31,64054,Kansas City Metro,Missouri,177,51.111752815477914
2021-01-01,64054,Kansas City Metro,Missouri,177,51.111752815477914
2021-01-02,64054,Kansas City Metro,Missouri,177,51.111752815477914
2021-01-03,64054,Kansas City Metro,Missouri,177,51.111752815477914
2021-01-04,64054,Kansas City Metro,Missouri,188,54.28818943112908
2021-01-05,64054,Kansas City Metro,Missouri,188,54.28818943112908
2021-01-06,64054,Kansas City Metro,Missouri,192,55.44325729136587
2021-01-07,64054,Kansas City Metro,Missouri,193,55.73202425642506
2021-01-08,64054,Kansas City Metro,Missouri,193,55.73202425642506
2021-01-09,64054,Kansas City Metro,Missouri,193,55.73202425642506
2020-12-14,64055,Kansas City Metro,Missouri,1690,50.24826807005025
2020-12-15,64055,Kansas City Metro,Missouri,1695,50.396931585050396
2020-12-16,64055,Kansas City Metro,Missouri,1713,50.93212023905093
2020-12-17,64055,Kansas City Metro,Missouri,1713,50.93212023905093
2020-12-18,64055,Kansas City Metro,Missouri,1758,52.27009187405227
2020-12-19,64055,Kansas City Metro,Missouri,1758,52.27009187405227
2020-12-20,64055,Kansas City Metro,Missouri,1758,52.27009187405227
2020-12-21,64055,Kansas City Metro,Missouri,1790,53.221538370053224
2020-12-22,64055,Kansas City Metro,Missouri,1802,53.57833080605358
2020-12-23,64055,Kansas City Metro,Missouri,1821,54.14325216305414
2020-12-24,64055,Kansas City Metro,Missouri,1842,54.767638926054765
2020-12-25,64055,Kansas City Metro,Missouri,1842,54.767638926054765
2020-12-26,64055,Kansas City Metro,Missouri,1842,54.767638926054765
2020-12-27,64055,Kansas City Metro,Missouri,1842,54.767638926054765
2020-12-28,64055,Kansas City Metro,Missouri,1873,55.68935271905569
2020-12-29,64055,Kansas City Metro,Missouri,1894,56.31373948205631
2020-12-30,64055,Kansas City Metro,Missouri,1912,56.84892813605685
2020-12-31,64055,Kansas City Metro,Missouri,1912,56.84892813605685
2021-01-01,64055,Kansas City Metro,Missouri,1935,57.532780305057535
2021-01-02,64055,Kansas City Metro,Missouri,1935,57.532780305057535
2021-01-03,64055,Kansas City Metro,Missouri,1935,57.532780305057535
2021-01-04,64055,Kansas City Metro,Missouri,1989,59.13834626705914
2021-01-05,64055,Kansas City Metro,Missouri,2000,59.46540600005947
2021-01-06,64055,Kansas City Metro,Missouri,2032,60.416852496060415
2021-01-07,64055,Kansas City Metro,Missouri,2043,60.74391222906075
2021-01-08,64055,Kansas City Metro,Missouri,2043,60.74391222906075
2021-01-09,64055,Kansas City Metro,Missouri,2043,60.74391222906075
2020-12-14,64056,Kansas City Metro,Missouri,797,47.22683100260725
2020-12-15,64056,Kansas City Metro,Missouri,803,47.58236548945248
2020-12-16,64056,Kansas City Metro,Missouri,812,48.115667219720315
2020-12-17,64056,Kansas City Metro,Missouri,812,48.115667219720315
2020-12-18,64056,Kansas City Metro,Missouri,822,48.708224697795686
2020-12-19,64056,Kansas City Metro,Missouri,822,48.708224697795686
2020-12-20,64056,Kansas City Metro,Missouri,822,48.708224697795686
2020-12-21,64056,Kansas City Metro,Missouri,836,49.53780516710121
2020-12-22,64056,Kansas City Metro,Missouri,844,50.01185114956151
2020-12-23,64056,Kansas City Metro,Missouri,851,50.426641384214264
2020-12-24,64056,Kansas City Metro,Missouri,859,50.90068736667457
2020-12-25,64056,Kansas City Metro,Missouri,859,50.90068736667457
2020-12-26,64056,Kansas City Metro,Missouri,859,50.90068736667457
2020-12-27,64056,Kansas City Metro,Missouri,859,50.90068736667457
2020-12-28,64056,Kansas City Metro,Missouri,874,51.78952358378763
2020-12-29,64056,Kansas City Metro,Missouri,883,52.322825314055464
2020-12-30,64056,Kansas City Metro,Missouri,890,52.73761554870823
2020-12-31,64056,Kansas City Metro,Missouri,890,52.73761554870823
2021-01-01,64056,Kansas City Metro,Missouri,901,53.38942877459114
2021-01-02,64056,Kansas City Metro,Missouri,901,53.38942877459114
2021-01-03,64056,Kansas City Metro,Missouri,901,53.38942877459114
2021-01-04,64056,Kansas City Metro,Missouri,931,55.16710120881726
2021-01-05,64056,Kansas City Metro,Missouri,941,55.75965868689263
2021-01-06,64056,Kansas City Metro,Missouri,952,56.41147191277554
2021-01-07,64056,Kansas City Metro,Missouri,960,56.88551789523584
2021-01-08,64056,Kansas City Metro,Missouri,960,56.88551789523584
2021-01-09,64056,Kansas City Metro,Missouri,960,56.88551789523584
2020-12-14,64057,Kansas City Metro,Missouri,888,61.512884455527846
