report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-06,63117,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63118,29510,St. Louis City,Missouri,28,6,NA,0.988560937720661,NA
2020-04-06,63119,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63120,29510,St. Louis City,Missouri,14,3,NA,1.7294626312538603,NA
2020-04-06,63123,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63125,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63130,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63133,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-06,63137,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63139,29510,St. Louis City,Missouri,13,2,NA,0.5927141749874618,NA
2020-04-06,63143,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-06,63147,29510,St. Louis City,Missouri,16,7,NA,1.6112789526686808,NA
2020-04-07,63101,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63102,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63103,29510,St. Louis City,Missouri,28,1,NA,3.3706512579752017,NA
2020-04-07,63104,29510,St. Louis City,Missouri,20,3,NA,1.0043690051725005,NA
2020-04-07,63105,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63106,29510,St. Louis City,Missouri,21,2,NA,1.8406521167499343,NA
2020-04-07,63107,29510,St. Louis City,Missouri,16,0,NA,1.6859852476290833,NA
2020-04-07,63108,29510,St. Louis City,Missouri,25,0,NA,1.2074961360123648,NA
2020-04-07,63109,29510,St. Louis City,Missouri,10,1,NA,0.37647767487388,NA
2020-04-07,63110,29510,St. Louis City,Missouri,15,1,NA,0.8238137082601055,NA
2020-04-07,63111,29510,St. Louis City,Missouri,14,0,NA,0.6622203301641361,NA
2020-04-07,63112,29510,St. Louis City,Missouri,28,0,NA,1.4938113529662826,NA
2020-04-07,63113,29510,St. Louis City,Missouri,23,2,NA,2.0226892973353268,NA
2020-04-07,63115,29510,St. Louis City,Missouri,52,3,NA,2.8551034975017844,NA
2020-04-07,63116,29510,St. Louis City,Missouri,37,2,NA,0.83540302551366,NA
2020-04-07,63117,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63118,29510,St. Louis City,Missouri,29,1,NA,1.0238666854963987,NA
2020-04-07,63119,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63120,29510,St. Louis City,Missouri,14,0,NA,1.7294626312538603,NA
2020-04-07,63123,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63125,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63130,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63133,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-07,63137,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63139,29510,St. Louis City,Missouri,14,1,NA,0.6383075730634205,NA
2020-04-07,63143,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
2020-04-07,63147,29510,St. Louis City,Missouri,19,3,NA,1.9133937562940584,NA
2020-04-08,63101,29510,St. Louis City,Missouri,NA,NA,NA,NA,NA
