report_date,category,initiated,initiated_pct,completed,completed_pct
2021-11-17,"Missouri, Known Jurisdiction",3088079,0.8828278929884447,2763030,0.8925190082196135
2021-11-17,"Missouri, Unknown Jurisdiction",72054,0.020598981114598878,59189,0.019119339123176624
2021-11-17,No Address Given,138062,0.03946951634390527,119029,0.03844896545798358
2021-11-17,Out-of-State,199745,0.05710360955305122,154518,0.0499126871992263
