report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-03-07,29103,Knox,Missouri,820,207.75272358753483,597,151.25411705092475,1417,359.0068406384596,187,47.37775525715734
2021-03-07,29105,Laclede,Missouri,4521,127.24100081618869,1780,50.09709830851932,6301,177.33809912470798,899,25.301849089527455
2021-03-07,29107,Lafayette,Missouri,5059,155.198331134767,2807,86.11221891585114,7866,241.31055005061816,1182,36.26100561401356
2021-03-07,29109,Lawrence,Missouri,3644,95.38268244162914,1651,43.215370118312215,5295,138.59805255994138,975,25.52088786514501
2021-03-07,29111,Lewis,Missouri,1567,157.40833751883477,741,74.4349573078855,2308,231.84329482672024,89,8.940231039678554
2021-03-07,29113,Lincoln,Missouri,5393,95.49019955025939,2388,42.28269915186713,7781,137.77289870212653,859,15.209731395081183
2021-03-07,29115,Linn,Missouri,2393,197.55634442334681,1605,132.5022702881202,3998,330.05861471146704,286,23.610996450094937
2021-03-07,29117,Livingston,Missouri,3085,203.95345762263653,1485,98.17532725109083,4570,302.12878487372734,769,50.839613909824145
2021-03-07,29121,Macon,Missouri,2580,169.74800973748273,1215,79.93946970195408,3795,249.6874794394368,545,35.857622211987625
2021-03-07,29123,Madison,Missouri,1524,125.13342638968716,993,81.53378766729615,2517,206.6672140569833,424,34.81402413991296
2021-03-07,29125,Maries,Missouri,1327,150.7440645234579,873,99.17073724866522,2200,249.91480177212313,496,56.34442803589685
2021-03-07,29127,Marion,Missouri,5182,181.13814317673376,3295,115.17757270693512,8477,296.3157158836689,527,18.421420581655482
2021-03-07,29119,McDonald,Missouri,1685,73.96189974541305,985,43.23588798173997,2670,117.19778772715301,255,11.193047142480907
2021-03-07,29129,Mercer,Missouri,477,130.90010976948406,263,72.17343578485182,740,203.0735455543359,181,49.670691547749726
2021-03-07,29131,Miller,Missouri,2694,106.90051982064205,1302,51.66461648347288,3996,158.56513630411493,485,19.245268044918852
2021-03-07,29133,Mississippi,Missouri,2186,161.04317076764403,892,65.71386474141741,3078,226.75703550906144,501,36.908796228083105
2021-03-07,29135,Moniteau,Missouri,2262,140.9697120777764,1402,87.3738003240683,3664,228.3435124018447,520,32.40683036270722
2021-03-07,29137,Monroe,Missouri,1731,200.6026190752115,1105,128.05655348244295,2836,328.6591725576544,264,30.59450689535288
2021-03-07,29139,Montgomery,Missouri,2064,179.6813789501175,1394,121.35457473665883,3458,301.0359536867764,911,79.30704274397145
2021-03-07,29141,Morgan,Missouri,3161,155.93705293276108,1421,70.10014306151645,4582,226.03719599427754,687,33.89077993192245
2021-03-07,29143,New Madrid,Missouri,2309,131.49202733485194,1450,82.57403189066059,3759,214.06605922551253,735,41.85649202733485
2021-03-07,29145,Newton,Missouri,4451,76.50395324853902,1915,32.91509109659677,6366,109.41904434513579,1105,18.992781024407012
2021-03-07,29147,Nodaway,Missouri,3941,176.26011896775347,2631,117.67073661612773,6572,293.9308555838812,1458,65.20864081577889
2021-03-07,29149,Oregon,Missouri,1056,99.18286841363765,253,23.762562224100687,1309,122.94543063773833,289,27.143796374565607
2021-03-07,29151,Osage,Missouri,1813,133.16195372750641,1178,86.52221814175542,2991,219.68417186926183,479,35.181784796180686
2021-03-07,29153,Ozark,Missouri,939,101.98761811665037,164,17.812533941566198,1103,119.80015205821658,86,9.340719018138374
2021-03-07,29155,Pemiscot,Missouri,1492,89.53969873372142,775,46.51023225109524,2267,136.04993098481665,609,36.54804056892516
2021-03-07,29157,Perry,Missouri,2838,147.8818196029389,2226,115.99187118962014,5064,263.873690792559,522,27.200250117242458
2021-03-07,29159,Pettis,Missouri,6727,158.82422382245306,4561,107.68504308818322,11288,266.5092669106363,1203,28.402785975681738
2021-03-07,29161,Phelps,Missouri,6897,154.53730674434237,4590,102.84561953842707,11487,257.3829262827694,2125,47.61371274927179
2021-03-07,29163,Pike,Missouri,2655,143.8634516391222,1147,62.15117854240043,3802,206.01463018152265,470,25.467353020861555
2021-03-07,29165,Platte,Missouri,14856,147.5536838759659,6816,67.69829761029777,21672,215.25198148626367,3907,38.80534752984645
2021-03-07,29167,Polk,Missouri,5021,158.15169459493512,2377,74.87085800680359,7398,233.02255260173868,1212,38.175633110747135
2021-03-07,29169,Pulaski,Missouri,3142,59.93323795898903,2035,38.81735813066285,5177,98.75059608965188,1017,19.399141630901287
2021-03-07,29171,Putnam,Missouri,620,129.67998326709892,462,96.63250366032212,1082,226.31248692742105,277,57.93766994352646
2021-03-07,29173,Ralls,Missouri,1293,126.34356068008599,811,79.24565174907173,2104,205.5892124291577,184,17.979284737150675
2021-03-07,29175,Randolph,Missouri,3062,123.08063349143822,1585,63.71090923707694,4647,186.79154272851514,318,12.782378004662755
2021-03-07,29177,Ray,Missouri,2564,112.08743169398907,1445,63.169398907103826,4009,175.2568306010929,797,34.841530054644814
2021-03-07,29179,Reynolds,Missouri,565,89.82511923688394,113,17.965023847376788,678,107.79014308426073,49,7.790143084260731
2021-03-07,29181,Ripley,Missouri,1451,106.9506891722562,872,64.27360507112847,2323,171.22429424338466,80,5.89666101569986
2021-03-07,29195,Saline,Missouri,4326,188.283426183844,3112,135.4456824512535,7438,323.72910863509753,1384,60.23676880222841
2021-03-07,29197,Schuyler,Missouri,530,116.35565312843029,156,34.248079034028535,686,150.60373216245884,99,21.734357848518112
2021-03-07,29199,Scotland,Missouri,714,145.6548347613219,438,89.35128518971848,1152,235.0061199510404,172,35.08771929824561
2021-03-07,29201,Scott,Missouri,7746,200.50216136463644,4932,127.66287888592653,12678,328.165040250563,1894,49.02544456811534
2021-03-07,29203,Shannon,Missouri,750,91.27418765972983,206,25.069976877205793,956,116.34416453693562,90,10.95290251916758
2021-03-07,29205,Shelby,Missouri,1350,224.51355396640614,1036,172.29336437718277,2386,396.8069183435889,244,40.57874605022451
2021-03-07,29183,St. Charles,Missouri,56077,142.22272946308553,29291,74.28796063810901,85368,216.51069010119457,14622,37.08437951761394
2021-03-07,29185,St. Clair,Missouri,1304,139.1675560298826,587,62.64674493062967,1891,201.81430096051227,324,34.57844183564568
2021-03-07,29187,St. Francois,Missouri,10074,151.16366310040064,5660,84.93015020332217,15734,236.0938133037228,3834,57.53042330027159
2021-03-07,29189,St. Louis,Missouri,149958,150.42144848277545,84219,84.47928066372494,234177,234.90072914650037,35412,35.52144156145083
2021-03-07,29510,St. Louis City,Missouri,31708,102.88992582112702,19483,63.22077787224101,51191,166.11070369336804,6050,19.631766469591852
2021-03-07,29186,Ste. Genevieve,Missouri,2890,161.92290452711788,1891,105.95024652622142,4781,267.8731510533393,1056,59.166293142088755
2021-03-07,29207,Stoddard,Missouri,3940,134.11852810021446,2438,82.99009429145251,6378,217.10862239166696,801,27.266228682302483
2021-03-07,29209,Stone,Missouri,4431,140.1549897200696,1959,61.96425747271864,6390,202.11924719278824,1568,49.59671042226791
2021-03-07,29211,Sullivan,Missouri,937,149.99199615815593,337,53.94589402913398,1274,203.9378901872899,251,40.17928605730751
2021-03-07,29213,Taney,Missouri,6579,119.37075879086983,2559,46.4310338570962,9138,165.80179264796604,1953,35.435642486482564
2021-03-07,29215,Texas,Missouri,2652,103.57756600531167,593,23.160443680674895,3245,126.73800968598655,624,24.371192001249806
2021-03-07,29217,Vernon,Missouri,2821,136.97499393056566,1308,63.51056081573198,4129,200.48555474629765,1165,56.567127943675644
2021-03-07,29219,Warren,Missouri,3608,104.72237540997881,1658,48.12353060691377,5266,152.84590601689257,975,28.299422401532524
2021-03-07,29221,Washington,Missouri,2747,110.49879324215607,1411,56.75784392598552,4158,167.2566371681416,881,35.438455349959774
2021-03-07,29223,Wayne,Missouri,1811,137.2489579386131,763,57.82493368700265,2574,195.07389162561574,437,33.11860553239863
2021-03-07,29225,Webster,Missouri,5526,142.9569266589057,2830,73.21174492303713,8356,216.16867158194285,1536,39.73612727978269
2021-03-07,29227,Worth,Missouri,421,207.69610261470154,349,172.17562900838678,770,379.8717316230883,158,77.94770596941294
2021-03-07,29229,Wright,Missouri,2011,110.47629511618965,829,45.54194363566445,2840,156.01823875185408,663,36.42256770861946
