report_date,category,initiated,initiated_pct,completed,completed_pct
2021-09-28,"Missouri, Known Jurisdiction",2897108,0.8818185055666332,2593301,0.8889649508058031
2021-09-28,"Missouri, Unknown Jurisdiction",51768,0.01575708616874948,41078,0.01408124326840609
2021-09-28,No Address Given,159288,0.04848390398794172,138347,0.0474243576234037
2021-09-28,Out-of-State,177215,0.05394050427667554,144488,0.04952944830238714
