report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-03-06,29001,Adair,Missouri,4765,187.8276636840238,2064,81.35913910678387,6829,269.1868027908077,681,26.84378572273247
2021-03-06,29003,Andrew,Missouri,2410,137.69068159744043,1653,94.44095297948924,4063,232.13163457692968,491,28.052333885619607
2021-03-06,29005,Atchison,Missouri,1204,230.25435073627844,708,135.39873780837635,1912,365.65308854465485,298,56.989864218779886
2021-03-06,29007,Audrain,Missouri,4018,156.68382467633754,2564,99.9844018093901,6582,256.6682264857277,610,23.787240680081112
2021-03-06,29009,Barry,Missouri,4172,117.42189698846045,1352,38.052350126653536,5524,155.474247115114,1254,35.294117647058826
2021-03-06,29011,Barton,Missouri,1332,112.91006188013903,522,44.248537763838264,1854,157.15859964397728,483,40.94261252860897
2021-03-06,29013,Bates,Missouri,2138,131.19783996072655,900,55.22827687776141,3038,186.42611683848799,445,27.307314678448698
2021-03-06,29015,Benton,Missouri,4168,218.13994870989688,2036,106.55780603967132,6204,324.6977547495682,859,44.957345475480196
2021-03-06,29017,Bollinger,Missouri,1719,140.61349693251535,1164,95.21472392638036,2883,235.82822085889572,467,38.20040899795501
2021-03-06,29019,Boone,Missouri,36586,205.94311318258835,19416,109.29293952750055,56002,315.23605271008887,8729,49.13566487101114
2021-03-06,29021,Buchanan,Missouri,9072,102.55482704047027,4702,53.15396789509383,13774,155.7087949355641,2449,27.684829301379157
2021-03-06,29023,Butler,Missouri,4814,112.8563390847712,2956,69.29857464366091,7770,182.15491372843212,639,14.980307576894223
2021-03-06,29025,Caldwell,Missouri,1302,144.04248257550614,555,61.40059741121805,1857,205.4430799867242,220,24.338975550392743
2021-03-06,29027,Callaway,Missouri,6906,153.84615384615387,3973,88.50720666533003,10879,242.35336051148388,1547,34.46278598320301
2021-03-06,29029,Camden,Missouri,7491,164.76048035894956,3657,80.43373069986363,11148,245.19421105881318,1629,35.82897109928298
2021-03-06,29031,Cape Girardeau,Missouri,15879,202.30344880304747,11413,145.40520569237236,27292,347.70865449541986,2770,35.29067026792881
2021-03-06,29033,Carroll,Missouri,1775,202.14098622024827,857,97.5970846145086,2632,299.73807083475685,528,60.12982576016399
2021-03-06,29035,Carter,Missouri,844,137.30274930860583,584,95.00569383439075,1428,232.3084431429966,126,20.497803806734993
2021-03-06,29037,Cass,Missouri,12798,123.53639584157843,5357,51.709991602073416,18155,175.24638744365183,4062,39.20962962247942
2021-03-06,29039,Cedar,Missouri,2030,144.55600655130672,750,53.40739158299509,2780,197.96339813430177,615,43.79406109805597
2021-03-06,29041,Chariton,Missouri,1262,168.6489375918749,707,94.48082319925163,1969,263.12976079112656,368,49.17813711078445
2021-03-06,29043,Christian,Missouri,12372,144.4348455485769,5786,67.54768964953654,18158,211.98253519811342,3649,42.59964043054939
2021-03-06,29045,Clark,Missouri,678,100.01475143826522,316,46.61454491812952,994,146.62929635639475,186,27.437675173329403
2021-03-06,29047,Clay,Missouri,36729,151.44980125022678,15414,63.558693034686364,52143,215.00849428491318,9522,39.263388807336426
2021-03-06,29049,Clinton,Missouri,3121,152.2439024390244,1523,74.29268292682926,4644,226.53658536585365,518,25.26829268292683
2021-03-06,29051,Cole,Missouri,14427,188.04009228002033,9517,124.04363750114047,23944,312.0837297811608,3798,49.50275667009893
2021-03-06,29053,Cooper,Missouri,2968,168.0634201585504,2057,116.4779161947905,5025,284.5413363533409,487,27.57644394110985
2021-03-06,29055,Crawford,Missouri,2059,85.24467997019129,1031,42.68444150037261,3090,127.92912147056387,669,27.697275813529853
2021-03-06,29057,Dade,Missouri,1249,164.81921351280022,716,94.484032726313,1965,259.3032462391132,310,40.9078912641858
2021-03-06,29059,Dallas,Missouri,2142,128.9041343202744,824,49.587771559246555,2966,178.49190587952097,536,32.25612324727688
2021-03-06,29061,Daviess,Missouri,989,119.2284508740205,590,71.12718505123568,1579,190.35563592525617,219,26.40144665461121
2021-03-06,29063,DeKalb,Missouri,1146,91.48970142104423,649,51.812230560434294,1795,143.30193198147853,270,21.555165256266964
2021-03-06,29065,Dent,Missouri,1867,120.10292698616918,758,48.76165969765198,2625,168.8645866838212,394,25.34577034416211
2021-03-06,29067,Douglas,Missouri,1330,99.95490756049902,676,50.80414850443409,2006,150.7590560649331,471,35.39756500826695
2021-03-06,29069,Dunklin,Missouri,2700,89.919072834449,1475,49.122456455856394,4175,139.0415292903054,674,22.446464848303194
2021-03-06,29071,Franklin,Missouri,14588,141.36891783198146,7431,72.01209407797192,22019,213.3810119099534,4758,46.10867226793034
2021-03-06,29073,Gasconade,Missouri,2916,198.21901978111617,1921,130.58255727007,4837,328.8015770511862,449,30.52137856026103
2021-03-06,29075,Gentry,Missouri,1325,200.2720677146312,941,142.23095525997581,2266,342.503022974607,352,53.20435308343409
2021-03-06,29077,Greene,Missouri,44720,154.3367523019368,19481,67.23243004458925,64201,221.56918234652602,12447,42.9568326453982
2021-03-06,29079,Grundy,Missouri,1481,148.2185748598879,724,72.45796637309849,2205,220.67654123298638,367,36.72938350680544
2021-03-06,29081,Harrison,Missouri,1167,137.43964197385466,873,102.81474502414322,2040,240.2543869979979,399,46.99093157460841
2021-03-06,29083,Henry,Missouri,3989,183.52887048539225,2040,93.85783298826777,6029,277.38670347366,1069,49.183344835518746
2021-03-06,29085,Hickory,Missouri,1945,206.82688217779668,1169,124.30880476393025,3114,331.13568694172693,506,53.806890684814974
2021-03-06,29087,Holt,Missouri,701,158.16787003610108,539,121.61552346570396,1240,279.78339350180505,123,27.752707581227437
2021-03-06,29089,Howard,Missouri,1922,191.09166832372242,703,69.89461125472262,2625,260.986279578445,447,44.44223503678664
2021-03-06,29091,Howell,Missouri,4542,113.2555356074207,1409,35.13365250349092,5951,148.38918811091162,430,10.722122481547975
2021-03-06,29093,Iron,Missouri,1345,132.3297914207005,581,57.16253443526171,1926,189.4923258559622,204,20.070838252656433
2021-03-06,29095,Jackson,Missouri,88770,127.5035333861905,42610,61.20227055971136,131380,188.70580394590183,23074,33.14201339814081
2021-03-06,29097,Jasper,Missouri,17349,144.6714476317545,9032,75.31687791861242,26381,219.9883255503669,3993,33.297198132088056
2021-03-06,29099,Jefferson,Missouri,22596,100.89707123433251,11576,51.68987858951289,34172,152.5869498238454,6257,27.93914740278007
2021-03-06,29101,Johnson,Missouri,5168,96.27063075146232,2986,55.62385902164599,8154,151.8944897731083,1750,32.599381543161584
2021-03-06,29103,Knox,Missouri,798,202.17887002786927,579,146.69369141119836,1377,348.8725614390676,187,47.37775525715734
2021-03-06,29105,Laclede,Missouri,4496,126.53738988488925,1722,48.464720947904645,6218,175.0021108327939,899,25.301849089527455
2021-03-06,29107,Lafayette,Missouri,4895,150.1671932999969,2786,85.46798785164279,7681,235.63518115163973,1182,36.26100561401356
2021-03-06,29109,Lawrence,Missouri,3594,94.0739189613653,1557,40.75489477541619,5151,134.82881373678148,974,25.494712595539735
2021-03-06,29111,Lewis,Missouri,1548,155.4997488699146,716,71.9236564540432,2264,227.4234053239578,89,8.940231039678554
2021-03-06,29113,Lincoln,Missouri,5362,94.94130353949396,2351,41.62756520353418,7713,136.56886874302816,856,15.156612426297432
2021-03-06,29115,Linn,Missouri,2387,197.0610088334847,1600,132.08949062990175,3987,329.15049946338644,283,23.363328655163873
2021-03-06,29117,Livingston,Missouri,3039,200.91233637445458,1467,96.98532328441095,4506,297.89765965886556,769,50.839613909824145
2021-03-06,29121,Macon,Missouri,2574,169.35324692413974,1203,79.14994407526811,3777,248.50319099940785,545,35.857622211987625
2021-03-06,29123,Madison,Missouri,1521,124.88710074718779,993,81.53378766729615,2514,206.42088841448395,424,34.81402413991296
2021-03-06,29125,Maries,Missouri,1213,137.79393388617518,854,97.01238214245143,2067,234.8063160286266,496,56.34442803589685
2021-03-06,29127,Marion,Missouri,5168,180.64876957494408,3291,115.03775167785236,8459,295.6865212527964,527,18.421420581655482
2021-03-06,29119,McDonald,Missouri,1684,73.9180054428935,985,43.23588798173997,2669,117.15389342463348,255,11.193047142480907
2021-03-06,29129,Mercer,Missouri,472,129.5279912184413,262,71.89901207464325,734,201.4270032930845,181,49.670691547749726
2021-03-06,29131,Miller,Missouri,2675,106.14658148486171,1286,51.02972104281576,3961,157.17630252767748,485,19.245268044918852
2021-03-06,29133,Mississippi,Missouri,2186,161.04317076764403,890,65.56652423751288,3076,226.60969500515694,501,36.908796228083105
2021-03-06,29135,Moniteau,Missouri,2249,140.15954131870873,1393,86.81291287548298,3642,226.9724541941917,520,32.40683036270722
2021-03-06,29137,Monroe,Missouri,1727,200.13906594043343,1101,127.59300034766486,2828,327.7320662880983,263,30.478618611658362
2021-03-06,29139,Montgomery,Missouri,2049,178.37555497518935,1381,120.22286062505441,3430,298.59841560024375,911,79.30704274397145
2021-03-06,29141,Morgan,Missouri,3151,155.4437373587884,1368,67.4855705194613,4519,222.92930787824972,687,33.89077993192245
2021-03-06,29143,New Madrid,Missouri,2299,130.92255125284737,1433,81.60592255125285,3732,212.52847380410023,735,41.85649202733485
2021-03-06,29145,Newton,Missouri,4409,75.7820556892403,1910,32.82915091096597,6319,108.61120660020626,1105,18.992781024407012
2021-03-06,29147,Nodaway,Missouri,3907,174.73947850977234,2630,117.62601189677535,6537,292.3654904065477,1457,65.16391609642649
2021-03-06,29149,Oregon,Missouri,1055,99.0889452427914,251,23.574715882408192,1306,122.66366112519958,289,27.143796374565607
2021-03-06,29151,Osage,Missouri,1774,130.29746603011387,1173,86.15497612926919,2947,216.45244215938303,478,35.10833639368344
2021-03-06,29153,Ozark,Missouri,935,101.5531660692951,157,17.052242858694473,1092,118.60540892798957,86,9.340719018138374
2021-03-06,29155,Pemiscot,Missouri,1469,88.15939506691473,730,43.80963812038648,2199,131.96903318730122,609,36.54804056892516
2021-03-06,29157,Perry,Missouri,2836,147.7776040852483,2221,115.73133239539366,5057,263.5089364806419,522,27.200250117242458
2021-03-06,29159,Pettis,Missouri,6718,158.61173415181207,4549,107.40172352732853,11267,266.0134576791406,1203,28.402785975681738
2021-03-06,29161,Phelps,Missouri,6826,152.94644857719024,4362,97.73694824109344,11188,250.68339681828365,2124,47.59130629621331
2021-03-06,29163,Pike,Missouri,2653,143.7550799241398,1147,62.15117854240043,3800,205.90625846654024,470,25.467353020861555
2021-03-06,29165,Platte,Missouri,14412,143.14375955980216,6723,66.77459724677698,21135,209.91835680657914,3906,38.7954152678731
2021-03-06,29167,Polk,Missouri,4905,154.49792112889003,2365,74.49288144135063,7270,228.99080257024065,1212,38.175633110747135
