report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-08-23,29001,Adair,9978,393.99802566633764,8853,349.57551826258634,255,10.069101678183614
2021-08-23,29003,Andrew,5465,314.02631730161465,4941,283.9165661092915,162,9.308739872435787
2021-08-23,29005,Atchison,2380,451.61290322580646,2144,406.83111954459207,73,13.851992409867172
2021-08-23,29007,Audrain,8526,331.29978628327183,7228,280.8626384301535,243,9.44239362735574
2021-08-23,29009,Barry,14337,403.9388048347561,11810,332.74166737103087,661,18.623390527709688
2021-08-23,29011,Barton,3450,291.1392405063291,2976,251.13924050632914,162,13.670886075949367
2021-08-23,29013,Bates,5561,339.6237938194699,4752,290.216196408941,169,10.321240991816294
2021-08-23,29015,Benton,8062,424.5615882879562,7015,369.4244036020854,223,11.743641055347833
2021-08-23,29017,Bollinger,3536,287.9244361208371,3048,248.1882582851559,149,12.132562494910838
2021-08-23,29019,Boone,100208,567.7024615471773,88346,500.50137382092174,2184,12.372886156983826
2021-08-23,29021,Buchanan,20798,233.48601194485607,18429,206.8907449818133,659,7.398176837756522
2021-08-23,29023,Butler,12778,299.0194931317717,10430,244.0736667212693,684,16.006365104251984
2021-08-23,29025,Caldwell,3068,339.04298817548903,2725,301.13824732014587,103,11.382473201458724
2021-08-23,29027,Callaway,18523,413.09099018733275,16099,359.0321141837645,714,15.92328278322926
2021-08-23,29029,Camden,19025,421.8777718644669,16945,375.7539471350009,553,12.262728401632074
2021-08-23,29031,Cape Girardeau,33790,431.41310454011546,28885,368.7886216230019,1253,15.997650783923193
2021-08-23,29033,Carroll,3541,400.42971842135023,3168,358.2494628519733,100,11.30837950921633
2021-08-23,29035,Carter,1827,294.8200742294659,1481,238.98660642246247,114,18.395998063579153
2021-08-23,29037,Cass,42878,418.15061145676896,37695,367.6054689785649,1475,14.384349827387801
2021-08-23,29039,Cedar,4282,307.2176782895681,3690,264.7438656909169,131,9.398765963552876
2021-08-23,29041,Chariton,2507,332.2289954943016,2179,288.7622581500133,65,8.61383514444739
2021-08-23,29043,Christian,37851,449.1367546722041,33098,392.7380599228715,1494,17.727677247107682
2021-08-23,29045,Clark,1729,254.26470588235296,1547,227.5,42,6.1764705882352935
2021-08-23,29047,Clay,48285,414.0618970440688,43086,369.4785315530859,1605,13.763474055208253
2021-08-23,29049,Clinton,8229,401.9047619047619,7155,349.45054945054943,283,13.821733821733822
2021-08-23,29051,Cole,36623,477.234818868908,32042,417.5397445921293,1209,15.75449569976544
2021-08-23,29053,Cooper,6760,383.6113948473499,5709,323.9700374531835,246,13.959822948586995
2021-08-23,29055,Crawford,6988,287.8088962108731,5980,246.29324546952225,325,13.385502471169687
2021-08-23,29057,Dade,3101,408.5638998682477,2728,359.42028985507244,99,13.043478260869565
2021-08-23,29059,Dallas,5521,334.626340990363,4723,286.2597733195951,191,11.576459179344203
2021-08-23,29061,Daviess,2284,275.11443025776924,2070,249.33750903396773,86,10.358949650686583
2021-08-23,29063,DeKalb,3080,245.1448583253741,2759,219.59567016873606,104,8.277618592804838
2021-08-23,29065,Dent,4270,275.4127966976264,3560,229.61816305469557,269,17.350361197110423
2021-08-23,29067,Douglas,3041,227.38148646627783,2479,185.35965305817257,138,10.31852848811126
2021-08-23,29069,Dunklin,8685,285.4278953595373,7127,234.2250558695938,314,10.319442618640725
2021-08-23,29071,Franklin,51199,498.136815170119,45851,446.1038518792384,1787,17.386481937323047
2021-08-23,29073,Gasconade,6780,459.78570459785703,5930,402.14295402142955,269,18.242235182422352
2021-08-23,29075,Gentry,2527,379.14478619654915,2286,342.9857464366092,101,15.153788447111777
2021-08-23,29077,Greene,131332,455.33562852556435,115723,401.2183240936244,4053,14.05198506391521
2021-08-23,29079,Grundy,3127,311.48520769000896,2791,278.01573861938436,99,9.861539994023309
2021-08-23,29081,Harrison,2208,258.1248538695347,1948,227.72971709141922,66,7.715688566752397
2021-08-23,29083,Henry,8916,409.6485182632667,7440,341.8332184700207,377,17.321387548816908
2021-08-23,29085,Hickory,3475,370.9436379163109,3025,322.9077711357814,65,6.938514090520922
2021-08-23,29087,Holt,1525,342.2351885098743,1386,311.04129263913825,43,9.649910233393177
2021-08-23,29089,Howard,3876,383.2690596262237,3311,327.40037575398003,125,12.36032829031939
2021-08-23,29091,Howell,12441,310.2339035459578,9623,239.96309411001945,755,18.8269911725101
2021-08-23,29093,Iron,3394,332.0614421289502,2948,288.4257900401135,136,13.305938753546618
2021-08-23,29095,Jackson,182404,478.87760272408167,158407,415.8766497155414,5721,15.019729639615752
2021-08-23,29097,Jasper,23719,311.33016564723175,20005,262.5810516367836,1233,16.1840758144541
2021-08-23,29099,Jefferson,90673,406.0554764399781,76906,344.40354318367054,2896,12.96898370816204
2021-08-23,29101,Johnson,15286,284.7138147478999,13125,244.46348414014042,638,11.883253552869302
2021-08-23,29512,Joplin,29822,595.5704671180077,25567,510.5945319833044,1202,24.00495276895732
2021-08-23,29511,Kansas City,245494,509.94044663981543,207332,430.67029207526946,7711,16.017298932110833
2021-08-23,29103,Knox,1382,349.78486459124275,1266,320.4252088078967,36,9.111617312072893
2021-08-23,29105,Laclede,12238,344.6644323654491,10343,291.29467428957673,547,15.405413017151547
2021-08-23,29107,Lafayette,13307,408.32796342324093,11645,357.32916014606155,495,15.189174261253799
2021-08-23,29109,Lawrence,13252,347.52052028426823,11156,292.555004851441,661,17.334067605486062
2021-08-23,29111,Lewis,2527,252.01954722249926,2272,226.58821182806423,11,1.097037997407001
2021-08-23,29113,Lincoln,19438,349.83712182567535,17038,306.64290985008006,722,12.994258769324912
2021-08-23,29115,Linn,4994,409.8145412768751,4357,357.5414409978664,141,11.57065484982767
2021-08-23,29117,Livingston,6157,408.3974529052799,5510,365.4815600955161,142,9.41894401698063
2021-08-23,29121,Macon,5335,349.74432935623446,4729,310.01704470958435,191,12.521305886980464
2021-08-23,29123,Madison,3933,322.2449815649324,3336,273.33060221220813,155,12.699713232281852
2021-08-23,29125,Maries,2961,333.2958126969833,2527,284.4439441692931,133,14.970733903647005
2021-08-23,29127,Marion,10906,380.37109375,9757,340.29715401785717,208,7.254464285714286
2021-08-23,29119,McDonald,5190,227.36233407806543,3981,174.39873833618083,153,6.702589039295571
2021-08-23,29129,Mercer,925,252.45633187772927,804,219.43231441048036,37,10.098253275109169
2021-08-23,29131,Miller,7537,300.890255100004,6303,251.62681144955883,415,16.567527645814202
2021-08-23,29133,Mississippi,4999,363.6165260401513,4299,312.70002909514113,162,11.783532150130927
2021-08-23,29135,Moniteau,5243,328.54994360195514,4529,283.80749467351797,268,16.794084471738312
2021-08-23,29137,Monroe,3375,389.9930667899237,2942,339.9584007395424,91,10.515368615669054
2021-08-23,29139,Montgomery,4982,431.52880034647035,4317,373.9281074058034,194,16.803811173668254
2021-08-23,29141,Morgan,6847,340.02085712866864,6029,299.3991160550231,228,11.322441277250832
2021-08-23,29143,New Madrid,4941,277.41283476503287,4105,230.47554881814608,219,12.295772275560047
2021-08-23,29145,Newton,13434,262.48021726812686,11222,219.26105390672322,604,11.801254371739512
2021-08-23,29147,Nodaway,9374,415.75375881491993,8463,375.34927041291525,269,11.93063378720007
2021-08-23,29149,Oregon,2758,257.78110103748014,2244,209.73922796523038,136,12.711468361529114
2021-08-23,29151,Osage,4809,353.10962625743446,4116,302.22483295396137,215,15.786768485204494
2021-08-23,29153,Ozark,2490,269.59722823733216,1916,207.44911216977047,89,9.63620614984842
2021-08-23,29155,Pemiscot,3856,226.41066290881335,2675,157.06652574716693,164,9.629499148611355
2021-08-23,29157,Perry,6756,352.86743967408336,5850,305.5468505170793,312,16.29583202757756
2021-08-23,29159,Pettis,15946,376.3423095985462,13539,319.5345873356777,603,14.231431875575275
2021-08-23,29161,Phelps,17744,396.1687021366854,15411,344.08001964768135,690,15.405568331509969
2021-08-23,29163,Pike,6105,330.1963329547298,5421,293.2013629725783,143,7.734328519660338
2021-08-23,29165,Platte,19720,385.17129575374037,17311,338.1186765108012,522,10.195710769951951
2021-08-23,29167,Polk,11847,375.5111097023677,10105,320.2954134837872,356,11.28403435925069
2021-08-23,29169,Pulaski,9774,185.84928980243768,7802,148.35237968473695,516,9.811564716396342
2021-08-23,29171,Putnam,1359,282.2429906542056,1196,248.39044652128763,17,3.5306334371754935
2021-08-23,29173,Ralls,2699,264.16756386414795,2380,232.9450915141431,68,6.655574043261232
2021-08-23,29175,Randolph,9000,360.7937462417318,7088,284.14511926237725,370,14.832631789937864
2021-08-23,29177,Ray,7616,333.66922234392115,6728,294.7645125958379,323,14.151150054764512
2021-08-23,29179,Reynolds,1404,222.32779097387174,1130,178.9390340459224,86,13.618368962787015
2021-08-23,29181,Ripley,3268,238.66209011903894,2677,195.50135105528372,171,12.488132622507852
2021-08-23,29195,Saline,9600,415.5484373647304,8386,362.99887455631546,402,17.401090814648082
2021-08-23,29197,Schuyler,1116,247.88982674366946,1007,223.6783651710351,40,8.884940026654819
2021-08-23,29199,Scotland,1123,229.27725602286648,999,203.96080032666396,28,5.716619028174765
2021-08-23,29201,Scott,15070,389.1141005448114,13063,337.292468176302,543,14.020501433034678
2021-08-23,29203,Shannon,2286,277.225321367936,1825,221.31942760126122,151,18.311908804268736
2021-08-23,29205,Shelby,2477,408.67843590166643,2239,369.4109882857614,85,14.024088434251773
2021-08-23,29183,St. Charles,212031,543.6901419285357,191267,490.4470684769927,5490,14.077464517866073
2021-08-23,29185,St. Clair,2917,310.8813812213578,2490,265.37354790578706,118,12.575935201960993
2021-08-23,29187,St. Francois,25840,389.49684965783365,22001,331.63003828645503,822,12.390340960477525
2021-08-23,29189,St. Louis,542253,542.9675452896012,479230,479.86149773101397,11182,11.196734903132521
2021-08-23,29510,St. Louis City,137528,441.8243792426584,116714,374.95703128764785,4031,12.950047064795212
2021-08-23,29186,Ste. Genevieve,6945,388.61843209669297,6124,342.6780818085166,274,15.332102288624029
2021-08-23,29207,Stoddard,9941,336.84602873407425,8262,279.95391705069125,553,18.738140417457306
2021-08-23,29209,Stone,11171,354.33120817077423,9884,313.5090557300092,333,10.5623751070511
2021-08-23,29211,Sullivan,2381,376.9194237771094,2017,319.29713471584614,99,15.671996200728195
2021-08-23,29213,Taney,20298,370.9429824561403,17215,314.6016081871345,976,17.836257309941523
2021-08-23,29215,Texas,7530,293.3271006193759,6290,245.02356744965138,434,16.906236609403607
2021-08-23,29217,Vernon,6059,292.8326325455512,5183,250.49538446667634,201,9.714368566043206
2021-08-23,29219,Warren,13272,391.41205615194053,11842,349.23911761236286,401,11.826117730329125
2021-08-23,29221,Washington,6992,280.45405318679553,5875,235.65039509044962,275,11.030444025510409
2021-08-23,29223,Wayne,4196,315.2990682296363,3486,261.94770063119927,217,16.305981364592725
2021-08-23,29225,Webster,15777,414.2902158500079,13653,358.51583425240267,684,17.961241531432172
2021-08-23,29227,Worth,708,347.05882352941177,636,311.7647058823529,16,7.8431372549019605
2021-08-23,29229,Wright,6198,338.8181271524627,5057,276.4445416279451,359,19.62499316678511
