report_date,category,initiated,initiated_pct,completed,completed_pct
2021-08-30,"Missouri, Known Jurisdiction",2710152,0.8546544519953958,2372524,0.8605967130435035
2021-08-30,"Missouri, Unknown Jurisdiction",129216,0.04074864792418915,105543,0.038284105401989815
2021-08-30,No Address Given,163152,0.051450465933996624,140703,0.051037856441224654
2021-08-30,Out-of-State,168530,0.05314643414641838,138066,0.05008132511328204
