report_date,category,initiated,initiated_pct,completed,completed_pct
2021-05-20,"Missouri, Known Jurisdiction",2073649,0.8386719077029725,1738454,0.8487073773833149
2021-05-20,"Missouri, Unknown Jurisdiction",97171,0.03930008788536803,67757,0.0330787387928362
2021-05-20,No Address Given,165029,0.0667447510433607,128602,0.06278306250625502
2021-05-20,Out-of-State,136690,0.05528325336829874,113542,0.05543082131759387
