report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-12-11,29001,Adair,11946,471.70779861796643,10889,429.9703849950642,204,8.055281342546891
2021-12-11,29003,Andrew,8243,473.65396770671725,7721,443.6591392288686,96,5.516290294776763
2021-12-11,29005,Atchison,2821,535.2941176470588,2658,504.3643263757116,67,12.713472485768502
2021-12-11,29007,Audrain,10317,400.8937244997086,9120,354.3811929279192,112,4.352049737711288
2021-12-11,29009,Barry,15544,437.9455103823289,13712,386.3296988138506,196,5.522215648155974
2021-12-11,29011,Barton,3942,332.65822784810126,3602,303.9662447257384,33,2.7848101265822787
2021-12-11,29013,Bates,6425,392.3903749847319,5945,363.0756076706975,84,5.130084279956028
2021-12-11,29015,Benton,9215,485.28095213018065,8382,441.41344989204276,61,3.2123861182790034
2021-12-11,29017,Bollinger,3745,304.94259425128246,3385,275.6290204380751,41,3.33849035094862
2021-12-11,29019,Boone,112110,635.1301589100077,98661,558.9383338526471,2388,13.528595303515282
2021-12-11,29021,Buchanan,34078,382.57218554941846,31459,353.17032646279586,391,4.3895100812789085
2021-12-11,29023,Butler,15175,355.11197435237403,13495,315.7980951489481,167,3.9079868017691246
2021-12-11,29025,Caldwell,3603,398.16554315393967,3353,370.5381810144767,53,5.85700077356614
2021-12-11,29027,Callaway,21891,488.2024977698484,20246,451.5165031222123,402,8.96520963425513
2021-12-11,29029,Camden,20773,460.6395245698066,19776,438.53113358169236,329,7.295547276920348
2021-12-11,29031,Cape Girardeau,40196,513.2015729533732,36398,464.71068893314947,249,3.179102190899341
2021-12-11,29033,Carroll,4204,475.4042745674545,4042,457.08469976252405,87,9.838290173018207
2021-12-11,29035,Carter,1909,308.0522833629176,1646,265.61239309343233,15,2.4205260609972568
2021-12-11,29037,Cass,54580,532.2697041212381,49390,481.65629693198883,898,8.757387216945252
2021-12-11,29039,Cedar,5043,361.8166164442531,4658,334.1942889941168,58,4.16128569378677
2021-12-11,29041,Chariton,3246,430.16167505963426,2991,396.36893718526375,34,4.5056983832494035
2021-12-11,29043,Christian,42636,505.9151587066153,38846,460.94334025511716,535,6.348264609908039
2021-12-11,29045,Clark,2055,302.20588235294116,1888,277.6470588235294,4,0.588235294117647
2021-12-11,29047,Clay,57230,490.76861070378084,52272,448.2519101643899,1142,9.793076243643505
2021-12-11,29049,Clinton,10025,489.6214896214896,9276,453.040293040293,149,7.277167277167277
2021-12-11,29051,Cole,40706,530.4404482668753,37415,487.55538180870474,566,7.375553818087047
2021-12-11,29053,Cooper,8026,455.45341050959024,7239,410.7933265236636,84,4.766768811712632
2021-12-11,29055,Crawford,8957,368.9044481054366,8093,333.31960461285007,136,5.601317957166392
2021-12-11,29057,Dade,3454,455.07246376811594,3224,424.7694334650857,27,3.5573122529644268
2021-12-11,29059,Dallas,6273,380.20486090066066,5723,346.8695072428632,67,4.060852172858961
