report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-02-28,29033,Carroll,Missouri,1690,192.46099533082793,767,87.34768249629883,2457,279.80867782712676,489,55.68841817560642
2021-02-28,29035,Carter,Missouri,811,131.9342768830324,495,80.52708638360176,1306,212.46136326663412,389,63.28290222872947
2021-02-28,29037,Cass,Missouri,10790,104.15359518132765,4746,45.81213741710667,15536,149.96573259843433,3025,29.19968724963078
2021-02-28,29039,Cedar,Missouri,1328,94.5666880296233,652,46.428825749483735,1980,140.99551377910703,382,27.2021647796055
2021-02-28,29041,Chariton,Missouri,1184,158.225310704263,398,53.187224375250565,1582,211.4125350795136,265,35.41360416945076
2021-02-28,29043,Christian,Missouri,10008,116.83672278129305,4861,56.74893179854771,14869,173.58565457984076,1541,17.990146863106773
2021-02-28,29045,Clark,Missouri,656,96.76943501991444,171,25.224959433544772,827,121.99439445345921,177,26.110045729458623
2021-02-28,29047,Clay,Missouri,30355,125.16699929076844,13864,57.16736215342493,44219,182.33436144419338,6467,26.66628181233403
2021-02-28,29049,Clinton,Missouri,2719,132.63414634146343,1263,61.609756097560975,3982,194.2439024390244,488,23.804878048780488
2021-02-28,29051,Cole,Missouri,12744,166.1040365991945,8828,115.06327959021415,21572,281.16731618940867,3327,43.36378921575017
2021-02-28,29053,Cooper,Missouri,2702,153.00113250283127,1896,107.36126840317101,4598,260.3624009060023,1130,63.98640996602492
2021-02-28,29055,Crawford,Missouri,1839,76.1364577295686,663,27.44886975242196,2502,103.58532748199056,378,15.649581849797135
2021-02-28,29057,Dade,Missouri,1076,141.9899709685933,559,73.76616521509634,1635,215.75613618368965,367,48.429664819213514
2021-02-28,29059,Dallas,Missouri,1652,99.41626045615935,482,29.006439188782572,2134,128.42269964494193,293,17.632544984052476
2021-02-28,29061,Daviess,Missouri,941,113.4418324291742,386,46.53405666063894,1327,159.97588908981314,165,19.891500904159134
2021-02-28,29063,DeKalb,Missouri,994,79.35494172121986,527,42.072489222417374,1521,121.42743094363725,348,27.782212996966308
2021-02-28,29065,Dent,Missouri,1748,112.44773238983596,517,33.2582824059183,2265,145.70601479575427,205,13.187520102926985
2021-02-28,29067,Douglas,Missouri,1164,87.47933263189539,382,28.70885314895536,1546,116.18818578085074,162,12.174958665263791
2021-02-28,29069,Dunklin,Missouri,2411,80.29440170513205,1110,36.96672994305125,3521,117.26113164818331,496,16.51846671329137
2021-02-28,29071,Franklin,Missouri,11989,116.18261282476185,6538,63.358238606079986,18527,179.54085143084183,2625,25.438264964967875
2021-02-28,29073,Gasconade,Missouri,2719,184.82767996737135,1680,114.20025831010808,4399,299.0279382774794,1219,82.86316361906057
2021-02-28,29075,Gentry,Missouri,1187,179.41354292623942,829,125.30229746070131,2016,304.7158403869408,395,59.703748488512694
2021-02-28,29077,Greene,Missouri,36264,125.15357749278702,17245,59.5155924294924,53509,184.66916992227945,4905,16.928036002705724
2021-02-28,29079,Grundy,Missouri,1284,128.50280224179343,507,50.740592473979184,1791,179.2433947157726,373,37.329863891112886
2021-02-28,29081,Harrison,Missouri,1073,126.36909669061357,571,67.24767400777294,1644,193.61677069838655,357,42.04451772464963
2021-02-28,29083,Henry,Missouri,3427,157.6719576719577,1799,82.76972624798712,5226,240.44168391994478,281,12.928456406717276
2021-02-28,29085,Hickory,Missouri,1698,180.5614632071459,795,84.53849425776265,2493,265.0999574649085,532,56.571671629094006
2021-02-28,29087,Holt,Missouri,661,149.14259927797835,513,115.74909747292418,1174,264.8916967509025,301,67.91516245487364
2021-02-28,29089,Howard,Missouri,1741,173.09604295088488,430,42.75203817856433,2171,215.8480811294492,584,58.06323324716643
2021-02-28,29091,Howell,Missouri,4330,107.96927987233192,1217,30.346100139636945,5547,138.3153800119689,632,15.759026531019348
2021-02-28,29093,Iron,Missouri,1257,123.67178276269185,464,45.65131837859111,1721,169.32310114128296,505,49.68516332152696
2021-02-28,29095,Jackson,Missouri,74430,106.90647730014823,37733,54.19726062026727,112163,161.10373792041548,17206,24.71359463155113
2021-02-28,29097,Jasper,Missouri,15173,126.5260173448966,7292,60.80720480320213,22465,187.3332221480987,3463,28.87758505670447
2021-02-28,29099,Jefferson,Missouri,18285,81.64732463797884,10118,45.17952587842876,28403,126.8268505164076,4092,18.27185411094391
2021-02-28,29101,Johnson,Missouri,4159,77.47475876457659,2596,48.35885399202712,6755,125.83361275660371,1101,20.5096680451548
2021-02-28,29103,Knox,Missouri,707,179.1233848492526,444,112.49049911325056,1151,291.61388396250317,198,50.16468203699012
2021-02-28,29105,Laclede,Missouri,3952,111.22681601981368,1532,43.117277870028985,5484,154.34409388984267,1480,41.65376713292618
2021-02-28,29107,Lafayette,Missouri,4334,132.9570205847164,2107,64.63785010890572,6441,197.5948706936221,775,23.775194036261006
2021-02-28,29109,Lawrence,Missouri,2840,74.33776567898649,1078,28.216940634488534,3918,102.55470631347504,460,12.040624018427389
2021-02-28,29111,Lewis,Missouri,1362,136.815670517328,674,67.70467101958815,2036,204.5203415369161,169,16.976393771973882
2021-02-28,29113,Lincoln,Missouri,4918,87.07969615949855,3096,54.81877578483276,8014,141.89847194433133,2236,39.59133806682366
2021-02-28,29115,Linn,Missouri,2191,180.88004623132173,1509,124.5769008503261,3700,305.45694708164785,1137,93.86609427887393
2021-02-28,29117,Livingston,Missouri,2637,174.33558111860373,992,65.58244083035832,3629,239.91802194896206,550,36.36123231521883
2021-02-28,29121,Macon,Missouri,2127,139.9434173300875,1034,68.03079149944075,3161,207.97420882952824,889,58.490690176985325
2021-02-28,29123,Madison,Missouri,1369,112.40660152721898,708,58.13285162985467,2077,170.53945315707364,334,27.42425486493144
2021-02-28,29125,Maries,Missouri,1037,117.80074974440531,542,61.56991934567761,1579,179.3706690900829,139,15.790071566511417
2021-02-28,29127,Marion,Missouri,4451,155.58585011185681,3063,107.06795302013424,7514,262.653803131991,155,5.418064876957494
2021-02-28,29119,McDonald,Missouri,1493,65.53419366166271,787,34.544816082872444,2280,100.07900974453517,376,16.504257747344397
2021-02-28,29129,Mercer,Missouri,417,114.43468715697036,97,26.619099890230515,514,141.05378704720087,22,6.0373216245883645
2021-02-28,29131,Miller,Missouri,2373,94.16293004245863,1127,44.72044760128566,3500,138.8833776437443,576,22.856235863656206
2021-02-28,29133,Mississippi,Missouri,1807,133.12214527773685,845,62.25136289966112,2652,195.37350817739795,359,26.447620450861944
2021-02-28,29135,Moniteau,Missouri,1975,123.08363455066683,1159,72.22983921226474,3134,195.31347376293158,479,29.85167643026299
2021-02-28,29137,Monroe,Missouri,1565,181.36516398192143,892,103.37234905551048,2457,284.7375130374319,148,17.151465986788736
2021-02-28,29139,Montgomery,Missouri,1889,164.44676590928876,965,84.0080090537129,2854,248.45477496300165,369,32.12326978323322
2021-02-28,29141,Morgan,Missouri,2867,141.4335750579646,1003,49.47955206945883,3870,190.91312712742342,835,41.19185042671797
2021-02-28,29143,New Madrid,Missouri,2007,114.29384965831434,1000,56.947608200455576,3007,171.24145785876993,470,26.765375854214124
2021-02-28,29145,Newton,Missouri,3673,63.13166036438639,1564,26.88209006531454,5237,90.01375042970093,1103,18.958404950154694
2021-02-28,29147,Nodaway,Missouri,3704,165.66036048123797,2372,106.08703430385974,6076,271.74739478509775,322,14.401359631468312
2021-02-28,29149,Oregon,Missouri,820,77.01700009392317,198,18.59678782755706,1018,95.61378792148022,94,8.82877805954729
2021-02-28,29151,Osage,Missouri,1633,119.94124127800221,853,62.651487330150566,2486,182.59272860815275,581,42.673521850899746
2021-02-28,29153,Ozark,Missouri,890,96.66558053654828,107,11.621592266753558,997,108.28717280330183,201,21.831215379602476
2021-02-28,29155,Pemiscot,Missouri,1124,67.45484006481425,548,32.887235191742185,1672,100.34207525655644,404,24.245333973474164
2021-02-28,29157,Perry,Missouri,2610,136.00125058621228,1866,97.23307800531498,4476,233.2343285915273,1126,58.67333645979887
2021-02-28,29159,Pettis,Missouri,6462,152.56758352024553,4069,96.0689410931413,10531,248.63652461338683,2924,69.03553299492386
2021-02-28,29161,Phelps,Missouri,6327,141.7656285010083,3225,72.26081111360072,9552,214.02643961460902,625,14.004033161550527
2021-02-28,29163,Pike,Missouri,2168,117.47493904091031,986,53.42725548631807,3154,170.9021945272284,381,20.644811704145216
2021-02-28,29165,Platte,Missouri,12235,121.52122524383704,5583,55.45181859716732,17818,176.97304384100434,2736,27.17466875906319
2021-02-28,29167,Polk,Missouri,3488,109.86518835832177,1830,57.64142623157365,5318,167.50661458989543,735,23.151064633992693
2021-02-28,29169,Pulaski,Missouri,2718,51.84549356223176,1801,34.35383881735813,4519,86.19933237958989,527,10.05245588936576
2021-02-28,29171,Putnam,Missouri,480,100.39740640033466,192,40.158962560133865,672,140.55636896046852,16,3.3465802133444886
2021-02-28,29173,Ralls,Missouri,1119,109.34141098299784,718,70.15829587649013,1837,179.499706859488,80,7.817080320500294
2021-02-28,29175,Randolph,Missouri,2684,107.88648605193343,874,35.13144143419889,3558,143.01792748613232,305,12.259827960446982
2021-02-28,29177,Ray,Missouri,2159,94.3825136612022,1160,50.7103825136612,3319,145.0928961748634,449,19.62841530054645
2021-02-28,29179,Reynolds,Missouri,537,85.37360890302067,91,14.467408585055644,628,99.8410174880763,120,19.077901430842605
2021-02-28,29181,Ripley,Missouri,1421,104.73944129136876,724,53.36478219208373,2145,158.1042234834525,151,11.129947667133486
2021-02-28,29195,Saline,Missouri,4167,181.36316155988857,1723,74.99129526462396,5890,256.3544568245125,994,43.262534818941504
2021-02-28,29197,Schuyler,Missouri,449,98.57299670691548,100,21.953896816684964,549,120.52689352360044,96,21.075740944017564
2021-02-28,29199,Scotland,Missouri,673,137.29090167278662,216,44.063647490820074,889,181.3545491636067,76,15.503875968992247
2021-02-28,29201,Scott,Missouri,6888,178.29316905236456,4564,118.13734372168871,11452,296.4305127740532,1291,33.41702689410608
2021-02-28,29203,Shannon,Missouri,708,86.16283315078496,150,18.254837531945967,858,104.41767068273091,174,21.175611537057318
2021-02-28,29205,Shelby,Missouri,1280,212.87211042740728,830,138.03425910527193,2110,350.90636953267915,341,56.71046066855147
2021-02-28,29183,St. Charles,Missouri,45372,115.07266225367115,24811,62.92576529965253,70183,177.9984275533237,14321,36.3209820183114
2021-02-28,29185,St. Clair,Missouri,993,105.97652081109925,481,51.33404482390608,1474,157.31056563500533,251,26.78762006403415
2021-02-28,29187,St. Francois,Missouri,8387,125.8496766352055,3725,55.89484266914755,12112,181.74451930435305,1552,23.288267334903892
2021-02-28,29189,St. Louis,Missouri,125567,125.9550675631621,70958,71.17729725283598,196525,197.13236481599807,35361,35.47028394483404
2021-02-28,29510,St. Louis City,Missouri,27323,88.66095128076995,17286,56.09168846171319,44609,144.75263974248315,6772,21.974598765632404
2021-02-28,29186,Ste. Genevieve,Missouri,2667,149.42850739578665,1059,59.3343792021515,3726,208.76288659793815,673,37.70730614074406
2021-02-28,29207,Stoddard,Missouri,3463,117.8813357388433,2103,71.58661537937843,5566,189.46795111822172,991,33.733873438404196
2021-02-28,29209,Stone,Missouri,3750,118.61458168590859,974,30.80816068321999,4724,149.4227423691286,898,28.404238494385577
2021-02-28,29211,Sullivan,Missouri,824,131.90331359052345,228,36.497518809028335,1052,168.40083239955177,127,20.329758283976307
2021-02-28,29213,Taney,Missouri,5260,95.43854556011176,2050,37.19563087418805,7310,132.6341764342998,1168,21.192437493195918
2021-02-28,29215,Texas,Missouri,2167,84.63521324793001,516,20.153101077956567,2683,104.78831432588657,302,11.795032026245899
2021-02-28,29217,Vernon,Missouri,1957,95.02306385044913,858,41.66059723233795,2815,136.6836610827871,247,11.993202233551834
2021-02-28,29219,Warren,Missouri,2878,83.5340899196006,1414,41.041418744376394,4292,124.57550866397702,979,28.415522596000347
2021-02-28,29221,Washington,Missouri,2373,95.45454545454545,1191,47.908286403861624,3564,143.3628318584071,581,23.37087691069992
2021-02-28,29223,Wayne,Missouri,1514,114.74043198181128,538,40.77302008336491,2052,155.51345206517618,562,42.59189086775294
2021-02-28,29225,Webster,Missouri,4316,111.65437847626438,1454,37.61479756823179,5770,149.2691760444962,463,11.977751907903247
2021-02-28,29227,Worth,Missouri,404,199.30932412432165,236,116.42821904292057,640,315.7375431672422,134,66.10754810064134
2021-02-28,29229,Wright,Missouri,1786,98.11569521507444,466,25.600175795198595,2252,123.71587101027303,372,20.436191836510464
