report_date,category,initiated,initiated_pct,completed,completed_pct
2022-03-06,"Missouri, Known Jurisdiction",3423029,0.8817122123963101,3091615,0.8966434618227969
2022-03-06,"Missouri, Unknown Jurisdiction",107882,0.027788510380057762,93295,0.027057816633299373
2022-03-06,No Address Given,107591,0.027713553885734363,90521,0.02625328923803947
2022-03-06,Out-of-State,243750,0.0627857233378977,172556,0.050045432305864265
