report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-12-30,29001,Adair,12224,482.68509378084894,11124,439.2497532082922,76,3.0009871668311945
2021-12-30,29003,Andrew,8339,479.170258001494,7852,451.18657702694935,89,5.114060794115957
2021-12-30,29005,Atchison,2859,542.5047438330171,2699,512.1442125237191,23,4.364326375711575
2021-12-30,29007,Audrain,10469,406.8000777151739,9247,359.3161064697882,74,2.8754614338449582
2021-12-30,29009,Barry,15965,449.8070041980109,14101,397.28960640126223,135,3.803566900515595
2021-12-30,29011,Barton,3993,336.9620253164557,3659,308.7763713080169,31,2.6160337552742616
2021-12-30,29013,Bates,6500,396.97080737754976,6058,369.9767924758764,59,3.603273482350067
2021-12-30,29015,Benton,9324,491.0211174890726,8472,446.1530359681921,31,1.632524092895887
2021-12-30,29017,Bollinger,3863,314.55093233450043,3505,285.40021170914423,21,1.709958472437098
2021-12-30,29019,Boone,114359,647.8712857264255,100762,570.8410050137383,986,5.585927541568705
2021-12-30,29021,Buchanan,34068,382.4599218644753,31608,354.8430553684494,320,3.5924379181822266
2021-12-30,29023,Butler,15512,362.9981513116327,13858,324.2927011911169,141,3.2995577188589613
2021-12-30,29025,Caldwell,3660,404.4645817217372,3443,380.4840313846834,23,2.5417173168305887
2021-12-30,29027,Callaway,22298,497.2792149866191,20690,461.4183764495986,216,4.817127564674397
2021-12-30,29029,Camden,20991,465.47365620010646,20146,446.7358524037609,184,4.080184495298918
2021-12-30,29031,Cape Girardeau,41270,526.9138450538787,37211,475.090649098616,264,3.370614371074
2021-12-30,29033,Carroll,4262,481.96313468279993,4137,467.82766029627953,52,5.8803573447924915
2021-12-30,29035,Carter,1960,316.2820719703082,1676,270.4534452154268,7,1.1295788284653865
2021-12-30,29037,Cass,55873,544.8791714614499,50483,492.31534395662266,521,5.080844922080709
2021-12-30,29039,Cedar,5105,366.26488735830105,4744,340.3644712297317,47,3.3720763380685894
2021-12-30,29041,Chariton,3284,435.19745560561887,3026,401.0071561091969,30,3.9756162205141794
2021-12-30,29043,Christian,43479,515.918125185405,39720,471.31415010382676,366,4.342924948086621
2021-12-30,29045,Clark,2078,305.5882352941177,1910,280.88235294117646,1,0.14705882352941174
2021-12-30,29047,Clay,59068,506.53014672463615,53910,462.2983715366211,554,4.750756776688705
2021-12-30,29049,Clinton,10165,496.4590964590965,9458,461.92918192918194,61,2.9792429792429793
2021-12-30,29051,Cole,41348,538.8063591347408,38124,496.79437060203287,324,4.222048475371384
2021-12-30,29053,Cooper,8140,461.92259675405745,7360,417.6597435024401,61,3.4615821132675064
2021-12-30,29055,Crawford,9055,372.9406919275123,8233,339.08566721581553,65,2.6771004942339376
2021-12-30,29057,Dade,3509,462.3188405797101,3295,434.12384716732544,30,3.952569169960474
2021-12-30,29059,Dallas,6376,386.44766349475725,5836,353.7184071761925,37,2.242560155160919
2021-12-30,29061,Daviess,3028,364.73139002649964,2952,355.57696940496265,35,4.2158516020236085
2021-12-30,29063,DeKalb,3945,313.992359121299,3773,300.30245144858327,33,2.626552053486151
2021-12-30,29065,Dent,5364,345.9752321981424,4803,309.7910216718266,31,1.999484004127967
2021-12-30,29067,Douglas,3583,267.90788096306267,3112,232.69029460146552,25,1.8692986391505906
2021-12-30,29069,Dunklin,10880,357.5654002892073,9728,319.7055343762324,65,2.1361903509925066
2021-12-30,29071,Franklin,55933,544.1959116957414,51935,505.2976717486695,535,5.2052422140278845
2021-12-30,29073,Gasconade,7038,477.28197477281975,6598,447.4433744744337,49,3.32293503322935
2021-12-30,29075,Gentry,2875,431.3578394598649,2670,400.60015003750937,45,6.751687921980495
2021-12-30,29077,Greene,156040,540.9996914318602,142087,492.62383463521354,1438,4.985629045623013
2021-12-30,29079,Grundy,3826,381.113656738719,3634,361.9882458412192,18,1.7930072716406016
2021-12-30,29081,Harrison,2994,350.01169043722234,2746,321.0194061257891,39,4.559270516717325
2021-12-30,29083,Henry,10583,486.23937514357914,9538,438.22651045256146,100,4.594532506317482
2021-12-30,29085,Hickory,3937,420.2604611443211,3588,383.00597779675496,17,1.8146883005977796
2021-12-30,29087,Holt,1917,430.20646319569124,1858,416.96588868940756,15,3.3662477558348294
2021-12-30,29089,Howard,4636,458.4198556313656,4168,412.14278651240977,35,3.4608919212894294
2021-12-30,29091,Howell,15775,393.3719016507905,13963,348.1871228367662,81,2.01984938407062
2021-12-30,29093,Iron,3882,379.806281185794,3549,347.22629879659524,37,3.619998043244301
2021-12-30,29095,Jackson,224117,588.3895730889292,203329,533.8134256062631,2484,6.521413813110562
2021-12-30,29097,Jasper,28188,369.98923686766597,25190,330.6381749927808,248,3.2551912424854956
2021-12-30,29099,Jefferson,118294,529.7489498526659,107145,479.8210495203805,1046,4.684239281332008
2021-12-30,29101,Johnson,20467,381.2140289444765,18193,338.8589841494533,175,3.259513121868539
2021-12-30,29512,Joplin,34612,691.2308030275798,30900,617.099035408304,309,6.170990354083038
2021-12-30,29511,Kansas City,312971,650.1037562030423,271981,564.9592764692563,3838,7.972298443968535
2021-12-30,29103,Knox,1665,421.4123006833713,1579,399.6456593267527,9,2.277904328018223
2021-12-30,29105,Laclede,13860,390.3455656631087,12517,352.5220379080181,103,2.9008364547835637
2021-12-30,29107,Lafayette,15765,483.75218632053765,14484,444.4444444444444,145,4.44935407652889
2021-12-30,29109,Lawrence,16544,433.8499462407888,15103,396.0611543807201,134,3.51401673091548
2021-12-30,29111,Lewis,3187,317.84182706691934,2952,294.4051062132243,6,0.5983843622220006
2021-12-30,29113,Lincoln,25704,462.6100102586254,23472,422.4393931213217,244,4.391411550852186
2021-12-30,29115,Linn,5540,454.6200558017397,4808,394.5511242409322,20,1.6412276382734285
2021-12-30,29117,Livingston,7079,469.5542584239851,6615,438.7768638896259,34,2.255240116741841
2021-12-30,29121,Macon,6273,411.2363970106201,5842,382.9815130457585,37,2.425593287006687
2021-12-30,29123,Madison,4867,398.77099549365016,4379,358.78738222040147,51,4.178615321589512
2021-12-30,29125,Maries,3498,393.74155785682126,3212,361.5488518685277,34,3.8271049076992347
2021-12-30,29127,Marion,12156,423.96763392857144,11188,390.2064732142857,74,2.5809151785714284
2021-12-30,29119,McDonald,8246,361.2388837779822,6731,294.87010995750643,49,2.1465808034345293
2021-12-30,29129,Mercer,1375,375.2729257641921,1265,345.2510917030568,26,7.096069868995634
2021-12-30,29131,Miller,9483,378.57798714519544,8903,355.42337019441896,57,2.27553994171424
2021-12-30,29133,Mississippi,5179,376.7093395402968,4766,346.66860634274076,24,1.7457084666860634
2021-12-30,29135,Moniteau,6207,388.9585161047751,5758,360.82215816518357,48,3.007895726281489
2021-12-30,29137,Monroe,3771,435.75225329327475,3352,387.33533626068873,30,3.466605038132655
2021-12-30,29139,Montgomery,5478,474.4911216977046,5025,435.25335643135554,30,2.59852750108272
2021-12-30,29141,Morgan,7320,363.5099567959478,6678,331.6283458310573,65,3.2278889606197545
2021-12-30,29143,New Madrid,6666,374.2630958396497,6005,337.15119869743415,34,1.9089326820504182
2021-12-30,29145,Newton,16934,330.86496942224653,15239,297.74721087903714,96,1.8756960590844258
2021-12-30,29147,Nodaway,10898,483.34589967623185,10083,447.19918392690823,73,3.2376812879762276
2021-12-30,29149,Oregon,3373,315.26310870174785,3030,283.20403776053837,13,1.215066828675577
2021-12-30,29151,Osage,6095,447.53652984800647,5717,419.78118804611205,51,3.7447683383508332
2021-12-30,29153,Ozark,2964,320.9181463837159,2601,281.61541792983974,13,1.40753572975314
2021-12-30,29155,Pemiscot,5101,299.5126533967471,4258,250.01467911455583,43,2.524807703599319
2021-12-30,29157,Perry,8028,419.30429332497647,7525,393.03248720359346,77,4.021727776036769
2021-12-30,29159,Pettis,19245,454.202166576196,17196,405.8436194567039,169,3.988577092822921
2021-12-30,29161,Phelps,21010,469.0883922391659,18762,418.8974971533189,191,4.264439929446962
2021-12-30,29163,Pike,7159,387.2032019038347,6683,361.45816431391637,46,2.487965817513116
2021-12-30,29165,Platte,25055,489.3745849447244,22369,436.9115981093011,245,4.78534317746787
2021-12-30,29167,Polk,14172,449.20599702050777,12965,410.94804906653144,81,2.567434783986814
2021-12-30,29169,Pulaski,12868,244.68064878020954,10368,197.14399802247533,171,3.2515069118290203
2021-12-30,29171,Putnam,1594,331.04880581516096,1480,307.37279335410176,12,2.492211838006231
2021-12-30,29173,Ralls,4086,399.9216991289028,3822,374.08241166682984,12,1.1745130664578642
2021-12-30,29175,Randolph,10360,415.3136901182602,8992,360.4730406895169,111,4.449789536981359
2021-12-30,29177,Ray,10570,463.0887185104053,10243,448.76232201533406,95,4.16210295728368
2021-12-30,29179,Reynolds,1883,298.1789390340459,1704,269.833729216152,4,0.6334125098970705
2021-12-30,29181,Ripley,3987,291.17067114584097,3545,258.8914043671949,24,1.7527203680712773
2021-12-30,29195,Saline,10778,466.53969353302745,9813,424.76841831876027,85,3.679335122500216
2021-12-30,29197,Schuyler,1390,308.751665926255,1329,295.2021323856064,7,1.5548645046645935
2021-12-30,29199,Scotland,1298,265.00612494895876,1243,253.77705185790117,16,3.2666394446712945
2021-12-30,29201,Scott,15482,399.75212373157063,14018,361.95099279609593,81,2.091456014872576
2021-12-30,29203,Shannon,2882,349.50278923114234,2658,322.3381033228232,16,1.9403347077370845
2021-12-30,29205,Shelby,2719,448.6058406203597,2550,420.7226530275532,11,1.8148820326678765
2021-12-30,29183,St. Charles,258042,661.6716027539521,235066,602.756516276267,2696,6.913086400759004
2021-12-30,29185,St. Clair,3691,393.3709900884578,3391,361.39827347330277,33,3.5169988276670576
2021-12-30,29187,St. Francois,31244,470.95354375810194,28145,424.241053932652,256,3.858792318591541
2021-12-30,29189,St. Louis,672272,673.1578757645061,592835,593.6161989177758,7769,7.779237476519099
2021-12-30,29510,St. Louis City,188138,604.4147741692983,165049,530.2387293469077,2119,6.807529082188305
2021-12-30,29186,Ste. Genevieve,8683,485.87096413183366,8078,452.0172346259303,67,3.7490907056124447
2021-12-30,29207,Stoddard,11901,403.25969097316346,10851,367.6809433450799,72,2.439685551640011
2021-12-30,29209,Stone,14367,455.70463412313256,13110,415.83404700732706,60,1.9031306499191167
2021-12-30,29211,Sullivan,2729,432.0088649675479,2497,395.2825708405889,25,3.9575747981636855
2021-12-30,29213,Taney,25060,457.96783625730995,22340,408.2602339181287,186,3.399122807017544
2021-12-30,29215,Texas,9019,351.3302948852791,8243,321.10163219196755,58,2.259358809551634
2021-12-30,29217,Vernon,7344,354.9369290996085,6900,333.4783239089459,64,3.0931322797351504
2021-12-30,29219,Warren,16061,473.66403208682317,14924,440.13212221304707,123,3.6274625457119263
2021-12-30,29221,Washington,9060,363.40299225863384,8033,322.20929766154586,69,2.7676386827644297
2021-12-30,29223,Wayne,4147,311.61707243763146,3707,278.55425308085364,34,2.554854223023745
2021-12-30,29225,Webster,16570,435.113702011449,15081,396.0138648180243,129,3.3874271309279975
2021-12-30,29227,Worth,775,379.9019607843137,691,338.72549019607845,7,3.4313725490196076
2021-12-30,29229,Wright,7016,383.53468539878645,6297,344.23003334608865,50,2.7332859563767564
