report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-29,"Missouri, Known Jurisdiction",2996817,0.8833958311900514,2702530,0.8919140841323893
2021-10-29,"Missouri, Unknown Jurisdiction",60931,0.017961120545645935,50119,0.016540738486762855
2021-10-29,No Address Given,146209,0.043099201947421624,126856,0.04186619688095909
2021-10-29,Out-of-State,188426,0.055543846316881085,150529,0.04967898049988878
