report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-06-19,29001,Adair,Missouri,8804,347.6406712734452,8103,319.9605133267522,182,7.186574531095755
2021-06-19,29003,Andrew,Missouri,4643,266.7930816525886,4297,246.91145204849738,87,4.999138079641441
2021-06-19,29005,Atchison,Missouri,2073,393.3586337760911,1942,368.5009487666034,10,1.8975332068311195
2021-06-19,29007,Audrain,Missouri,7292,283.34952399455995,6402,248.76627161453274,168,6.528074606566932
2021-06-19,29009,Barry,Missouri,11132,313.63930915955257,9808,276.3361789648663,304,8.565069168568451
2021-06-19,29011,Barton,Missouri,2679,226.0759493670886,2420,204.2194092827004,75,6.329113924050633
2021-06-19,29013,Bates,Missouri,4357,266.0925858067668,3986,243.43471357029438,111,6.779039941370466
2021-06-19,29015,Benton,Missouri,6859,361.2091210700932,6193,326.136184106588,80,4.212965401021644
2021-06-19,29017,Bollinger,Missouri,3003,244.524061558505,2607,212.2791303639769,65,5.292728605162446
2021-06-19,29019,Boone,Missouri,89575,507.46395490468234,79227,448.84004192278275,2164,12.259581338696428
2021-06-19,29021,Buchanan,Missouri,18050,202.6359513224662,16411,184.23593336027662,381,4.2772463963357135
2021-06-19,29023,Butler,Missouri,9565,223.8316991552196,8294,194.08887744834203,292,6.833126623452602
2021-06-19,29025,Caldwell,Missouri,2507,277.0471875345342,2278,251.74052381478617,83,9.17228423030169
2021-06-19,29027,Callaway,Missouri,15105,336.864406779661,13617,303.67975022301516,369,8.229259589652097
2021-06-19,29029,Camden,Missouri,15952,353.7342558098279,14611,323.99769380876353,330,7.317722192655668
2021-06-19,29031,Cape Girardeau,Missouri,28872,368.62264440018384,25759,328.8774832746029,665,8.490373321076554
2021-06-19,29033,Carroll,Missouri,3011,340.4953070225037,2798,316.4084586678729,67,7.5766142711749405
2021-06-19,29035,Carter,Missouri,1354,218.49281910601903,1172,189.123769565919,25,4.034210101662095
2021-06-19,29037,Cass,Missouri,36168,352.7140098691268,32521,317.14809541456185,1588,15.486337305689377
