report_date,category,initiated,initiated_pct,completed,completed_pct
2021-12-14,"Missouri, Known Jurisdiction",3222341,0.8824687998681092,2888484,0.8937719054233396
2021-12-14,"Missouri, Unknown Jurisdiction",87757,0.02403309099503301,73802,0.02283625395330329
2021-12-14,No Address Given,124708,0.03415247458104284,107295,0.03319985729275191
2021-12-14,Out-of-State,216701,0.0593456345558149,162210,0.050191983330605226
