report_date,category,initiated,initiated_pct,completed,completed_pct
2021-07-27,"Missouri, Known Jurisdiction",2474534,0.8511289471014032,2148981,0.8566014902366895
2021-07-27,"Missouri, Unknown Jurisdiction",112468,0.03868395844332735,91426,0.036443155079723635
2021-07-27,No Address Given,164117,0.05644890286875872,137972,0.054996773266462816
2021-07-27,Out-of-State,156236,0.05373819158651076,130350,0.05195858141712397
