report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-04-26,29001,Adair,Missouri,7825,308.9832181638697,6703,264.6791707798618,594,23.45508390918065
2021-04-26,29003,Andrew,Missouri,4183,240.36085732344998,3505,201.4020571165891,244,14.020571165890939
2021-04-26,29005,Atchison,Missouri,1925,365.27514231499055,1663,315.5597722960152,102,19.35483870967742
2021-04-26,29007,Audrain,Missouri,6429,249.81542646201672,4618,179.44433650670294,406,15.77618029920342
2021-04-26,29009,Barry,Missouri,9615,270.8984870256107,7525,212.0136364917026,815,22.962274251260812
2021-04-26,29011,Barton,Missouri,2364,199.49367088607596,1898,160.168776371308,271,22.869198312236286
2021-04-26,29013,Bates,Missouri,3785,231.15915475754244,3052,186.3930621717357,269,16.428484182240137
2021-04-26,29015,Benton,Missouri,6198,326.3994944441519,5148,271.10432355574284,263,13.850123755858656
2021-04-26,29017,Bollinger,Missouri,2672,217.57185896913933,2033,165.54026545069618,142,11.562576337431805
2021-04-26,29019,Boone,Missouri,78156,442.77256890349264,52667,298.3712432371187,6885,39.00518369543665
2021-04-26,29021,Buchanan,Missouri,16143,181.227266603799,12937,145.23552921101083,1229,13.797206879518614
2021-04-26,29023,Butler,Missouri,8180,191.4211499309667,6365,148.9481197201226,590,13.806659958346009
2021-04-26,29025,Caldwell,Missouri,2128,235.16410653110842,1671,184.6612885401702,130,14.366228312520722
2021-04-26,29027,Callaway,Missouri,12717,283.60838537020516,9820,219.0008920606601,723,16.123996431757362
2021-04-26,29029,Camden,Missouri,14108,312.8437111938975,11265,249.80042575838212,789,17.49600851516764
2021-04-26,29031,Cape Girardeau,Missouri,25831,329.7967417394413,21066,268.9597058372912,1475,18.832031050508146
2021-04-26,29033,Carroll,Missouri,2704,305.7785819292095,2335,264.0506615402013,84,9.499038787741718
2021-04-26,29035,Carter,Missouri,1211,195.41713732451186,946,152.65451024689366,57,9.197999031789577
2021-04-26,29037,Cass,Missouri,30425,296.70769050730433,22873,223.05981939107878,2004,19.54321156209163
2021-04-26,29039,Cedar,Missouri,3124,224.13545702396326,2485,178.2895680872435,112,8.035586167312383
2021-04-26,29041,Chariton,Missouri,1872,248.07845216008482,1544,204.61171481579646,119,15.769944341372913
2021-04-26,29043,Christian,Missouri,25130,298.19044793829727,19782,234.73153366953426,1811,21.48917235241768
2021-04-26,29045,Clark,Missouri,1030,151.47058823529412,812,119.41176470588236,42,6.1764705882352935
2021-04-26,29047,Clay,Missouri,34113,292.53170744256647,25721,220.56717518629998,3685,31.600250400898698
2021-04-26,29049,Clinton,Missouri,5689,277.85103785103786,3998,195.26251526251525,612,29.89010989010989
2021-04-26,29051,Cole,Missouri,25668,334.48006254886633,19727,257.06280948657803,1915,24.95439145165494
2021-04-26,29053,Cooper,Missouri,5092,288.9569855861991,3964,224.94609011462944,353,20.03177845874475
2021-04-26,29055,Crawford,Missouri,4733,194.9341021416804,3402,140.11532125205932,306,12.602965403624383
2021-04-26,29057,Dade,Missouri,2340,308.300395256917,1839,242.29249011857706,141,18.57707509881423
2021-04-26,29059,Dallas,Missouri,3708,224.74089338747802,2913,176.5561549184799,302,18.30413964482696
2021-04-26,29061,Daviess,Missouri,1637,197.18140207178993,1374,165.5022886051554,69,8.311250301132258
2021-04-26,29063,DeKalb,Missouri,2336,185.92804839223177,1956,155.6829035339064,151,12.018465456860874
2021-04-26,29065,Dent,Missouri,2865,184.79102167182663,2253,145.31733746130033,166,10.706914344685242
2021-04-26,29067,Douglas,Missouri,1953,146.02960969044415,1474,110.21384776431883,131,9.795124869149095
2021-04-26,29069,Dunklin,Missouri,5235,172.04548442224268,3871,127.21835151833838,202,6.638622321545944
2021-04-26,29071,Franklin,Missouri,37102,360.981115186659,25605,249.12191942090465,3895,37.89610920306282
2021-04-26,29073,Gasconade,Missouri,5107,346.33120846331207,4068,275.87142275871423,244,16.5468601654686
2021-04-26,29075,Gentry,Missouri,1964,294.6736684171043,1718,257.7644411102776,92,13.803450862715678
2021-04-26,29077,Greene,Missouri,91907,318.6468767010252,73835,255.99020902891178,7229,25.06336048039552
2021-04-26,29079,Grundy,Missouri,2328,231.8956071321845,1964,195.63701563900787,82,8.168144237473852
2021-04-26,29081,Harrison,Missouri,1693,197.9191021744213,1428,166.93944353518822,75,8.767827916764087
2021-04-26,29083,Henry,Missouri,6211,285.36641396737883,5147,236.48058810016082,286,13.140362968068
2021-04-26,29085,Hickory,Missouri,2667,284.69257045260457,2146,229.07771135781383,75,8.005977796754909
2021-04-26,29087,Holt,Missouri,1218,273.3393177737882,1057,237.20825852782764,27,6.059245960502692
2021-04-26,29089,Howard,Missouri,2981,294.7691090675368,2422,239.49372095322852,230,22.74300405418768
2021-04-26,29091,Howell,Missouri,7154,178.39509251408907,5094,127.02608348710787,415,10.3486110418433
2021-04-26,29093,Iron,Missouri,2349,229.82095685353684,1786,174.73828392525192,268,26.220526367283046
2021-04-26,29095,Jackson,Missouri,127517,334.7790359124072,92912,243.92818043628364,11594,30.43851519694197
2021-04-26,29097,Jasper,Missouri,14549,190.96684430210274,11203,147.04801407082667,1283,16.840364371406817
2021-04-26,29099,Jefferson,Missouri,60206,269.6169313306643,39260,175.81571145802548,6521,29.202604544518188
2021-04-26,29101,Johnson,Missouri,10592,197.2843599247518,8451,157.40654510234873,959,17.862131907839593
2021-04-26,29512,Joplin,Missouri,19891,397.240029556847,15397,307.49106304795,1781,35.56807061689933
2021-04-26,29511,Kansas City,Missouri,171102,355.41329034911524,122965,255.4230531950471,16772,34.83881956806677
2021-04-26,29103,Knox,Missouri,1095,277.1450265755505,989,250.31637560111363,28,7.086813464945584
2021-04-26,29105,Laclede,Missouri,7739,217.95702255893204,6111,172.1069084969161,526,14.813980341904413
2021-04-26,29107,Lafayette,Missouri,9692,297.40096351529655,7605,233.36095001380832,740,22.707048390561233
2021-04-26,29109,Lawrence,Missouri,8514,223.27118244040594,6554,171.87213174940342,927,24.309653056407836
2021-04-26,29111,Lewis,Missouri,1956,195.07330208437222,1538,153.38585818290616,46,4.587613443702005
2021-04-26,29113,Lincoln,Missouri,12822,230.76507747961773,8138,146.4643737739143,1386,24.94465741590627
2021-04-26,29115,Linn,Missouri,3585,294.1900541605121,2969,243.64024290169044,176,14.44280321680617
2021-04-26,29117,Livingston,Missouri,4650,308.43725126028124,3705,245.75484213319183,536,35.55319713451844
