report_date,category,initiated,initiated_pct,completed,completed_pct
2022-03-07,"Missouri, Known Jurisdiction",3425259,0.8817610512989096,3095509,0.8967299218394454
2022-03-07,"Missouri, Unknown Jurisdiction",107862,0.027766808441406325,93334,0.0270376828253327
2022-03-07,No Address Given,107493,0.027671817134784168,90457,0.026204252205317677
2022-03-07,Out-of-State,243952,0.06280032312489993,172697,0.05002814312990422
