report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-04-01,29001,Adair,Missouri,6729,265.7058242843041,4800,189.5360315893386,2065,81.53998025666338
2021-04-01,29003,Andrew,Missouri,3472,199.50583232775958,2272,130.55220364305003,324,18.617479744871574
2021-04-01,29005,Atchison,Missouri,1617,306.831119544592,1277,242.31499051233396,140,26.565464895635674
2021-04-01,29007,Audrain,Missouri,5290,205.55663493297067,3429,133.24266563046436,443,17.2139110161259
2021-04-01,29009,Barry,Missouri,8000,225.3965570675908,4190,118.05144676415068,2141,60.32175358521399
2021-04-01,29011,Barton,Missouri,2035,171.72995780590716,1138,96.0337552742616,316,26.666666666666668
2021-04-01,29013,Bates,Missouri,3155,192.68352265787223,2085,127.33602052033713,364,22.230365213142786
2021-04-01,29015,Benton,Missouri,5615,295.6975090842067,3939,207.43588393280322,358,18.85302016957186
2021-04-01,29017,Bollinger,Missouri,2289,186.38547349564368,1621,131.99250875335886,265,21.578047390277664
2021-04-01,29019,Boone,Missouri,55759,315.88816814435035,34042,192.8561312069796,10288,58.28399852703736
2021-04-01,29021,Buchanan,Missouri,12795,143.64138488481746,7908,88.77812205307826,1769,19.859445866451118
2021-04-01,29023,Butler,Missouri,6677,156.24926871504456,4340,101.5608546088503,663,15.514941614209159
2021-04-01,29025,Caldwell,Missouri,1730,191.18134600508344,1289,142.44667919107084,181,20.00221018897116
2021-04-01,29027,Callaway,Missouri,9978,222.52453166815346,6786,151.33809099018734,1057,23.572702943800177
2021-04-01,29029,Camden,Missouri,11530,255.676778428242,8807,195.29448288096503,1250,27.718644669150258
2021-04-01,29031,Cape Girardeau,Missouri,21689,276.9138450538788,14366,183.41759869261017,1586,20.24922118380062
2021-04-01,29033,Carroll,Missouri,2418,273.43661653285085,1901,214.9722944702024,705,79.72407553997513
2021-04-01,29035,Carter,Missouri,1042,168.1458770372761,755,121.83314507019526,118,19.04147167984509
2021-04-01,29037,Cass,Missouri,23301,227.23371886641573,13945,135.99305650367654,4599,44.84991515671627
