report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-06-13,29001,Adair,Missouri,8741,345.15301085883516,7973,314.82724580454095,250,9.871668311944719
2021-06-13,29003,Andrew,Missouri,4599,264.26478193414925,4213,242.08469804056773,91,5.228983508590473
2021-06-13,29005,Atchison,Missouri,2066,392.03036053130927,1928,365.8444022770399,24,4.554079696394687
2021-06-13,29007,Audrain,Missouri,7233,281.0569263648727,6301,244.84165533320382,180,6.994365649893142
2021-06-13,29009,Barry,Missouri,11018,310.4274082213394,9653,271.9691206716817,278,7.83253035809878
2021-06-13,29011,Barton,Missouri,2646,223.29113924050634,2377,200.59071729957805,71,5.9915611814346
2021-06-13,29013,Bates,Missouri,4315,263.5275436667888,3928,239.89251251984854,117,7.1454745327958955
2021-06-13,29015,Benton,Missouri,6813,358.78666596450574,6125,322.5551635157196,90,4.739586076149349
2021-06-13,29017,Bollinger,Missouri,2980,242.65124989821678,2568,209.1034932008794,58,4.722742447683413
2021-06-13,29019,Boone,Missouri,88805,503.1017194006175,78016,441.97943517548083,3165,17.93048749398068
2021-06-13,29021,Buchanan,Missouri,17927,201.2551079976649,16145,181.24971934078766,442,4.9620548744892
2021-06-13,29023,Butler,Missouri,9445,221.02356492640348,8120,190.01708281655863,229,5.358856153324129
2021-06-13,29025,Caldwell,Missouri,2472,273.1793568350094,2228,246.21505138689358,80,8.840755884628136
2021-06-13,29027,Callaway,Missouri,14872,331.6681534344336,13312,296.8777876895629,380,8.474576271186441
2021-06-13,29029,Camden,Missouri,15784,350.0088699662941,14401,319.34096150434624,329,7.295547276920348
2021-06-13,29031,Cape Girardeau,Missouri,28615,365.34140237985804,25249,322.3660691486645,501,6.396506817833614
2021-06-13,29033,Carroll,Missouri,2972,336.0850390139093,2756,311.658939274002,55,6.21960873006898
2021-06-13,29035,Carter,Missouri,1338,215.9109246409553,1151,185.73503308052284,32,5.163788930127481
2021-06-13,29037,Cass,Missouri,35746,348.5986230032572,31614,308.3029392834156,1320,12.872774082814846
