report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-06-28,29001,Adair,Missouri,8898,351.3524185587364,8218,324.5014807502468,134,5.29121421520237
2021-06-28,29003,Andrew,Missouri,4728,271.67729701775556,4375,251.3934379130035,100,5.746135723725794
2021-06-28,29005,Atchison,Missouri,2094,397.3434535104364,1964,372.6755218216319,34,6.451612903225806
2021-06-28,29007,Audrain,Missouri,7395,287.3518554497766,6545,254.32290654750338,152,5.9063532154653196
2021-06-28,29009,Barry,Missouri,11330,319.2178739469755,10017,282.22466401825716,304,8.565069168568451
2021-06-28,29011,Barton,Missouri,2732,230.54852320675107,2462,207.76371308016877,66,5.569620253164557
2021-06-28,29013,Bates,Missouri,4416,269.69585928911687,4057,247.7708562354953,85,5.191156711860267
2021-06-28,29015,Benton,Missouri,6945,365.7380588761915,6285,330.9810943177629,99,5.213544683764284
2021-06-28,29017,Bollinger,Missouri,3031,246.80400618842114,2652,215.9433270906278,56,4.559889259832261
2021-06-28,29019,Boone,Missouri,90584,513.1801829872816,80881,458.21035039515056,1701,9.636574795343172
2021-06-28,29021,Buchanan,Missouri,18295,205.3864116035745,16716,187.65997575104404,428,4.8048857155687275
2021-06-28,29023,Butler,Missouri,9725,227.57587812697446,8535,199.7285470245478,219,5.124844967589452
2021-06-28,29025,Caldwell,Missouri,2575,284.5618300364681,2333,257.818543485468,86,9.503812575975246
2021-06-28,29027,Callaway,Missouri,15377,342.93041926851026,13914,310.30330062444244,333,7.426404995539697
2021-06-28,29029,Camden,Missouri,16197,359.16711016498135,14916,330.7610431080362,324,7.184672698243746
2021-06-28,29031,Cape Girardeau,Missouri,29207,372.8997497574179,26212,334.66115111587766,476,6.077319850875849
2021-06-28,29033,Carroll,Missouri,3048,344.67940744091374,2833,320.36639149609863,46,5.201854574239512
2021-06-28,29035,Carter,Missouri,1370,221.07471357108278,1192,192.35113764724866,22,3.5501048894626432
2021-06-28,29037,Cass,Missouri,36707,357.9703926196095,33417,325.88597842835134,830,8.09424430964873
2021-06-28,29039,Cedar,Missouri,3576,256.56478691347394,3229,231.66881905581863,77,5.524465490027263
2021-06-28,29041,Chariton,Missouri,2151,285.05168301086667,1903,252.1865889212828,53,7.023588656241717
2021-06-28,29043,Christian,Missouri,30200,358.3506377929398,26906,319.2643132601602,950,11.272619400771285
2021-06-28,29045,Clark,Missouri,1164,171.1764705882353,1090,160.29411764705884,26,3.823529411764706
2021-06-28,29047,Clay,Missouri,41705,357.63594110433655,38123,326.91895414747927,1009,8.65255160230849
2021-06-28,29049,Clinton,Missouri,6866,335.33577533577534,6213,303.4432234432234,254,12.405372405372406
2021-06-28,29051,Cole,Missouri,31074,404.92572322126665,28225,367.80036486838674,635,8.274693771175398
2021-06-28,29053,Cooper,Missouri,5725,324.87799341731926,5035,285.72239246396555,114,6.469186244467144
2021-06-28,29055,Crawford,Missouri,5710,235.17298187808896,5110,210.46128500823724,105,4.324546952224052
2021-06-28,29057,Dade,Missouri,2599,342.42424242424244,2351,309.74967061923587,46,6.0606060606060606
2021-06-28,29059,Dallas,Missouri,4424,268.13746287653794,3908,236.86284017213163,128,7.758045942178313
2021-06-28,29061,Daviess,Missouri,1926,231.99229101421346,1779,214.28571428571428,51,6.1430980486629725
2021-06-28,29063,DeKalb,Missouri,2650,210.92008914358485,2448,194.84240687679082,69,5.491881566380133
2021-06-28,29065,Dent,Missouri,3378,217.87925696594425,3031,195.49793601651186,86,5.5469556243550056
2021-06-28,29067,Douglas,Missouri,2315,173.0970539853447,1989,148.721399730821,82,6.1312995364139375
2021-06-28,29069,Dunklin,Missouri,6592,216.64256605757853,5778,189.8908899697647,161,5.291179177073748
2021-06-28,29071,Franklin,Missouri,44518,433.1345287553147,40400,393.0687578443486,871,8.474328912931378
2021-06-28,29073,Gasconade,Missouri,5700,386.54550386545503,5313,360.301098603011,78,5.289570052895701
2021-06-28,29075,Gentry,Missouri,2176,326.48162040510124,2046,306.9767441860465,26,3.900975243810953
2021-06-28,29077,Greene,Missouri,109444,379.4486684764708,97249,337.16789920569704,3338,11.573038772106827
2021-06-28,29079,Grundy,Missouri,2726,271.54099013846,2479,246.93694591094732,75,7.47086363183584
2021-06-28,29081,Harrison,Missouri,1902,222.35211596913726,1727,201.89385083002105,39,4.559270516717325
2021-06-28,29083,Henry,Missouri,7176,329.7036526533425,6388,293.4987365035608,161,7.397197335171146
2021-06-28,29085,Hickory,Missouri,3020,322.3740392826644,2743,292.80529461998293,54,5.764304013663535
2021-06-28,29087,Holt,Missouri,1357,304.5332136445242,1263,283.43806104129266,24,5.3859964093357275
2021-06-28,29089,Howard,Missouri,3347,330.960150301592,2949,291.604865025215,37,3.6586571739345395
2021-06-28,29091,Howell,Missouri,8621,214.9768091367014,7004,174.65463069173606,277,6.90738616527854
2021-06-28,29093,Iron,Missouri,2826,276.48958027590254,2524,246.94256922023285,94,9.196751785539576
2021-06-28,29095,Jackson,Missouri,156309,410.36862790398504,139318,365.7610022604417,3862,10.139170751301526
2021-06-28,29097,Jasper,Missouri,18018,236.5001443834825,15849,208.0303467828735,741,9.726196414039325
2021-06-28,29099,Jefferson,Missouri,77406,346.64266329903006,66932,299.7375751224799,1831,8.199657862446374
2021-06-28,29101,Johnson,Missouri,12658,235.7652405520684,11396,212.25949449607927,345,6.425897297397977
2021-06-28,29512,Joplin,Missouri,23996,479.22033830607313,21081,421.0053322149662,924,18.453058534539572
2021-06-28,29511,Kansas City,Missouri,211016,438.3227015248735,182245,378.55954401277893,5203,10.807678166745253
2021-06-28,29103,Knox,Missouri,1216,307.77018476335104,1141,288.78764869653253,17,4.302708175145534
2021-06-28,29105,Laclede,Missouri,9457,266.3418480862928,8200,230.94037795364295,350,9.857211254118907
2021-06-28,29107,Lafayette,Missouri,11327,347.5712663782258,10340,317.28497345730153,210,6.443892110834944
2021-06-28,29109,Lawrence,Missouri,10085,264.4690950095718,8863,232.42336034405895,283,7.421393543649857
2021-06-28,29111,Lewis,Missouri,2275,226.88740400917524,2072,206.6420664206642,49,4.886805624813006
2021-06-28,29113,Lincoln,Missouri,16214,291.81289707179235,14568,262.1888666918633,524,9.4307362813383
