report_date,category,initiated,initiated_pct,completed,completed_pct
2022-01-31,"Missouri, Known Jurisdiction",3388920,0.8824427759196019,3041787,0.8966747310155921
2022-01-31,"Missouri, Unknown Jurisdiction",103265,0.026889231157813605,88508,0.02609087588734123
2022-01-31,No Address Given,109269,0.028452616078856678,92146,0.027163305571416652
2022-01-31,Out-of-State,238931,0.06221537684372791,169856,0.050071087525650024
