report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-07-26,29001,Adair,Missouri,9318,367.93682132280355,8489,335.20236920039486,197,7.778874629812438
2021-07-26,29003,Andrew,Missouri,5063,290.926851692237,4564,262.25363443084524,137,7.872205941504339
2021-07-26,29005,Atchison,Missouri,2205,418.40607210626183,2029,385.00948766603415,50,9.487666034155597
2021-07-26,29007,Audrain,Missouri,7850,305.0320575092287,6813,264.73673984845544,187,7.266368758500097
2021-07-26,29009,Barry,Missouri,12696,357.7043360662666,10582,298.1432958611557,580,16.341250387400333
2021-07-26,29011,Barton,Missouri,3116,262.9535864978903,2638,222.61603375527426,185,15.611814345991561
2021-07-26,29013,Bates,Missouri,4945,302.00317576645904,4400,268.7187003786491,182,11.115182606571393
2021-07-26,29015,Benton,Missouri,7463,393.0170098478066,6585,346.77971457159407,231,12.164937595449997
2021-07-26,29017,Bollinger,Missouri,3222,262.3564856282062,2850,232.06579268789187,96,7.816953016855305
2021-07-26,29019,Boone,Missouri,95261,539.6765147437895,84224,477.14925077188906,2207,12.503186698014334
2021-07-26,29021,Buchanan,Missouri,19479,218.67843190084872,17421,195.5745655395393,570,6.399030041762091
2021-07-26,29023,Butler,Missouri,11169,261.367093347062,9383,219.5726955748485,603,14.11087449980109
2021-07-26,29025,Caldwell,Missouri,2803,309.7579843076583,2483,274.39496076914577,78,8.619736987512432
2021-07-26,29027,Callaway,Missouri,16669,371.74397859054415,14699,327.8099910793934,568,12.667261373773416
2021-07-26,29029,Camden,Missouri,17765,393.93737803796347,15648,346.9930814262906,574,12.728401632073798
2021-07-26,29031,Cape Girardeau,Missouri,30808,393.3404831213932,27267,348.13084112149534,645,8.235023747510342
2021-07-26,29033,Carroll,Missouri,3279,370.80176410720344,2955,334.16261449734253,105,11.873798484677145
2021-07-26,29035,Carter,Missouri,1625,262.22365660803615,1271,205.0992415685009,123,19.848313700177506
2021-07-26,29037,Cass,Missouri,39298,383.2380878079226,34934,340.6799165220105,1130,11.019874783015739
2021-07-26,29039,Cedar,Missouri,3918,281.10202324580285,3401,244.00918352704838,117,8.394317692638829
2021-07-26,29041,Chariton,Missouri,2280,302.14683275907765,2018,267.4264510999205,69,9.143917307182614
2021-07-26,29043,Christian,Missouri,34537,409.81311183625036,29054,344.752299021062,1730,20.528033224562446
2021-07-26,29045,Clark,Missouri,1558,229.11764705882354,1460,214.70588235294116,26,3.823529411764706
2021-07-26,29047,Clay,Missouri,44539,381.9385488753398,40012,343.1178342037337,1423,12.20275612496034
2021-07-26,29049,Clinton,Missouri,7449,363.8095238095238,6589,321.8070818070818,258,12.6007326007326
2021-07-26,29051,Cole,Missouri,33744,439.71853010164193,29710,387.1514203805056,1152,15.011727912431587
2021-07-26,29053,Cooper,Missouri,6179,350.6412438996709,5278,299.51197366927704,169,9.590284871183748
2021-07-26,29055,Crawford,Missouri,6336,260.9555189456343,5414,222.9818780889621,293,12.067545304777594
2021-07-26,29057,Dade,Missouri,2881,379.5783926218709,2490,328.0632411067194,137,18.050065876152832
2021-07-26,29059,Dallas,Missouri,5024,304.50330323049883,4197,254.37905327595612,246,14.909994545123947
2021-07-26,29061,Daviess,Missouri,2066,248.85569742230788,1887,227.29462780053,60,7.227174174897615
2021-07-26,29063,DeKalb,Missouri,2887,229.78350843680357,2584,205.66698503661254,86,6.844953836357847
