report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-06,"Missouri, Known Jurisdiction",2918307,0.8801913536178302,2619303,0.887397867035814
2021-10-06,"Missouri, Unknown Jurisdiction",60920,0.018374097468977123,50262,0.017028343644455827
2021-10-06,No Address Given,156474,0.04719416492712945,136038,0.046088532344603916
2021-10-06,Out-of-State,179836,0.05424038398606319,146064,0.049485256975126256
