report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-05-24,29001,Adair,Missouri,8456,333.8993089832182,7540,297.72951628825274,264,10.424481737413622
2021-05-24,29003,Andrew,Missouri,4440,255.12842613342528,4032,231.68419238062404,107,6.1483652243866
2021-05-24,29005,Atchison,Missouri,2015,382.35294117647055,1867,354.26944971537,45,8.538899430740038
2021-05-24,29007,Audrain,Missouri,7005,272.1973965416747,5934,230.58092092481056,315,12.240139887312997
2021-05-24,29009,Barry,Missouri,10627,299.4111514946609,9065,255.40247372721382,484,13.636491702589243
2021-05-24,29011,Barton,Missouri,2547,214.9367088607595,2251,189.957805907173,100,8.438818565400844
2021-05-24,29013,Bates,Missouri,4153,253.63380969830217,3703,226.1512153413949,205,12.519848540368878
2021-05-24,29015,Benton,Missouri,6636,349.46548001474537,5819,306.4405708568118,203,10.690399705092421
2021-05-24,29017,Bollinger,Missouri,2876,234.18288412995682,2436,198.35518280270335,90,7.328393453301848
2021-05-24,29019,Boone,Missouri,85484,484.2874543239951,73150,414.412372886157,3492,19.78302127297963
2021-05-24,29021,Buchanan,Missouri,17362,194.91220979837442,15488,173.87399524001975,523,5.8713907225290765
2021-05-24,29023,Butler,Missouri,8994,210.4696604497695,7586,177.5208854983268,328,7.675566892097442
2021-05-24,29025,Caldwell,Missouri,2347,259.3656757652779,2039,225.3287656094596,141,15.58183224665709
2021-05-24,29027,Callaway,Missouri,14245,317.6851025869759,12488,278.5013380909902,565,12.600356824264049
2021-05-24,29029,Camden,Missouri,15230,337.7239666489267,13705,303.90722015256347,717,15.899414582224589
2021-05-24,29031,Cape Girardeau,Missouri,27669,353.26336755017616,24154,308.3856799959144,800,10.213982942648485
2021-05-24,29033,Carroll,Missouri,2889,326.69908402125975,2640,298.5412190433111,78,8.820536017188736
2021-05-24,29035,Carter,Missouri,1303,210.26303049862838,1083,174.76198160400193,38,6.131999354526384
2021-05-24,29037,Cass,Missouri,34070,332.2541007587135,29311,285.8438493495348,1894,18.47048038852373
2021-05-24,29039,Cedar,Missouri,3310,237.48026976610703,2795,200.53092265748316,75,5.380972879896685
2021-05-24,29041,Chariton,Missouri,1989,263.5833554200901,1739,230.4532202491386,54,7.156109196925524
2021-05-24,29043,Christian,Missouri,27726,328.9943636902996,24087,285.81429842776623,1182,14.02551171759122
2021-05-24,29045,Clark,Missouri,1095,161.02941176470588,973,143.08823529411765,53,7.794117647058823
2021-05-24,29047,Clay,Missouri,38506,330.2033220995944,33114,283.9649095726892,2437,20.898184593484434
2021-05-24,29049,Clinton,Missouri,6269,306.17826617826614,5010,244.68864468864467,287,14.017094017094019
2021-05-24,29051,Cole,Missouri,29145,379.7888975762314,25763,335.7180088610894,1308,17.04456606724003
2021-05-24,29053,Cooper,Missouri,5430,308.1375553285666,4680,265.5771195097038,198,11.235955056179774
2021-05-24,29055,Crawford,Missouri,5273,217.17462932454694,4500,185.33772652388797,247,10.172981878088962
2021-05-24,29057,Dade,Missouri,2448,322.52964426877475,2052,270.35573122529644,34,4.47957839262187
2021-05-24,29059,Dallas,Missouri,3992,241.95405782168618,3292,199.5272440753985,144,8.727801684950604
2021-05-24,29061,Daviess,Missouri,1778,214.16526138279932,1603,193.0860033726813,55,6.624909660322814
2021-05-24,29063,DeKalb,Missouri,2481,197.46895893027698,2214,176.21776504297995,79,6.287806431072907
2021-05-24,29065,Dent,Missouri,3147,202.97987616099073,2733,176.27708978328175,118,7.6109391124871
2021-05-24,29067,Douglas,Missouri,2149,160.68491102138478,1777,132.86974727082398,86,6.430387318678032
2021-05-24,29069,Dunklin,Missouri,5878,193.1773366635993,4390,144.2750098593401,177,5.817010648087288
2021-05-24,29071,Franklin,Missouri,41339,402.20468763682004,35528,345.66700071024803,1896,18.44698922952686
2021-05-24,29073,Gasconade,Missouri,5453,369.79519869795195,4987,338.1934083819341,183,12.41014512410145
