report_date,category,initiated,initiated_pct,completed,completed_pct
2021-05-26,"Missouri, Known Jurisdiction",2126566,0.840446907061669,1779603,0.8492725169462891
2021-05-26,"Missouri, Unknown Jurisdiction",99109,0.03916918285723319,69323,0.03308272614300358
2021-05-26,No Address Given,165493,0.06540501446480232,131188,0.0626063020534073
2021-05-26,Out-of-State,139112,0.05497889561629543,115330,0.05503845485729993
