report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-11-06,29001,Adair,11260,444.61994076999014,10377,409.7532082922014,84,3.3168805528134255
2021-11-06,29003,Andrew,8030,461.4146986151813,7499,430.9027179221973,94,5.401367580302247
2021-11-06,29005,Atchison,2665,505.6925996204934,2523,478.74762808349146,40,7.590132827324478
2021-11-06,29007,Audrain,9893,384.4181076355158,8595,333.9809597823975,68,2.6423159121818536
2021-11-06,29009,Barry,14734,415.12410897923536,13136,370.10114670498405,156,4.395232862818021
2021-11-06,29011,Barton,3808,321.3502109704641,3486,294.17721518987344,39,3.291139240506329
2021-11-06,29013,Bates,6200,378.6490778062783,5713,348.9068034689141,107,6.534750213753512
2021-11-06,29015,Benton,8930,470.27226288904103,8103,426.7207330559798,48,2.5277792406129866
2021-11-06,29017,Bollinger,3746,305.02402084520804,3393,276.2804331894797,27,2.1985180359905545
2021-11-06,29019,Boone,104827,593.8702093306518,94698,536.4869841089992,876,4.962751040988018
2021-11-06,29021,Buchanan,33916,380.75351385333875,31397,352.47429161614804,313,3.51385333872199
2021-11-06,29023,Butler,14745,345.0494933657829,13118,306.97587344675077,102,2.386914094493717
2021-11-06,29025,Caldwell,3395,375.1795778539065,3134,346.33661178030724,46,5.083434633661177
2021-11-06,29027,Callaway,20915,466.4362176628011,19140,426.85102586975916,296,6.601248884924175
2021-11-06,29029,Camden,19960,442.6113180769913,18481,409.8146177044527,350,7.761220507362072
2021-11-06,29031,Cape Girardeau,39066,498.77432204688216,35456,452.6837240181809,285,3.6387314233185233
2021-11-06,29033,Carroll,4055,458.55478909872215,3808,430.6230917109578,49,5.541105959516002
2021-11-06,29035,Carter,1832,295.6269162497983,1602,258.512183314507,31,5.002420526060997
2021-11-06,29037,Cass,51331,500.58512609467346,46772,456.12529500107274,700,6.826471104523025
2021-11-06,29039,Cedar,4913,352.4895967857655,4516,324.0063136748457,39,2.7981058975462765
2021-11-06,29041,Chariton,3159,418.63238802014314,2913,386.0323350119269,32,4.240657301881791
2021-11-06,29043,Christian,40821,484.37852269356273,37406,443.8564224265796,421,4.995550281815484
2021-11-06,29045,Clark,1978,290.88235294117646,1843,271.0294117647059,9,1.3235294117647058
2021-11-06,29047,Clay,52902,453.6543953075558,48690,417.5349232075326,724,6.208570228019175
2021-11-06,29049,Clinton,9462,462.12454212454213,8693,424.56654456654456,130,6.349206349206349
2021-11-06,29051,Cole,39280,511.8582225697159,35989,468.9731561115455,383,4.990878290330987
2021-11-06,29053,Cooper,7661,434.7406650777437,6946,394.16638293042786,53,3.0076041311996367
2021-11-06,29055,Crawford,8717,359.0197693574959,7859,323.6820428336079,85,3.500823723228995
2021-11-06,29057,Dade,3346,440.84321475625825,3110,409.7496706192358,24,3.1620553359683794
2021-11-06,29059,Dallas,6020,364.87059821807384,5460,330.9291472210437,59,3.5759743014728165
2021-11-06,29061,Daviess,2779,334.7386172006745,2630,316.79113466634544,57,6.865815466152735
2021-11-06,29063,DeKalb,3833,305.0780006367399,3595,286.1349888570519,61,4.855141674625916
2021-11-06,29065,Dent,5073,327.20588235294116,4557,293.9241486068112,52,3.353973168214654
2021-11-06,29067,Douglas,3406,254.6732465978765,2896,216.53955435920443,22,1.6449828024525197
2021-11-06,29069,Dunklin,10332,339.5556724069936,9049,297.3905613250953,65,2.1361903509925066
2021-11-06,29071,Franklin,52427,510.08454870063537,48606,472.9084169253072,554,5.390101283311118
