report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-06-21,29001,Adair,Missouri,8813,347.9960513326752,8122,320.71076011846003,155,6.1204343534057255
2021-06-21,29003,Andrew,Missouri,4653,267.3676952249612,4304,247.3136815491582,95,5.458828937539505
2021-06-21,29005,Atchison,Missouri,2073,393.3586337760911,1944,368.88045540796963,14,2.656546489563567
2021-06-21,29007,Audrain,Missouri,7311,284.0878181464931,6414,249.23256265785895,159,6.178356324072276
2021-06-21,29009,Barry,Missouri,11141,313.8928802862536,9828,276.8996703575353,274,7.719832079564985
2021-06-21,29011,Barton,Missouri,2684,226.49789029535867,2425,204.64135021097047,81,6.8354430379746836
2021-06-21,29013,Bates,Missouri,4363,266.45902039819225,3992,243.8011481617198,88,5.374374007572982
2021-06-21,29015,Benton,Missouri,6866,361.5777555426826,6199,326.45215651166467,89,4.686924008636579
2021-06-21,29017,Bollinger,Missouri,3004,244.60548815243058,2611,212.60483673967917,52,4.234182884129957
2021-06-21,29019,Boone,Missouri,89721,508.29108007818036,79422,449.9447639010849,1831,10.373056114211257
2021-06-21,29021,Buchanan,Missouri,18098,203.17481701019355,16462,184.8084781534869,419,4.7038483991198525
2021-06-21,29023,Butler,Missouri,9588,224.36992488240938,8328,194.88451547983993,216,5.054641611869047
2021-06-21,29025,Caldwell,Missouri,2515,277.93126312299705,2285,252.5140899546911,72,7.956680296165322
2021-06-21,29027,Callaway,Missouri,15145,337.75646743978587,13667,304.7948260481713,429,9.56735057983943
2021-06-21,29029,Camden,Missouri,15972,354.1777541245343,14638,324.5964165336172,288,6.386375731772219
2021-06-21,29031,Cape Girardeau,Missouri,28904,369.03120371788975,25838,329.8861140901895,534,6.817833614217864
2021-06-21,29033,Carroll,Missouri,3014,340.83455840778015,2800,316.6346262580572,56,6.332692525161145
2021-06-21,29035,Carter,Missouri,1360,219.46102953041793,1177,189.93061158625142,19,3.065999677263192
2021-06-21,29037,Cass,Missouri,36245,353.46492169062435,32693,318.82545688595894,1366,13.321370755397789
2021-06-21,29039,Cedar,Missouri,3512,251.97302338929543,3177,227.9380111924236,53,3.802554168460324
2021-06-21,29041,Chariton,Missouri,2109,279.48582030214686,1880,249.13861648555527,47,6.228465412138882
2021-06-21,29043,Christian,Missouri,29465,349.6291901512904,26178,310.6259270246218,799,9.480866211806585
2021-06-21,29045,Clark,Missouri,1151,169.26470588235293,1065,156.61764705882354,22,3.235294117647059
2021-06-21,29047,Clay,Missouri,41150,352.87660895440473,37153,318.60084210165246,1353,11.602479997941911
2021-06-21,29049,Clinton,Missouri,6743,329.3284493284493,6050,295.4822954822955,192,9.377289377289378
2021-06-21,29051,Cole,Missouri,30644,399.3223872817305,27726,361.2978889757623,617,8.040135522543654
2021-06-21,29053,Cooper,Missouri,5666,321.52990579956867,4967,281.86357961638856,92,5.220746793780502
2021-06-21,29055,Crawford,Missouri,5649,232.66062602965403,4996,205.7660626029654,153,6.3014827018121915
2021-06-21,29057,Dade,Missouri,2567,338.2081686429513,2320,305.66534914361,55,7.246376811594203
2021-06-21,29059,Dallas,Missouri,4314,261.47039214497846,3854,233.58991454027517,118,7.151948602945633
2021-06-21,29061,Daviess,Missouri,1896,228.37870392676462,1745,210.19031558660564,37,4.456757407853529
2021-06-21,29063,DeKalb,Missouri,2600,206.94046482012098,2415,192.21585482330468,61,4.855141674625916
2021-06-21,29065,Dent,Missouri,3333,214.9767801857585,2980,192.20846233230134,78,5.030959752321982
2021-06-21,29067,Douglas,Missouri,2253,168.46119336025123,1935,144.68371467025574,47,3.5142814416031105
2021-06-21,29069,Dunklin,Missouri,6396,210.2011305376627,5438,178.71697121072697,160,5.2583147101354015
2021-06-21,29071,Franklin,Missouri,44009,428.1822515834638,39568,384.9738764946828,1227,11.938004105817223
2021-06-21,29073,Gasconade,Missouri,5653,383.358198833582,5258,356.5712735657127,73,4.9504950495049505
