report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-07-31,29001,Adair,9364,369.75320829220135,8513,336.15004935834156,177,6.989141164856861
2021-07-31,29003,Andrew,5164,296.73044877320007,4610,264.8968568637591,135,7.757283227029823
2021-07-31,29005,Atchison,2245,425.99620493358634,2066,392.03036053130927,70,13.282732447817837
2021-07-31,29007,Audrain,7962,309.38410724694,6856,266.407616087041,164,6.372644258791529
2021-07-31,29009,Barry,12987,365.9031358296002,10681,300.9325782548671,423,11.917842954948863
2021-07-31,29011,Barton,3170,267.51054852320675,2669,225.23206751054852,100,8.438818565400844
2021-07-31,29013,Bates,5068,309.5150848906804,4434,270.7951630633932,169,10.321240991816294
2021-07-31,29015,Benton,7560,398.12523039654536,6635,349.4128179472326,184,9.689820422349783
2021-07-31,29017,Bollinger,3254,264.9621366338246,2861,232.96148522107322,46,3.7456233205765
2021-07-31,29019,Boone,95959,543.6308529020196,84592,479.23405942837724,1415,8.016315893833385
2021-07-31,29021,Buchanan,19759,221.82181507925816,17487,196.31550586016436,511,5.736674300597243
2021-07-31,29023,Butler,11479,268.621440104837,9512,222.59143987082584,425,9.94547539372382
2021-07-31,29025,Caldwell,2871,317.2726268095922,2523,278.8153387114598,124,13.703171621173611
2021-07-31,29027,Callaway,16966,378.3675289919715,14855,331.28902765388045,525,11.708296164139162
2021-07-31,29029,Camden,18049,400.2350541067944,15769,349.6762462302643,470,10.422210395600496
2021-07-31,29031,Cape Girardeau,31277,399.32843062152085,27495,351.0418262601501,618,7.890301823195955
2021-07-31,29033,Carroll,3323,375.77745109125857,2966,335.4065362433563,60,6.785027705529798
2021-07-31,29035,Carter,1661,268.0329191544296,1282,206.8742940132322,55,8.875262223656607
2021-07-31,29037,Cass,39909,389.19662187201345,35135,342.6400889391664,1073,10.464004993076008
2021-07-31,29039,Cedar,4023,288.6353852776582,3441,246.8790357296599,144,10.331467929401636
2021-07-31,29041,Chariton,2310,306.12244897959187,2043,270.73946461701564,59,7.818711900344553
2021-07-31,29043,Christian,35386,419.88727380599227,29503,350.0800949273213,1380,16.37496291901513
2021-07-31,29045,Clark,1594,234.41176470588235,1475,216.91176470588235,22,3.235294117647059
2021-07-31,29047,Clay,45173,387.3753355114781,40282,345.4331849793763,1072,9.192800116625078
2021-07-31,29049,Clinton,7583,370.3540903540903,6646,324.5909645909646,219,10.695970695970697
2021-07-31,29051,Cole,34269,446.55981235340107,29937,390.10946051602815,891,11.610633307271305
2021-07-31,29053,Cooper,6252,354.78379298604017,5305,301.0441493587561,129,7.320394960844399
2021-07-31,29055,Crawford,6444,265.4036243822076,5445,224.25864909390444,174,7.166392092257001
2021-07-31,29057,Dade,2927,385.63899868247694,2516,331.48880105401844,84,11.067193675889328
2021-07-31,29059,Dallas,5139,311.4734226316747,4253,257.77319837565915,185,11.212800775804594
2021-07-31,29061,Daviess,2106,253.67381353890627,1916,230.78776198506384,65,7.829438689472416
2021-07-31,29063,DeKalb,2911,231.69372811206622,2598,206.78127984718242,64,5.093919134033747
2021-07-31,29065,Dent,3817,246.19453044375643,3214,207.30134158926728,137,8.836429308565533
2021-07-31,29067,Douglas,2826,211.30551816958277,2175,162.6289816061014,154,11.514879617167638
2021-07-31,29069,Dunklin,7798,256.2771131852241,6491,213.32325489680557,341,11.206783225976075
