report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-05-11,29001,Adair,Missouri,8112,320.31589338598224,7278,287.38400789733464,259,10.227048371174728
2021-05-11,29003,Andrew,Missouri,4317,248.06067919324255,3905,224.38660001149228,208,11.951962305349651
2021-05-11,29005,Atchison,Missouri,1974,374.573055028463,1814,344.2125237191651,37,7.020872865275142
2021-05-11,29007,Audrain,Missouri,6714,260.88983874101416,5391,209.4812512142996,428,16.631047211968138
2021-05-11,29009,Barry,Missouri,10137,285.60561237427095,8530,240.32907897331867,446,12.565858056518186
2021-05-11,29011,Barton,Missouri,2468,208.2700421940928,2124,179.2405063291139,92,7.763713080168777
2021-05-11,29013,Bates,Missouri,4000,244.28972761695368,3489,213.08171491388785,312,19.054598754122388
2021-05-11,29015,Benton,Missouri,6430,338.61709410711467,5604,295.1182263415661,151,7.951972194428354
2021-05-11,29017,Bollinger,Missouri,2789,227.09877045843172,2296,186.95545965312272,114,9.282631707515675
2021-05-11,29019,Boone,Missouri,81545,461.97207036229213,69380,393.0544146389825,8414,47.6673370535082
2021-05-11,29021,Buchanan,Missouri,16825,188.8836499169249,15109,169.61920158067267,1055,11.843818761507029
2021-05-11,29023,Butler,Missouri,8607,201.41342756183744,7121,166.6393653616643,366,8.564809397889219
2021-05-11,29025,Caldwell,Missouri,2234,246.87810807824067,1843,203.66891369212067,112,12.37705823847939
2021-05-11,29027,Callaway,Missouri,13631,303.9919714540589,11767,262.42194469223904,989,22.05619982158787
2021-05-11,29029,Camden,Missouri,14667,325.23948908994146,12703,281.68795458577256,790,17.518183430902962
2021-05-11,29031,Cape Girardeau,Missouri,26658,340.35544660640414,23046,294.23931362034625,1082,13.814411929932076
2021-05-11,29033,Carroll,Missouri,2795,316.06920728259644,2487,281.23939839421007,86,9.725206377926042
2021-05-11,29035,Carter,Missouri,1265,204.131031144102,1007,162.49798289494916,48,7.745683395191222
2021-05-11,29037,Cass,Missouri,31971,311.7844395467223,27271,265.94956213063915,1881,18.343703068011155
2021-05-11,29039,Cedar,Missouri,3217,230.80786339503516,2673,191.77787343951786,96,6.887645286267757
2021-05-11,29041,Chariton,Missouri,1920,254.43943811290748,1646,218.12880996554466,46,6.0959448714550755
2021-05-11,29043,Christian,Missouri,26354,312.7143280925541,22828,270.87511124295463,1685,19.994067042420646
2021-05-11,29045,Clark,Missouri,1061,156.02941176470588,902,132.64705882352942,62,9.117647058823529
2021-05-11,29047,Clay,Missouri,35892,307.78729644207766,30639,262.74086079596617,3008,25.794722715306186
2021-05-11,29049,Clinton,Missouri,5988,292.45421245421244,4710,230.03663003663002,441,21.538461538461537
2021-05-11,29051,Cole,Missouri,27908,363.6695334897055,23862,310.9460516028147,1492,19.442272608808967
2021-05-11,29053,Cooper,Missouri,5234,297.01509476790375,4469,253.60345023266373,293,16.62694359323573
2021-05-11,29055,Crawford,Missouri,4966,204.5304777594728,4175,171.9522240527183,414,17.051070840197696
2021-05-11,29057,Dade,Missouri,2393,315.2832674571805,1981,261.0013175230567,61,8.036890645586297
2021-05-11,29059,Dallas,Missouri,3850,233.34747560458212,3113,188.6781017031335,137,8.303533547487728
