report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-11-29,29001,Adair,11670,460.8094768015795,10605,418.756169792695,64,2.5271470878578484
2021-11-29,29003,Andrew,8178,469.9189794862955,7625,438.14284893409183,89,5.114060794115957
2021-11-29,29005,Atchison,2751,522.011385199241,2598,492.9791271347249,41,7.7798861480075905
2021-11-29,29007,Audrain,10179,395.53137750145714,8969,348.5136972993977,56,2.176024868855644
2021-11-29,29009,Barry,15251,429.6903614797284,13433,378.46899388611837,156,4.395232862818021
2021-11-29,29011,Barton,3895,328.69198312236284,3547,299.32489451476795,31,2.6160337552742616
2021-11-29,29013,Bates,6340,387.19921827287163,5858,357.7623060950287,52,3.175766459020398
2021-11-29,29015,Benton,9114,479.9620833113908,8296,436.8845120859445,33,1.7378482279214282
2021-11-29,29017,Bollinger,3743,304.7797410634313,3379,275.1404608745216,24,1.9542382542138264
2021-11-29,29019,Boone,109481,620.2362405461292,95888,543.2286207970994,1069,6.0561425374614055
2021-11-29,29021,Buchanan,34126,383.1110512371458,31298,351.3628811352104,274,3.0760249674435314
2021-11-29,29023,Butler,14880,348.208644373201,13157,307.888517071116,124,2.901738703110009
2021-11-29,29025,Caldwell,3525,389.54580616642727,3249,359.04519836446013,48,5.304453530776882
2021-11-29,29027,Callaway,21458,478.54594112399644,19734,440.0981266726137,196,4.371097234611954
2021-11-29,29029,Camden,20428,452.98917864112116,19241,426.6675536632961,208,4.612382472946603
2021-11-29,29031,Cape Girardeau,39765,507.6987896430213,36115,461.0974924671876,180,2.298146162095909
2021-11-29,29033,Carroll,4154,469.7500848128463,3925,443.8538957367409,34,3.844849033133552
2021-11-29,29035,Carter,1864,300.7907051799258,1627,262.5463934161691,10,1.6136840406648378
2021-11-29,29037,Cass,53419,520.9475141893079,47964,467.7498000819176,520,5.071092820502819
2021-11-29,29039,Cedar,5004,359.01851054670686,4600,330.03300330033005,32,2.2958817620892527
2021-11-29,29041,Chariton,3216,426.1860588391201,2968,393.32096474953613,26,3.4455340577789557
2021-11-29,29043,Christian,42017,498.5701572233758,38131,452.45921091664195,357,4.2361317116582615
2021-11-29,29045,Clark,2016,296.4705882352941,1865,274.264705882353,17,2.5
2021-11-29,29047,Clay,55614,476.91080754289834,50422,432.3874696646172,595,5.102347079656641
2021-11-29,29049,Clinton,9854,481.26984126984127,9011,440.0976800976801,106,5.177045177045177
2021-11-29,29051,Cole,40067,522.1136304404482,36565,476.47902006776127,295,3.844149074798019
2021-11-29,29053,Cooper,7849,445.40914765633863,7118,403.92690954488705,54,3.0643513789581203
2021-11-29,29055,Crawford,8857,364.7858319604613,8000,329.48929159802304,61,2.512355848434926
2021-11-29,29057,Dade,3407,448.8801054018445,3170,417.6548089591568,14,1.844532279314888
2021-11-29,29059,Dallas,6174,374.2044972422571,5624,340.86914358445966,59,3.5759743014728165
2021-11-29,29061,Daviess,2884,347.38617200674537,2744,330.5227655986509,26,3.1317754757889666
2021-11-29,29063,DeKalb,3888,309.4555873925501,3670,292.1044253422477,42,3.342884431709647
2021-11-29,29065,Dent,5204,335.65531475748196,4650,299.92260061919507,51,3.289473684210526
2021-11-29,29067,Douglas,3496,261.4027216988186,2997,224.09152086137283,34,2.542246149244803
2021-11-29,29069,Dunklin,10601,348.3962140134087,9417,309.4846851584067,80,2.6291573550677008
2021-11-29,29071,Franklin,54117,526.527276442144,49692,483.4745721485488,521,5.069030268240239
2021-11-29,29073,Gasconade,6833,463.37989963379897,6372,432.11718432117186,48,3.2551200325512
2021-11-29,29075,Gentry,2755,413.35333833458367,2552,382.89572393098274,30,4.50112528132033
2021-11-29,29077,Greene,149396,517.9645597356715,134939,467.84130583263124,1305,4.524510364769146
2021-11-29,29079,Grundy,3728,371.35172825978685,3480,346.648072517183,20,1.9922303018228906
2021-11-29,29081,Harrison,2840,332.0084171148001,2567,300.0935234977788,17,1.98737432779986
2021-11-29,29083,Henry,10109,464.46129106363423,9067,416.5862623478061,102,4.686423156443833
2021-11-29,29085,Hickory,3802,405.8497011101623,3462,369.55593509820665,20,2.134927412467976
2021-11-29,29087,Holt,1841,413.1508078994614,1735,389.3626570915619,39,8.752244165170557
2021-11-29,29089,Howard,4518,446.751705725304,4056,401.0679323642836,25,2.472065658063878
2021-11-29,29091,Howell,15240,380.0309211510648,13316,332.0532641763503,146,3.64071617375692
2021-11-29,29093,Iron,3765,368.35926034634576,3419,334.5073867527639,38,3.7178358281968498
