report_date,category,initiated,initiated_pct,completed,completed_pct
2021-12-04,"Missouri, Known Jurisdiction",3177412,0.8823249928287414,2831205,0.8927072579948427
2021-12-04,"Missouri, Unknown Jurisdiction",83132,0.023084649174812375,68870,0.02171539992974893
2021-12-04,No Address Given,130130,0.03613536781405878,112498,0.03547174475529106
2021-12-04,Out-of-State,210507,0.05845499018238739,158909,0.05010559732011722
