report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2022-03-07,29001,Adair,12678,500.6120434353406,11588,457.57156959526156,56,2.211253701875617
2022-03-07,29003,Andrew,8499,488.3640751594553,8148,468.19513876917773,21,1.2066885019824167
2022-03-07,29005,Atchison,2994,568.1214421252372,2876,545.73055028463,8,1.5180265654648957
2022-03-07,29007,Audrain,10967,426.15115601321156,9704,377.07402370312803,26,1.0102972605401204
2022-03-07,29009,Barry,16586,467.3034119403826,14719,414.7014904347336,35,0.9861099371707097
2022-03-07,29011,Barton,4092,345.3164556962025,3779,318.9029535864979,4,0.33755274261603374
2022-03-07,29013,Bates,6760,412.84963967265173,6318,385.8556247709784,19,1.1603762061805303
2022-03-07,29015,Benton,9632,507.24103428300594,8774,462.0569803570488,18,0.9479172152298699
2022-03-07,29017,Bollinger,3968,323.1007246966859,3635,295.9856689194691,9,0.7328393453301848
2022-03-07,29019,Boone,118633,672.0845253944424,106036,600.719485596125,310,1.756224683454664
2022-03-07,29021,Buchanan,34586,388.27518074453275,32463,364.4416004310925,83,0.931788585028515
2022-03-07,29023,Butler,16175,378.5130929258418,14596,341.5627266983362,47,1.0998525729529873
2022-03-07,29025,Caldwell,3778,417.5046966515637,3554,392.7505801746049,10,1.105094485578517
2022-03-07,29027,Callaway,23105,515.2765388046388,21650,482.82783229259593,74,1.6503122212310437
2022-03-07,29029,Camden,21290,472.1039560049672,20634,457.5572112825971,74,1.6409437644136953
2022-03-07,29031,Cape Girardeau,43000,549.0015831673561,39068,498.7998570042388,115,1.46826004800572
2022-03-07,29033,Carroll,4383,495.6462738889517,4321,488.63507859323755,12,1.3570055411059596
2022-03-07,29035,Carter,2026,326.9323866386962,1744,281.4264966919477,13,2.097789252864289
2022-03-07,29037,Cass,58072,566.3240428312301,52712,514.0527783737396,106,1.0337227672563436
2022-03-07,29039,Cedar,5228,375.0896828813316,4910,352.27435787056965,13,0.9327019658487588
2022-03-07,29041,Chariton,3380,447.91942751126425,3142,416.37953882851843,8,1.0601643254704478
2022-03-07,29043,Christian,45004,534.0136458024325,41457,491.92524473450015,101,1.1984574310293683
2022-03-07,29045,Clark,2177,320.1470588235294,2015,296.3235294117647,NA,NA
2022-03-07,29047,Clay,61824,530.1638753826761,56827,487.31273528680333,127,1.0890724018762918
2022-03-07,29049,Clinton,10432,509.49938949938957,9802,478.73015873015873,18,0.8791208791208791
2022-03-07,29051,Cole,42552,554.4956997654418,39520,514.9856658848058,150,1.9546520719311962
