report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-11-18,29001,Adair,11484,453.4649555774926,10522,415.4787759131293,132,5.212240868706811
2021-11-18,29003,Andrew,8089,464.8049186921795,7556,434.178015284721,104,5.975981152674826
2021-11-18,29005,Atchison,2707,513.662239089184,2562,486.1480075901328,45,8.538899430740038
2021-11-18,29007,Audrain,9951,386.6718476782592,8719,338.799300563435,83,3.225179716339615
2021-11-18,29009,Barry,15021,423.2102104640352,13314,375.116220099738,153,4.310709153917674
2021-11-18,29011,Barton,3859,325.6540084388186,3526,297.55274261603375,36,3.0379746835443036
2021-11-18,29013,Bates,6280,383.53487235861735,5809,354.769756931721,90,5.496518871381458
2021-11-18,29015,Benton,9051,476.6443730580863,8228,433.30349149507606,86,4.528937806098267
2021-11-18,29017,Bollinger,3743,304.7797410634313,3392,276.1990065955541,23,1.87281166028825
2021-11-18,29019,Boone,107681,610.0388069002635,95546,541.2911084043849,2240,12.69013964818854
2021-11-18,29021,Buchanan,34023,381.9547352822309,31303,351.419012977682,384,4.310925501818672
2021-11-18,29023,Butler,14987,350.7125640605621,13355,312.5219385486626,188,4.399410291811949
2021-11-18,29025,Caldwell,3469,383.35727704718755,3220,355.8404243562824,70,7.735661399049619
2021-11-18,29027,Callaway,21240,473.6842105263158,19533,435.6155218554862,330,7.359500446030331
2021-11-18,29029,Camden,20201,447.9554727692035,18884,418.7511087457867,333,7.384246939861629
2021-11-18,29031,Cape Girardeau,39379,502.77054287319345,35808,457.1778765129462,265,3.383381849752311
2021-11-18,29033,Carroll,4114,465.2267330091598,3878,438.5389573674093,61,6.898111500621961
2021-11-18,29035,Carter,1838,296.59512667419716,1618,261.0940777795708,15,2.4205260609972568
2021-11-18,29037,Cass,52709,514.0235220690059,47519,463.4101148797566,1183,11.53673616664391
2021-11-18,29039,Cedar,4968,356.43564356435644,4575,328.23934567369776,74,5.3092265748313965
2021-11-18,29041,Chariton,3187,422.3429631592897,2939,389.47786906970583,29,3.8430956798303737
2021-11-18,29043,Christian,41479,492.1862948679917,37860,449.2435479086325,496,5.885493918718481
2021-11-18,29045,Clark,1993,293.0882352941176,1847,271.61764705882354,12,1.7647058823529413
2021-11-18,29047,Clay,54514,467.47789697546585,49768,426.7791755636164,1021,8.755456081225935
2021-11-18,29049,Clinton,9656,471.5995115995116,8869,433.1623931623932,167,8.156288156288158
2021-11-18,29051,Cole,39805,518.6995048214751,36390,474.19859265050826,517,6.73703414125619
2021-11-18,29053,Cooper,7775,441.20985132221085,7074,401.4300306435138,80,4.539779820678697
2021-11-18,29055,Crawford,8779,361.5733113673806,7963,327.9654036243822,88,3.624382207578254
2021-11-18,29057,Dade,3388,446.3768115942029,3159,416.20553359683794,36,4.743083003952569
2021-11-18,29059,Dallas,6100,369.7193769319353,5552,336.5052427419843,48,2.909267228316868
2021-11-18,29061,Daviess,2827,340.5203565405927,2672,321.8501565887738,22,2.649963864129125
2021-11-18,29063,DeKalb,3858,307.06781279847183,3635,289.31868831582295,52,4.138809296402419
2021-11-18,29065,Dent,5144,331.7853457172343,4625,298.3101135190919,65,4.192466460268318
2021-11-18,29067,Douglas,3456,258.41184387617767,2953,220.80155525646776,39,2.9161058770749215
2021-11-18,29069,Dunklin,10486,344.6168003154989,9343,307.05271460496914,97,3.1878532930195873
2021-11-18,29071,Franklin,53363,519.1912902190094,49241,479.0866016092468,837,8.143528473161382
