report_date,category,initiated,initiated_pct,completed,completed_pct
2021-11-13,"Missouri, Known Jurisdiction",3064023,0.8825594146117214,2752728,0.8922416894692112
2021-11-13,"Missouri, Unknown Jurisdiction",70651,0.020350273219793952,58079,0.01882514548574444
2021-11-13,No Address Given,139478,0.040175162533444976,120458,0.03904404991342488
2021-11-13,Out-of-State,197595,0.05691514963503965,153917,0.04988911513161946
