report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-06-23,29001,Adair,Missouri,8839,349.02270483711743,8146,321.65844027640674,134,5.29121421520237
2021-06-23,29003,Andrew,Missouri,4667,268.1721542262828,4317,248.06067919324255,98,5.631213009251279
2021-06-23,29005,Atchison,Missouri,2075,393.7381404174573,1956,371.15749525616695,16,3.0360531309297913
2021-06-23,29007,Audrain,Missouri,7322,284.5152516028754,6424,249.62113852729746,144,5.595492519914513
2021-06-23,29009,Barry,Missouri,11186,315.16073591975885,9887,278.56196996590876,272,7.663482940298087
2021-06-23,29011,Barton,Missouri,2701,227.93248945147678,2438,205.73839662447259,75,6.329113924050633
2021-06-23,29013,Bates,Missouri,4381,267.55832417246853,4015,245.20581409551727,84,5.130084279956028
2021-06-23,29015,Benton,Missouri,6888,362.7363210279635,6222,327.6633840644584,76,4.002317130970562
2021-06-23,29017,Bollinger,Missouri,3003,244.524061558505,2620,213.33767608500938,59,4.804169041608989
2021-06-23,29019,Boone,Missouri,89962,509.65640313854345,79846,452.34682604877776,1805,10.22575985043764
2021-06-23,29021,Buchanan,Missouri,18127,203.50038169652882,16485,185.06668462885625,435,4.883470295028964
2021-06-23,29023,Butler,Missouri,9636,225.49317857393584,8379,196.0779725270868,226,5.288652797603726
2021-06-23,29025,Caldwell,Missouri,2528,279.3678859542491,2298,253.9507127859432,75,8.288208641838878
2021-06-23,29027,Callaway,Missouri,15195,338.87154326494203,13699,305.50847457627117,430,9.589652096342551
2021-06-23,29029,Camden,Missouri,16016,355.1534504168884,14715,326.3038850452368,297,6.585949973390101
2021-06-23,29031,Cape Girardeau,Missouri,28968,369.8483223533017,25913,330.84367499106276,536,6.843368571574485
2021-06-23,29033,Carroll,Missouri,3031,342.7569829243469,2810,317.7654642089788,59,6.671943910437634
2021-06-23,29035,Carter,Missouri,1361,219.62239793448444,1178,190.0919799903179,21,3.3887364853961595
2021-06-23,29037,Cass,Missouri,36355,354.53765286419224,32828,320.1419905989741,1009,9.839870492091045
2021-06-23,29039,Cedar,Missouri,3525,252.90572535514423,3193,229.0859520734682,62,4.448270914047926
2021-06-23,29041,Chariton,Missouri,2121,281.0760667903525,1886,249.9337397296581,47,6.228465412138882
2021-06-23,29043,Christian,Missouri,29621,351.48027291604865,26279,311.8243844556511,804,9.540195787600119
2021-06-23,29045,Clark,Missouri,1154,169.7058823529412,1074,157.94117647058823,21,3.0882352941176467
2021-06-23,29047,Clay,Missouri,41293,354.102887328171,37336,320.17013540514347,1276,10.94217625822164
2021-06-23,29049,Clinton,Missouri,6769,330.5982905982906,6076,296.7521367521367,191,9.328449328449329
2021-06-23,29051,Cole,Missouri,30710,400.18243419338023,27796,362.2100599426635,592,7.714360177221788
2021-06-23,29053,Cooper,Missouri,5683,322.49460901146296,4990,283.1687663148337,101,5.731472023606854
2021-06-23,29055,Crawford,Missouri,5660,233.11367380560134,5031,207.20757825370674,152,6.260296540362439
2021-06-23,29057,Dade,Missouri,2572,338.866930171278,2327,306.58761528326744,49,6.455862977602108
2021-06-23,29059,Dallas,Missouri,4336,262.80380629129036,3864,234.19601187950784,123,7.4549972725619735
2021-06-23,29061,Daviess,Missouri,1906,229.58323295591424,1751,210.91303300409538,39,4.69766321368345
2021-06-23,29063,DeKalb,Missouri,2603,207.1792422795288,2423,192.8525947150589,69,5.491881566380133
2021-06-23,29065,Dent,Missouri,3347,215.87977296181631,2999,193.43395252837976,86,5.5469556243550056
2021-06-23,29067,Douglas,Missouri,2269,169.6575444893076,1945,145.43143412591596,49,3.6638253327351578
2021-06-23,29069,Dunklin,Missouri,6479,212.92888129354543,5601,184.0738793216774,157,5.159721309320362
2021-06-23,29071,Franklin,Missouri,44140,429.45680621904825,39778,387.0170556814976,1172,11.402885747365758
2021-06-23,29073,Gasconade,Missouri,5662,383.96853383968534,5276,357.7919435779194,79,5.35738505357385
2021-06-23,29075,Gentry,Missouri,2156,323.4808702175544,2026,303.97599399849963,40,6.001500375093774
2021-06-23,29077,Greene,Missouri,107513,372.7537799597128,95299,330.4071365916742,2726,9.451199428628883
2021-06-23,29079,Grundy,Missouri,2690,267.9549755951788,2441,243.15170833748383,53,5.27941029983066
2021-06-23,29081,Harrison,Missouri,1878,219.54641103577273,1710,199.90647650222118,33,3.8578442833761986
2021-06-23,29083,Henry,Missouri,7098,326.11991729841486,6304,289.6393291982541,161,7.397197335171146
2021-06-23,29085,Hickory,Missouri,2983,318.4244235695987,2721,290.4568744662682,35,3.736122971818958
2021-06-23,29087,Holt,Missouri,1341,300.94254937163373,1249,280.29622980251344,19,4.263913824057451
2021-06-23,29089,Howard,Missouri,3328,329.08138040146343,2933,290.0227430040542,73,7.218431721546524
2021-06-23,29091,Howell,Missouri,8449,210.68774624706998,6778,169.01900154605755,251,6.25903944940402
2021-06-23,29093,Iron,Missouri,2790,272.96742001761083,2457,240.38743762841207,60,5.8702670971529205
2021-06-23,29095,Jackson,Missouri,154655,406.026269431004,136871,359.33672705887915,4432,11.635630442715785
