report_date,category,initiated,initiated_pct,completed,completed_pct
2022-02-24,"Missouri, Known Jurisdiction",3416444,0.8817851660991471,3082047,0.8966406163859301
2022-02-24,"Missouri, Unknown Jurisdiction",107105,0.02764383089992084,92277,0.026845569246103148
2022-02-24,No Address Given,107945,0.027860635138340462,90840,0.026427511842777834
2022-02-24,Out-of-State,242969,0.06271036786259154,172163,0.050086302525188905
