report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-02,"Missouri, Known Jurisdiction",2909026,0.8806501192303023,2607055,0.8878078997230724
2021-10-02,"Missouri, Unknown Jurisdiction",57672,0.017459058006442704,47035,0.016017323978003806
2021-10-02,No Address Given,157901,0.04780140654520928,137097,0.04668708547703599
2021-10-02,Out-of-State,178672,0.05408941621804569,145321,0.04948769082188777
