report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-02-25,29057,Dade,Missouri,944,124.57112694642386,550,72.57851675903933,1494,197.14964370546318,260,34.30984428609132
2021-02-25,29059,Dallas,Missouri,1539,92.61599566708792,375,22.56725040621051,1914,115.18324607329842,174,10.471204188481677
2021-02-25,29061,Daviess,Missouri,845,101.86859553948162,222,26.763110307414106,1067,128.63170584689573,59,7.112718505123569
2021-02-25,29063,DeKalb,Missouri,929,74.16573527063707,412,32.89158550215552,1341,107.0573207727926,279,22.273670764809196
2021-02-25,29065,Dent,Missouri,1629,104.79253779350275,445,28.626568028304924,2074,133.41910582180765,146,9.392087487938245
2021-02-25,29067,Douglas,Missouri,1084,81.46700736509844,336,25.251766120547124,1420,106.71877348564557,133,9.995490756049902
2021-02-25,29069,Dunklin,Missouri,2298,76.53112199020882,787,26.20974456322643,3085,102.74086655343524,260,8.658873680354349
2021-02-25,29071,Franklin,Missouri,10707,103.75904875425182,4915,47.630122782025566,15622,151.3891715362774,1868,18.102353887451425
2021-02-25,29073,Gasconade,Missouri,2672,181.6327917884576,1618,109.98572496771123,4290,291.61851675616884,951,64.64550336482904
2021-02-25,29075,Gentry,Missouri,1099,166.11245465538087,687,103.8391777509069,1786,269.9516324062878,425,64.23821039903264
2021-02-25,29077,Greene,Missouri,30947,106.80365548944629,16123,55.64336890349121,47070,162.44702439293752,4120,14.21886000635017
2021-02-25,29079,Grundy,Missouri,1014,101.48118494795837,429,42.934347477982385,1443,144.41553242594074,173,17.31385108086469
2021-02-25,29081,Harrison,Missouri,1007,118.59616064067836,475,55.941585207867156,1482,174.5377458485455,332,39.10022376634083
2021-02-25,29083,Henry,Missouri,3340,153.66919714745802,1423,65.47043938348286,4763,219.13963653094086,448,20.611916264090176
2021-02-25,29085,Hickory,Missouri,1628,173.11782220331773,585,62.20757124627818,2213,235.3253934495959,345,36.68651637601021
2021-02-25,29087,Holt,Missouri,638,143.95306859205775,179,40.388086642599276,817,184.34115523465704,26,5.866425992779783
2021-02-25,29089,Howard,Missouri,1268,126.0688009544641,342,34.002783853648836,1610,160.07158480811296,236,23.463909325909725
2021-02-25,29091,Howell,Missouri,4223,105.30121683622582,1087,27.104528226610814,5310,132.40574506283662,309,7.704967085577498
2021-02-25,29093,Iron,Missouri,1154,113.53797717434081,326,32.073986619441165,1480,145.61196379378197,402,39.55135773317592
2021-02-25,29095,Jackson,Missouri,63637,91.40410447332437,34219,49.14997644409207,97856,140.55408091741646,14391,20.670309214381742
2021-02-25,29097,Jasper,Missouri,13387,111.63275517011341,6575,54.82821881254169,19962,166.4609739826551,1981,16.51934623082055
2021-02-25,29099,Jefferson,Missouri,16920,75.55224133850709,9075,40.52225710088368,25995,116.07449843939075,3785,16.901018526374074
2021-02-25,29101,Johnson,Missouri,3925,73.11575574680526,2204,41.05659252635893,6129,114.17234827316419,669,12.462277858500057
2021-02-25,29103,Knox,Missouri,671,170.00253356979985,292,73.9802381555612,963,243.98277172536103,115,29.136052698251838
2021-02-25,29105,Laclede,Missouri,2672,75.20193633728293,1310,36.86921280009006,3982,112.071149137373,513,14.438096310264276
2021-02-25,29107,Lafayette,Missouri,4203,128.9382458508452,1734,53.19507930177623,5937,182.1333251526214,717,21.995889192256953
2021-02-25,29109,Lawrence,Missouri,2678,70.09737200293164,931,24.369176002512827,3609,94.46654800544447,628,16.438069312113914
2021-02-25,29111,Lewis,Missouri,1334,134.00301356102463,671,67.40331491712708,2005,201.4063284781517,242,24.30939226519337
2021-02-25,29113,Lincoln,Missouri,4232,74.93315863094712,1873,33.16394284398959,6105,108.09710147493671,862,15.262850363864937
2021-02-25,29115,Linn,Missouri,2118,174.85346322133245,1225,101.13101626351853,3343,275.984479484851,880,72.64921984644597
2021-02-25,29117,Livingston,Missouri,2244,148.35382784609283,866,57.2524130635991,3110,205.60624090969193,412,27.237868570673015
2021-02-25,29121,Macon,Missouri,1955,128.62688334758866,634,41.71327060990854,2589,170.34015395749722,323,21.251398118297256
2021-02-25,29123,Madison,Missouri,1344,110.35388783972412,561,46.06289514738484,1905,156.41678298710895,221,18.145988997454634
2021-02-25,29125,Maries,Missouri,1004,114.05202771782346,453,51.45972963762354,1457,165.511757355447,145,16.471657389526296
2021-02-25,29127,Marion,Missouri,4411,154.18763982102908,3043,106.36884787472036,7454,260.55648769574947,689,24.08417225950783
2021-02-25,29119,McDonald,Missouri,1169,51.31243964533404,744,32.65736107453253,1913,83.96980071986657,192,8.42770608375033
2021-02-25,29129,Mercer,Missouri,399,109.49506037321625,92,25.24698133918771,491,134.74204171240396,81,22.228320526893526
2021-02-25,29131,Miller,Missouri,2160,85.71088448871076,913,36.228721082496726,3073,121.9396055712075,377,14.959723820483314
2021-02-25,29133,Mississippi,Missouri,1745,128.55458965669663,631,46.485928981877116,2376,175.04051863857376,93,6.851333431560336
2021-02-25,29135,Moniteau,Missouri,1916,119.40670572105196,948,59.08014458432008,2864,178.48685030537206,301,18.758569113797833
2021-02-25,29137,Monroe,Missouri,1479,171.39877158419284,857,99.31625912620234,2336,270.7150307103951,314,36.3889210800788
2021-02-25,29139,Montgomery,Missouri,1847,160.79045877948985,519,45.18150953251502,2366,205.97196831200486,264,22.982501958735963
2021-02-25,29141,Morgan,Missouri,2587,127.62073898672982,710,35.02540575205959,3297,162.64614473878942,411,20.27527009027675
2021-02-25,29143,New Madrid,Missouri,1970,112.1867881548975,713,40.60364464692483,2683,152.79043280182233,164,9.339407744874714
2021-02-25,29145,Newton,Missouri,2952,50.739085596424886,1298,22.310072189755928,4250,73.04915778618081,388,6.668958404950155
2021-02-25,29147,Nodaway,Missouri,3500,156.53651773335122,1338,59.841674493492555,4838,216.37819222684377,833,37.255691220537585
2021-02-25,29149,Oregon,Missouri,815,76.54738423969192,185,17.375786606555838,1000,93.92317084624777,93,8.734854888701042
2021-02-25,29151,Osage,Missouri,1586,116.48916636063166,666,48.916636063165626,2252,165.4058024237973,481,35.32868160117517
2021-02-25,29153,Ozark,Missouri,860,93.40719018138373,92,9.992397089171284,952,103.39958727055502,22,2.389486260454002
2021-02-25,29155,Pemiscot,Missouri,1062,63.73402148472663,411,24.665426393806637,1473,88.39944787853328,346,20.7645682050051
2021-02-25,29157,Perry,Missouri,2596,135.2717419623782,1726,89.93799176697411,4322,225.2097337293523,855,44.55213381272471
2021-02-25,29159,Pettis,Missouri,6148,145.15405501121472,2441,57.63192067052296,8589,202.7859756817377,582,13.740998701452014
2021-02-25,29161,Phelps,Missouri,6031,135.13331839569796,2663,59.66838449473448,8694,194.80170289043244,541,12.121891104638136
2021-02-25,29163,Pike,Missouri,2082,112.81495529666758,947,51.31400704416148,3029,164.12896234082905,232,12.571118937957193
2021-02-25,29165,Platte,Missouri,10201,101.31900439005979,5120,50.85318130351006,15321,152.17218569356984,2038,20.241949901670605
2021-02-25,29167,Polk,Missouri,3269,102.9671160388056,1685,53.07420939901726,4954,156.04132543782285,286,9.00844147662845
2021-02-25,29169,Pulaski,Missouri,2362,45.054840247973296,1392,26.55221745350501,3754,71.60705770147831,494,9.422985216976633
2021-02-25,29171,Putnam,Missouri,465,97.2599874503242,188,39.32231750679774,653,136.58230495712195,75,15.68709475005229
2021-02-25,29173,Ralls,Missouri,1090,106.50771936681649,684,66.8360367402775,1774,173.34375610709398,217,21.203830369357046
2021-02-25,29175,Randolph,Missouri,2557,102.7815740815178,807,32.43829889862529,3364,135.2198729801431,391,15.716697483720555
2021-02-25,29177,Ray,Missouri,1919,83.89071038251366,864,37.77049180327869,2783,121.66120218579235,258,11.278688524590164
2021-02-25,29179,Reynolds,Missouri,519,82.51192368839428,65,10.333863275039745,584,92.84578696343402,99,15.739268680445152
2021-02-25,29181,Ripley,Missouri,1406,103.63381735092504,697,51.374659099285026,2103,155.00847645021008,105,7.739367583106066
2021-02-25,29195,Saline,Missouri,4095,178.2294568245125,1509,65.67722841225626,5604,243.90668523676882,534,23.241643454038996
2021-02-25,29197,Schuyler,Missouri,412,90.45005488474204,97,21.295279912184412,509,111.74533479692646,14,3.0735455543358943
2021-02-25,29199,Scotland,Missouri,641,130.76295389636883,146,29.78376172990616,787,160.546715626275,14,2.8559771521827826
2021-02-25,29201,Scott,Missouri,6606,170.99371004063883,3360,86.9722775865193,9966,257.9659876271581,563,14.573033417026895
2021-02-25,29203,Shannon,Missouri,613,74.60143604721918,117,14.238773274917854,730,88.84020932213703,46,5.598150176463429
2021-02-25,29205,Shelby,Missouri,1260,209.54598370197905,508,84.48361882587727,1768,294.0296025278563,135,22.45135539664061
2021-02-25,29183,St. Charles,Missouri,40362,102.36627862740623,21135,53.60267823175835,61497,155.96895685916456,11332,28.74026731593497
2021-02-25,29185,St. Clair,Missouri,943,100.64034151547492,344,36.71291355389541,1287,137.35325506937033,111,11.84631803628602
2021-02-25,29187,St. Francois,Missouri,7641,114.65570277448495,3052,45.79625767147337,10693,160.4519604459583,1119,16.790960791080835
2021-02-25,29189,St. Louis,Missouri,115054,115.40957690644876,61875,62.06622604243675,176929,177.4758029488855,32279,32.3787589563445
2021-02-25,29510,St. Louis City,Missouri,25350,82.25872396762868,15648,50.776509374574104,40998,133.03523334220276,5877,19.070395296163856
2021-02-25,29186,Ste. Genevieve,Missouri,2513,140.8000896458987,920,51.546391752577314,3433,192.34648139847602,267,14.959659345584939
2021-02-25,29207,Stoddard,Missouri,3212,109.33723661367736,1362,46.36280083058175,4574,155.70003744425912,301,10.24611090308745
2021-02-25,29209,Stone,Missouri,3365,106.43681796615532,764,24.16574410880911,4129,130.60256207496442,361,11.418630396963467
2021-02-25,29211,Sullivan,Missouri,662,105.97086601568753,122,19.529374099567793,784,125.50024011525532,24,3.841844085160877
2021-02-25,29213,Taney,Missouri,4475,81.19534056682512,1902,34.510287767173494,6377,115.70562833399863,684,12.410639764851036
2021-02-25,29215,Texas,Missouri,2049,80.02655835025777,332,12.966723949382908,2381,92.99328229964068,183,7.14732073113576
2021-02-25,29217,Vernon,Missouri,1859,90.26462733673222,571,27.725176013595533,2430,117.98980335032775,125,6.069434328720563
2021-02-25,29219,Warren,Missouri,2579,74.85560038313065,1176,34.13345717354076,3755,108.9890575566714,638,18.517981017618204
2021-02-25,29221,Washington,Missouri,2321,93.36283185840708,531,21.359613837489945,2852,114.72244569589702,212,8.527755430410297
2021-02-25,29223,Wayne,Missouri,1284,97.30958696475938,435,32.96703296703297,1719,130.27661993179234,215,16.2940507768094
2021-02-25,29225,Webster,Missouri,3751,97.03789936618807,1336,34.562152373560984,5087,131.60005173974906,326,8.433579097141378
2021-02-25,29227,Worth,Missouri,383,188.94918598914654,207,102.12136161815491,590,291.0705476073014,126,62.16082881105081
2021-02-25,29229,Wright,Missouri,1552,85.26067131791463,362,19.886831840905344,1914,105.14750315881997,130,7.141679942866561
