report_date,category,initiated,initiated_pct,completed,completed_pct
2021-09-03,"Missouri, Known Jurisdiction",2728741,0.8547717959304114,2398662,0.8610264062571231
2021-09-03,"Missouri, Unknown Jurisdiction",130898,0.04100349521764762,107355,0.03853627140619789
2021-09-03,No Address Given,162607,0.05093626599990853,140681,0.050499009805741006
2021-09-03,Out-of-State,170116,0.05328844285203244,139119,0.04993831253093796
