report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-04-15,29001,Adair,Missouri,7562,298.59822309970383,5957,235.22211253701875,868,34.27443237907207
2021-04-15,29003,Andrew,Missouri,4041,232.20134459575937,2928,168.24685399069125,497,28.558294546917196
2021-04-15,29005,Atchison,Missouri,1743,330.74003795066415,1445,274.19354838709677,168,31.878557874762805
2021-04-15,29007,Audrain,Missouri,6108,237.3421410530406,4122,160.17097338255294,779,30.270060229259762
2021-04-15,29009,Barry,Missouri,9189,258.89612036176146,6606,186.1212069985631,1395,39.303524638661145
2021-04-15,29011,Barton,Missouri,2240,189.0295358649789,1632,137.72151898734177,422,35.61181434599156
2021-04-15,29013,Bates,Missouri,3594,219.4943202638329,2681,163.73518993526324,346,21.131061438866496
2021-04-15,29015,Benton,Missouri,6018,316.9203222918532,4707,247.88035178261097,428,22.539364895465795
2021-04-15,29017,Bollinger,Missouri,2576,209.75490595228402,1868,152.10487745297613,268,21.822327172054393
2021-04-15,29019,Boone,Missouri,70832,401.28034444664763,45747,259.16777610967904,13340,75.57431379769424
2021-04-15,29021,Buchanan,Missouri,15523,174.26691813732094,10366,116.3725358121155,2218,24.900085320400557
2021-04-15,29023,Butler,Missouri,7748,181.3118667072286,5700,133.38637586876652,1009,23.61172864062902
2021-04-15,29025,Caldwell,Missouri,2000,221.0188971157034,1520,167.97436180793457,255,28.179909382252184
2021-04-15,29027,Callaway,Missouri,11863,264.5628902765388,8594,191.65923282783228,1767,39.406779661016955
2021-04-15,29029,Camden,Missouri,13352,296.0794748979954,10563,234.2336349121873,1269,28.13996806812134
2021-04-15,29031,Cape Girardeau,Missouri,24773,316.2887492977887,19074,243.52688831009652,4431,56.5726980235943
2021-04-15,29033,Carroll,Missouri,2611,295.26178898563836,2137,241.66007011195296,150,16.962569263824495
2021-04-15,29035,Carter,Missouri,1147,185.0895594642569,895,144.424721639503,140,22.59157656930773
2021-04-15,29037,Cass,Missouri,28031,273.3611593298356,19578,190.9266446919311,5028,49.0335667336311
2021-04-15,29039,Cedar,Missouri,3042,218.25226000860957,2260,162.14664944755344,217,15.568948199167743
2021-04-15,29041,Chariton,Missouri,1818,240.92234296315928,1391,184.33607209117415,158,20.93824542804135
2021-04-15,29043,Christian,Missouri,23641,280.5221002669831,17096,202.85968555324828,4649,55.16463957282705
2021-04-15,29045,Clark,Missouri,957,140.73529411764707,719,105.73529411764706,57,8.382352941176471
2021-04-15,29047,Clay,Missouri,31236,267.86035862210906,21793,186.88310908732302,5006,42.92831845506076
2021-04-15,29049,Clinton,Missouri,5254,256.6056166056166,3317,162.00244200244202,648,31.64835164835165
2021-04-15,29051,Cole,Missouri,23749,309.4735470419598,17174,223.7946312223091,2390,31.144123012770397
2021-04-15,29053,Cooper,Missouri,4766,270.4573828169334,3588,203.60912495743958,429,24.344569288389515
2021-04-15,29055,Crawford,Missouri,4360,179.5716639209226,3124,128.66556836902802,653,26.89456342668863
2021-04-15,29057,Dade,Missouri,2262,298.02371541501975,1554,204.7430830039526,325,42.81949934123847
2021-04-15,29059,Dallas,Missouri,3568,216.2555306382205,2560,155.1609188435663,421,25.516697981695863
2021-04-15,29061,Daviess,Missouri,1596,192.24283305227655,1259,151.65020476993496,155,18.670199951818837
2021-04-15,29063,DeKalb,Missouri,2253,179.32187201528177,1656,131.8051575931232,524,41.706462909901305
2021-04-15,29065,Dent,Missouri,2669,172.14912280701756,2031,130.99845201238392,260,16.769865841073273
2021-04-15,29067,Douglas,Missouri,1875,140.1973979362943,1332,99.59623149394348,287,21.459548377448783
2021-04-15,29069,Dunklin,Missouri,4695,154.2986722755357,3617,118.87077691599843,439,14.427500985934007
2021-04-15,29071,Franklin,Missouri,34101,331.7831116646073,21295,207.18809896770804,6111,59.45651433630729
2021-04-15,29073,Gasconade,Missouri,4923,333.85324833853247,3718,252.13617252136171,954,64.69551064695511
2021-04-15,29075,Gentry,Missouri,1919,287.9219804951238,1602,240.36009002250563,229,34.358589647411854
2021-04-15,29077,Greene,Missouri,86954,301.47453966140716,63464,220.03335309556252,17462,60.541762444137035
2021-04-15,29079,Grundy,Missouri,2255,224.62396653053094,1875,186.771590795896,217,21.615698774778366
2021-04-15,29081,Harrison,Missouri,1621,189.5019873743278,1347,157.47018938508302,153,17.88636895019874
2021-04-15,29083,Henry,Missouri,5967,274.1557546519642,4455,204.68642315644382,581,26.69423386170457
2021-04-15,29085,Hickory,Missouri,2603,277.8608027327071,2058,219.68403074295472,173,18.467122117847993
2021-04-15,29087,Holt,Missouri,1169,262.34290843806104,992,222.62118491921004,87,19.524236983842012
2021-04-15,29089,Howard,Missouri,2882,284.9797290616039,2171,214.67418174626718,305,30.159201028379314
2021-04-15,29091,Howell,Missouri,6831,170.3406313899556,4629,115.43065183781357,842,20.99645902947484
2021-04-15,29093,Iron,Missouri,2220,217.19988259465805,1516,148.3220819880638,268,26.220526367283046
2021-04-15,29095,Jackson,Missouri,116919,306.9553871236207,79467,208.63010929406482,23602,61.96393269606904
2021-04-15,29097,Jasper,Missouri,13786,180.95188092300424,9587,125.83676791011472,2078,27.275352426955084
2021-04-15,29099,Jefferson,Missouri,53030,237.4810794350252,32040,143.48281699223472,9922,44.43309956919329
2021-04-15,29101,Johnson,Missouri,10057,187.319562666468,6766,126.02209018607164,1389,25.871221293002293
2021-04-15,29512,Joplin,Missouri,18885,377.1493619315799,13366,266.9302817885887,2909,58.095181035687894
2021-04-15,29511,Kansas City,Missouri,155360,322.7139880810191,102627,213.17693392630505,27949,58.05569807464215
2021-04-15,29103,Knox,Missouri,1080,273.3485193621868,945,239.17995444191345,107,27.081751455327765
2021-04-15,29105,Laclede,Missouri,7317,206.07204213253723,5468,153.99780325006338,1145,32.24716253133185
2021-04-15,29107,Lafayette,Missouri,9044,277.5169535732916,6806,208.84347479210777,1322,40.56583509773237
2021-04-15,29109,Lawrence,Missouri,8099,212.3882201767498,5525,144.88763013662705,1517,39.78181627461778
2021-04-15,29111,Lewis,Missouri,1801,179.61503939363718,1339,133.53944350254312,84,8.377381071108008
2021-04-15,29113,Lincoln,Missouri,11093,199.64724726886598,6670,120.04391411550853,2254,40.56656408041322
2021-04-15,29115,Linn,Missouri,3463,284.17856556704413,2668,218.93976694567536,415,34.05547349417364
2021-04-15,29117,Livingston,Missouri,4259,282.50198991775005,3387,224.66171398248872,390,25.868930750862297
2021-04-15,29121,Macon,Missouri,3705,242.8871115772912,2950,193.3918972072899,431,28.254883964861676
2021-04-15,29123,Madison,Missouri,2543,208.357230643179,1868,153.0520278574355,271,22.204014748054075
2021-04-15,29125,Maries,Missouri,1968,221.52183701035568,1564,176.04682575416481,269,30.279153534443942
2021-04-15,29127,Marion,Missouri,7628,266.0435267857143,5989,208.87974330357142,731,25.495256696428573
2021-04-15,29119,McDonald,Missouri,2751,120.5151793928243,2018,88.40408288430368,467,20.458229289876023
2021-04-15,29129,Mercer,Missouri,665,181.49563318777294,517,141.10262008733622,48,13.100436681222707
2021-04-15,29131,Miller,Missouri,4857,193.8999560860713,3536,141.1633198930097,578,23.07477344404966
2021-04-15,29133,Mississippi,Missouri,3695,268.7663660168752,2827,205.62990980506254,600,43.64271166715159
2021-04-15,29135,Moniteau,Missouri,3618,226.7201403684672,2629,164.74495550820905,325,20.36596064669758
2021-04-15,29137,Monroe,Missouri,2459,284.14605962560665,1818,210.07626531083892,170,19.644095216085045
2021-04-15,29139,Montgomery,Missouri,3450,298.8306626245128,2341,202.77176266782158,553,47.89952360329146
2021-04-15,29141,Morgan,Missouri,5099,253.21547400307892,3904,193.8719769578388,486,24.13467745940309
2021-04-15,29143,New Madrid,Missouri,3453,193.86895738588512,2461,138.17303913311997,254,14.2608500364943
2021-04-15,29145,Newton,Missouri,8097,158.20323948340203,5919,115.64838514292414,1174,22.93819972255329
2021-04-15,29147,Nodaway,Missouri,6948,308.15629573779216,5148,228.3230585000222,1345,59.653168936000355
2021-04-15,29149,Oregon,Missouri,1730,161.69735489298066,1217,113.7489484998598,263,24.581736610898215
2021-04-15,29151,Osage,Missouri,3216,236.14068580659372,2388,175.3432704310155,344,25.25882957632719
2021-04-15,29153,Ozark,Missouri,1477,159.91771329579905,902,97.66132524902555,204,22.087483759203117
2021-04-15,29155,Pemiscot,Missouri,2650,155.59861429158593,1569,92.12612295226353,173,10.157947272620515
2021-04-15,29157,Perry,Missouri,4630,241.82596887078242,3343,174.60566175702496,757,39.538284759218634
2021-04-15,29159,Pettis,Missouri,10976,259.0451016025111,7797,184.01737037124448,1317,31.082580066554954
2021-04-15,29161,Phelps,Missouri,11733,261.9616423675456,8439,188.41679876755455,2095,46.77487776016433
2021-04-15,29163,Pike,Missouri,4043,218.6705608740332,3009,162.7454161934123,357,19.308778192438748
2021-04-15,29165,Platte,Missouri,12773,249.4824016563147,8279,161.70553537247548,2397,46.818235087308096
2021-04-15,29167,Polk,Missouri,7720,244.69872262195315,5581,176.8994262892643,724,22.948429427240168
2021-04-15,29169,Pulaski,Missouri,5013,95.32049209940864,3705,70.44931642296211,748,14.222965906714077
2021-04-15,29171,Putnam,Missouri,900,186.91588785046727,668,138.7331256490135,86,17.860851505711317
2021-04-15,29173,Ralls,Missouri,1880,184.00704707839873,1497,146.5205050406186,173,16.932563374767543
2021-04-15,29175,Randolph,Missouri,5308,212.78813389456806,3079,123.43154940869913,579,23.211064341551413
2021-04-15,29177,Ray,Missouri,5017,219.80284775465498,3644,159.64950711938664,667,29.2223439211391
2021-04-15,29179,Reynolds,Missouri,817,129.37450514647665,572,90.57798891528107,69,10.926365795724466
2021-04-15,29181,Ripley,Missouri,2135,155.91908274300735,1755,128.16767691521216,371,27.094135689768493
2021-04-15,29195,Saline,Missouri,6927,299.8441693359882,5373,232.5772660375725,485,20.993853346030647
2021-04-15,29197,Schuyler,Missouri,716,159.04042647712126,617,137.0501999111506,78,17.325633051976897
2021-04-15,29199,Scotland,Missouri,867,177.01102490812576,747,152.51122907309107,23,4.695794201714985
2021-04-15,29201,Scott,Missouri,11264,290.8414882904284,9025,233.02951276820988,1306,33.72150068424178
2021-04-15,29203,Shannon,Missouri,1404,170.2643706039292,1088,131.94276012612175,84,10.186757215619695
