report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-08-29,29001,Adair,10078,397.9466929911155,8973,354.3139190523199,192,7.581441263573543
2021-08-29,29003,Andrew,5519,317.1292305924266,5012,287.99632247313684,124,7.125208297419985
2021-08-29,29005,Atchison,2415,458.25426944971537,2183,414.2314990512334,64,12.144212523719165
2021-08-29,29007,Audrain,8625,335.146687390713,7383,286.8855644064503,244,9.481251214299592
2021-08-29,29009,Barry,14609,411.60228777505426,12265,345.5610965542502,657,18.510692249175893
2021-08-29,29011,Barton,3495,294.9367088607595,3033,255.9493670886076,101,8.523206751054852
2021-08-29,29013,Bates,5656,345.42567485037256,4934,301.33137901551237,231,14.107731769879077
2021-08-29,29015,Benton,8274,435.7259466006636,7250,381.7999894675865,241,12.691558270577703
2021-08-29,29017,Bollinger,3572,290.8557935021578,3093,251.85245501180685,115,9.36405830144125
2021-08-29,29019,Boone,100995,572.1610061467865,89544,507.2883324363369,1839,10.418378041526216
2021-08-29,29021,Buchanan,20925,234.91176074363466,18657,209.45035699851812,506,5.680542458125645
2021-08-29,29023,Butler,12978,303.69971684646526,10732,251.14080453045656,404,9.454051903680996
2021-08-29,29025,Caldwell,3108,343.4633661178031,2786,307.8793236821748,101,11.161454304343021
2021-08-29,29027,Callaway,18869,420.807314897413,16557,369.2462087421945,641,14.29527207850134
2021-08-29,29029,Camden,19119,423.962213943587,17192,381.231151321625,439,9.73478800780557
2021-08-29,29031,Cape Girardeau,34363,438.72886982278743,29516,376.8449006690159,980,12.512129104744396
2021-08-29,29033,Carroll,3602,407.3278299219722,3210,362.99898224584416,110,12.43921746013796
2021-08-29,29035,Carter,1850,298.53154752299497,1539,248.34597385831856,80,12.909472325318703
2021-08-29,29037,Cass,43444,423.6703009498547,38459,375.05607458407286,1247,12.160870667628874
2021-08-29,29039,Cedar,4347,311.8811881188119,3789,271.84674989238056,129,9.255273353422298
2021-08-29,29041,Chariton,2541,336.734693877551,2239,296.71349059104165,78,10.336602173336868
2021-08-29,29043,Christian,38277,454.1916345298131,33916,402.44437852269357,1229,14.583209730050429
2021-08-29,29045,Clark,1762,259.11764705882354,1586,233.23529411764707,57,8.382352941176471
2021-08-29,29047,Clay,48898,419.31860084210166,43890,376.3731316405546,1336,11.456698652808864
2021-08-29,29049,Clinton,8339,407.2771672771673,7343,358.63247863247864,299,14.603174603174605
2021-08-29,29051,Cole,37026,482.48631743549646,32818,427.65181131092,1219,15.88480583789419
2021-08-29,29053,Cooper,6860,389.28611962319826,5915,335.6599704914311,203,11.519691294972194
2021-08-29,29055,Crawford,7169,295.2635914332784,6154,253.45963756177926,271,11.16144975288303
2021-08-29,29057,Dade,3124,411.5942028985507,2790,367.5889328063241,77,10.144927536231883
2021-08-29,29059,Dallas,5619,340.5660949148433,4886,296.13915994908785,220,13.334141463118977
2021-08-29,29061,Daviess,2318,279.20982895687786,2104,253.43290773307638,68,8.190797398217297
2021-08-29,29063,DeKalb,3115,247.9305953517988,2797,222.62018465456862,82,6.5265838904807385
2021-08-29,29065,Dent,4413,284.6362229102167,3663,236.26160990712074,182,11.738906088751289
2021-08-29,29067,Douglas,3089,230.97053985344698,2588,193.50979512486916,153,11.440107671601615
2021-08-29,29069,Dunklin,9017,296.3388983830682,7396,243.06559747600895,349,11.469698961482845
2021-08-29,29071,Franklin,51949,505.43388369445717,46654,453.9165799126298,1473,14.331442581800138
2021-08-29,29073,Gasconade,6878,466.43157466431575,6106,414.078394140784,273,18.51349518513495
2021-08-29,29075,Gentry,2561,384.2460615153788,2326,348.9872468117029,75,11.252813203300825
2021-08-29,29077,Greene,132750,460.25191641617175,118031,409.22029338242686,3318,11.503697617091209
2021-08-29,29079,Grundy,3161,314.87199920310786,2816,280.506026496663,60,5.976690905468672
2021-08-29,29081,Harrison,2244,262.33341126958146,1991,232.75660509703064,75,8.767827916764087
2021-08-29,29083,Henry,9072,416.815988973122,7664,352.12497128417186,305,14.01332414426832
2021-08-29,29085,Hickory,3517,375.4269854824936,3118,332.83518360375746,91,9.71391972672929
2021-08-29,29087,Holt,1547,347.17235188509875,1416,317.77378815080795,49,10.99640933572711
2021-08-29,29089,Howard,3922,387.81766043706125,3384,334.6188074755265,113,11.173736774448729
2021-08-29,29091,Howell,12643,315.27105880005985,10205,254.4760859807491,621,15.48551194454142
2021-08-29,29093,Iron,3460,338.5187359358184,3007,294.19821935231386,129,12.62107425887878
2021-08-29,29095,Jackson,184623,484.70329404907864,161381,423.6844937896923,4856,12.74878642369762
2021-08-29,29097,Jasper,24090,316.19982673982094,20560,269.86585461895885,902,11.839445567427086
2021-08-29,29099,Jefferson,91793,411.07110549838336,78222,350.2969073272967,2425,10.859732559493422
2021-08-29,29101,Johnson,15551,289.6496489038723,13462,250.74037512339586,534,9.946171469015999
2021-08-29,29512,Joplin,30192,602.9596788688515,26141,522.0577956183971,911,18.193437581131548
2021-08-29,29511,Kansas City,248870,516.9530781006903,211552,439.436081401363,6846,14.220519840387857
2021-08-29,29103,Knox,1393,352.56896988104273,1278,323.4624145785877,26,6.5806125031637555
2021-08-29,29105,Laclede,12391,348.9734418565353,10604,298.6453375390768,358,10.082518939927338
2021-08-29,29107,Lafayette,13484,413.759243916659,11879,364.5094970695634,422,12.949154622725459
2021-08-29,29109,Lawrence,13451,352.73909736973224,11560,303.14950305509666,565,14.816563081845121
2021-08-29,29111,Lewis,2565,255.80931484990526,2344,233.76882417472825,73,7.280343073701007
2021-08-29,29113,Lincoln,19751,355.4703669708259,17406,313.2660223530047,615,11.068516818746287
2021-08-29,29115,Linn,5049,414.32791728212703,4445,364.7628426062695,90,7.385524372230428
2021-08-29,29117,Livingston,6216,412.3109578137437,5582,370.2573626956752,120,7.959671000265322
2021-08-29,29121,Macon,5440,356.62776976530745,4877,319.7194178576111,245,16.061360954503737
