report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-03-17,29001,Adair,Missouri,5624,222.0730503455084,2371,93.6229022704837,463,18.28232971372162
2021-03-17,29003,Andrew,Missouri,2782,159.8574958340516,1983,113.9458714014825,423,24.30615411136011
2021-03-17,29005,Atchison,Missouri,1317,249.90512333965845,982,186.33776091081594,330,62.61859582542695
2021-03-17,29007,Audrain,Missouri,4569,177.54031474645424,3007,116.84476394015931,630,24.480279774625995
2021-03-17,29009,Barry,Missouri,5811,163.72242413997125,1920,54.09517369622179,1035,29.16067957061956
2021-03-17,29011,Barton,Missouri,1610,135.8649789029536,742,62.61603375527426,376,31.72995780590717
2021-03-17,29013,Bates,Missouri,2586,157.9333089043606,1503,91.79186515207036,801,48.919017955294976
2021-03-17,29015,Benton,Missouri,4770,251.19806203591554,2714,142.92485122965928,775,40.81310232239718
2021-03-17,29017,Bollinger,Missouri,1878,152.9191433922319,1334,108.62307629671851,193,15.715332627636185
2021-03-17,29019,Boone,Missouri,43564,246.8005551936096,23401,132.57230263716966,4524,25.629549896609355
2021-03-17,29021,Buchanan,Missouri,10075,113.10566258026854,6222,69.85046477165567,2062,23.14877183528672
2021-03-17,29023,Butler,Missouri,5375,125.78101233238948,3564,83.40158659583928,754,17.64444340439473
2021-03-17,29025,Caldwell,Missouri,1471,162.55939882859985,643,71.05757542269863,119,13.150624378384352
2021-03-17,29027,Callaway,Missouri,8522,190.05352363960748,5146,114.7636039250669,1306,29.125780553077607
2021-03-17,29029,Camden,Missouri,9806,217.44722370054996,6455,143.13908107149192,1452,32.19797764768494
2021-03-17,29031,Cape Girardeau,Missouri,18304,233.69592972779733,12963,165.50482610694038,2909,37.14059547520555
2021-03-17,29033,Carroll,Missouri,2075,234.64887481623884,982,111.04828678050436,160,18.093407214746126
2021-03-17,29035,Carter,Missouri,940,151.68629982249476,641,103.4371470066161,87,14.03905115378409
2021-03-17,29037,Cass,Missouri,18535,180.7552027461918,7347,71.64869029275808,5758,56.15260088549083
2021-03-17,29039,Cedar,Missouri,2285,163.94030707418568,1030,73.89869421724782,252,18.080068876452863
2021-03-17,29041,Chariton,Missouri,1447,191.75722236946726,924,122.44897959183673,270,35.78054598462762
2021-03-17,29043,Christian,Missouri,15291,181.44170869178285,7383,87.60605161673094,2809,33.33135568080688
2021-03-17,29045,Clark,Missouri,721,106.02941176470588,469,68.97058823529412,97,14.264705882352942
2021-03-17,29047,Clay,Missouri,19828,170.03250066459142,8910,76.40657559620283,3493,29.95377873821958
2021-03-17,29049,Clinton,Missouri,3608,176.2148962148962,1976,96.50793650793652,426,20.805860805860807
2021-03-17,29051,Cole,Missouri,17143,223.39066979410998,10873,141.68621318738596,1811,23.599166015115976
2021-03-17,29053,Cooper,Missouri,3622,205.538531381228,2266,128.5892634207241,332,18.840086255816594
2021-03-17,29055,Crawford,Missouri,2988,123.06425041186161,1399,57.61943986820428,440,18.121911037891266
2021-03-17,29057,Dade,Missouri,1490,196.31093544137022,851,112.12121212121212,209,27.53623188405797
