report_date,category,initiated,initiated_pct,completed,completed_pct
2021-11-16,"Missouri, Known Jurisdiction",3081602,0.8828072427045122,2759858,0.8924858205487324
2021-11-16,"Missouri, Unknown Jurisdiction",71427,0.02046217289729666,58635,0.018961448773043732
2021-11-16,No Address Given,138544,0.03968963111824757,119502,0.03864468408418644
2021-11-16,Out-of-State,199112,0.05704095327994362,154332,0.049908046594037435
