report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-10-17,29001,Adair,11056,436.5646594274432,10288,406.2388943731491,81,3.198420533070089
2021-10-17,29003,Andrew,7907,454.34695167499854,7362,423.03051198069295,68,3.9073722921335405
2021-10-17,29005,Atchison,2616,496.39468690702085,2470,468.6907020872865,18,3.415559772296015
2021-10-17,29007,Audrain,9652,375.0534291820478,8471,329.16261900136,57,2.214882455799495
2021-10-17,29009,Barry,14399,405.68562815202995,12806,360.80353872594594,185,5.212295382188037
2021-10-17,29011,Barton,3748,316.28691983122366,3441,290.37974683544303,33,2.7848101265822787
2021-10-17,29013,Bates,6088,371.80896543300355,5609,342.55527055087333,74,4.5193599609136434
2021-10-17,29015,Benton,8749,460.7404286692295,7982,420.34862288693455,72,3.7916688609194797
2021-10-17,29017,Bollinger,3605,293.5428711017018,3282,267.2420812637407,17,1.3842520967347938
2021-10-17,29019,Boone,100651,570.2121632722431,91113,516.1770954309832,652,3.6937370761691644
2021-10-17,29021,Buchanan,31595,354.6971125780233,29290,328.82033319861694,215,2.4136692262786834
2021-10-17,29023,Butler,14537,340.1820607025016,12917,302.2722486134837,170,3.9781901574895278
2021-10-17,29025,Caldwell,3246,358.7136700187866,2989,330.3127417394187,47,5.19394408221903
2021-10-17,29027,Callaway,20428,455.57537912578056,18697,416.97145405887596,154,3.434433541480821
2021-10-17,29029,Camden,18661,413.8061025368104,17083,378.81408550647507,144,3.1931878658861095
2021-10-17,29031,Cape Girardeau,38190,487.5900107246821,34766,443.8741637301466,231,2.9492875746897504
2021-10-17,29033,Carroll,3919,443.175392966188,3651,412.8689358814882,29,3.2794300576727355
2021-10-17,29035,Carter,1776,286.5902856220752,1553,250.60513151524933,33,5.325157334193965
2021-10-17,29037,Cass,49869,486.32755358779815,45384,442.58937801096135,533,5.197870141015389
2021-10-17,29039,Cedar,4893,351.0546706844597,4440,318.5535944898838,75,5.380972879896685
2021-10-17,29041,Chariton,3088,409.2234296315929,2846,377.15345878611186,26,3.4455340577789557
2021-10-17,29043,Christian,40093,475.7401364580243,36671,435.1349747849303,348,4.129338475229902
2021-10-17,29045,Clark,1956,287.64705882352945,1826,268.5294117647059,19,2.794117647058824
2021-10-17,29047,Clay,50719,434.9343555178239,46716,400.6071364256129,505,4.330563487775806
2021-10-17,29049,Clinton,9069,442.9304029304029,8271,403.95604395604397,99,4.835164835164835
2021-10-17,29051,Cole,38246,498.38415428720356,35058,456.8412822517592,289,3.7659629919207713
2021-10-17,29053,Cooper,7347,416.92202928157985,6663,378.10691181477694,78,4.42628532516173
2021-10-17,29055,Crawford,8615,354.8187808896211,7750,319.1927512355848,94,3.871499176276771
2021-10-17,29057,Dade,3289,433.33333333333337,3041,400.65876152832675,19,2.503293807641634
2021-10-17,29059,Dallas,5894,357.23377174374207,5331,323.1104915449421,54,3.2729256318564763
2021-10-17,29061,Daviess,2683,323.17513852083835,2512,302.5776921223802,45,5.420380631173211
2021-10-17,29063,DeKalb,3684,293.2187201528176,3442,273.95733842725247,38,3.0245144858325372
2021-10-17,29065,Dent,4980,321.20743034055727,4456,287.40970072239423,68,4.385964912280701
