report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-05-17,29001,Adair,Missouri,8245,325.56762092793684,7395,292.0039486673248,240,9.47680157946693
2021-05-17,29003,Andrew,Missouri,4367,250.93374705510547,3990,229.2708153766592,122,7.010285582945469
2021-05-17,29005,Atchison,Missouri,1985,376.6603415559772,1837,348.57685009487665,93,17.647058823529413
2021-05-17,29007,Audrain,Missouri,6850,266.17447056537793,5727,222.53740042743345,293,11.38527297454828
2021-05-17,29009,Barry,Missouri,10375,292.31115994703185,8803,248.0207364832502,474,13.354746006254754
2021-05-17,29011,Barton,Missouri,2502,211.13924050632912,2184,184.30379746835442,128,10.80168776371308
2021-05-17,29013,Bates,Missouri,4046,247.09905948454866,3594,219.4943202638329,143,8.733357762306095
2021-05-17,29015,Benton,Missouri,6524,343.56732845331504,5706,300.4897572278687,194,10.216441097477487
2021-05-17,29017,Bollinger,Missouri,2826,230.11155443367804,2387,194.36527970035013,129,10.504030616399316
2021-05-17,29019,Boone,Missouri,83239,471.5689884712347,71406,404.5321927314959,4488,25.425601223692038
2021-05-17,29021,Buchanan,Missouri,16998,190.82581166644215,15347,172.2910772823207,452,5.0743185594323945
2021-05-17,29023,Butler,Missouri,8785,205.5788266679147,7407,173.33208527367609,427,9.992277630870756
2021-05-17,29025,Caldwell,Missouri,2286,252.624599403249,1963,216.9300475190629,132,14.587247209636423
2021-05-17,29027,Callaway,Missouri,13852,308.9206066012489,12156,271.09723461195364,592,13.20249776984835
2021-05-17,29029,Camden,Missouri,14894,330.27319496185913,13229,293.351960262551,717,15.899414582224589
2021-05-17,29031,Cape Girardeau,Missouri,27101,346.01143966089575,23772,303.50850314079975,935,11.937592564220417
2021-05-17,29033,Carroll,Missouri,2831,320.1402239059143,2576,291.30385615741267,107,12.099966074861474
2021-05-17,29035,Carter,Missouri,1286,207.51976762949815,1055,170.2436662901404,72,11.618525092786832
2021-05-17,29037,Cass,Missouri,32599,317.90875933763726,28617,279.07589085447916,1988,19.38717793684539
2021-05-17,29039,Cedar,Missouri,3262,234.03644712297316,2749,197.23059262447984,123,8.824795523030563
2021-05-17,29041,Chariton,Missouri,1944,257.61993108931887,1696,224.75483699973495,73,9.673999469917838
2021-05-17,29043,Christian,Missouri,26860,318.7184811628597,23526,279.1575200237318,1089,12.921981607831505
2021-05-17,29045,Clark,Missouri,1075,158.08823529411765,936,137.6470588235294,52,7.647058823529412
2021-05-17,29047,Clay,Missouri,36861,316.0968331146613,32086,275.1494258787614,2050,17.579515148396833
2021-05-17,29049,Clinton,Missouri,6089,297.3870573870574,4882,238.43711843711841,316,15.433455433455434
2021-05-17,29051,Cole,Missouri,28414,370.26322647902003,24795,323.10398749022676,1255,16.353922335157677
