report_date,category,initiated,initiated_pct,completed,completed_pct
2021-11-29,"Missouri, Known Jurisdiction",3147819,0.882635778246039,2796523,0.8927251083695203
2021-11-29,"Missouri, Unknown Jurisdiction",78002,0.02187144685725181,64292,0.020523729884321783
2021-11-29,No Address Given,133437,0.037415197742251605,114434,0.03653040044768367
2021-11-29,Out-of-State,207127,0.05807757715445753,157320,0.05022076129847419
