report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-07,"Missouri, Known Jurisdiction",2921828,0.8800267939055912,2623725,0.8872814620576401
2021-10-07,"Missouri, Unknown Jurisdiction",62120,0.018709952960069973,51430,0.01739240415578021
2021-10-07,No Address Given,155946,0.046969451453816355,135569,0.045846215030040195
2021-10-07,Out-of-State,180264,0.05429380168052243,146314,0.04947991875653948
