report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-10-20,29001,Adair,11078,437.4333662388944,10309,407.06811451135246,75,2.9615004935834155
2021-10-20,29003,Andrew,7891,453.4275699592024,7347,422.1685916221341,52,2.987990576337413
2021-10-20,29005,Atchison,2619,496.9639468690702,2474,469.44971537001896,20,3.795066413662239
2021-10-20,29007,Audrain,9651,375.0145715951039,8482,329.5900524577424,66,2.5646007382941516
2021-10-20,29009,Barry,14415,406.13642126616514,12838,361.70512495421633,160,4.507931141351817
2021-10-20,29011,Barton,3757,317.0464135021097,3452,291.30801687763716,32,2.70042194092827
2021-10-20,29013,Bates,6100,372.5418346158544,5626,343.5935018932454,75,4.580432392817882
2021-10-20,29015,Benton,8779,462.32029069461265,8010,421.8231607772921,85,4.476275738585497
2021-10-20,29017,Bollinger,3545,288.6572754661673,3224,262.5193388160573,16,1.3028255028092175
2021-10-20,29019,Boone,100393,568.7505311163357,90869,514.794776647877,609,3.450131716851259
2021-10-20,29021,Buchanan,31267,351.0148637118865,28993,325.48610175580404,189,2.1217836454263774
2021-10-20,29023,Butler,14546,340.3926707696628,12945,302.9274799335408,147,3.439964430299768
2021-10-20,29025,Caldwell,3253,359.48723615869153,2996,331.08630787932367,50,5.525472427892585
2021-10-20,29027,Callaway,20461,456.3113291703836,18734,417.79661016949154,166,3.7020517395182875
2021-10-20,29029,Camden,18636,413.2517296434274,17065,378.4149370232393,139,3.0823132872095087
2021-10-20,29031,Cape Girardeau,38220,487.9730350850314,34820,444.5636075787753,241,3.0769623614728565
2021-10-20,29033,Carroll,3923,443.6277281465566,3655,413.32127106185686,30,3.392513852764899
2021-10-20,29035,Carter,1777,286.7516540261417,1558,251.41197353558175,33,5.325157334193965
2021-10-20,29037,Cass,49945,487.0687133077178,45509,443.80839070819763,509,4.963819703146028
2021-10-20,29039,Cedar,4895,351.1981632945903,4444,318.8405797101449,48,3.4438226431338785
2021-10-20,29041,Chariton,3092,409.7535117943281,2853,378.0811025708985,29,3.8430956798303737
2021-10-20,29043,Christian,40127,476.1435775734204,36730,435.835063779294,331,3.9276179175318893
2021-10-20,29045,Clark,1955,287.5,1825,268.38235294117646,11,1.6176470588235294
2021-10-20,29047,Clay,50818,435.7833174688928,46795,401.28459091181946,465,3.9875485580509897
2021-10-20,29049,Clinton,9063,442.6373626373626,8263,403.5653235653235,80,3.907203907203907
2021-10-20,29051,Cole,38219,498.03231691425594,35045,456.6718790721918,274,3.570497784727652
2021-10-20,29053,Cooper,7359,417.60299625468167,6670,378.5041425490864,67,3.802065599818409
2021-10-20,29055,Crawford,8622,355.1070840197694,7765,319.81054365733115,97,3.9950576606260295
2021-10-20,29057,Dade,3293,433.8603425559947,3046,401.31752305665344,22,2.898550724637681
2021-10-20,29059,Dallas,5904,357.8398690829747,5343,323.83780835202134,42,2.545608824777259
2021-10-20,29061,Daviess,2687,323.6569501324982,2520,303.54131534569984,41,4.938569019513371
2021-10-20,29063,DeKalb,3683,293.1391276663483,3444,274.11652340019106,32,2.5469595670168736
2021-10-20,29065,Dent,4992,321.98142414860683,4472,288.44169246646027,64,4.127966976264189
2021-10-20,29067,Douglas,3333,249.21489457155673,2819,210.7821145506206,40,2.9908778226409454
2021-10-20,29069,Dunklin,10136,333.1142368870777,8884,291.96792428026816,90,2.9578020244511634
2021-10-20,29071,Franklin,51352,499.625417149084,47550,462.6341444430391,467,4.543641334487892
2021-10-20,29073,Gasconade,6415,435.0332293503323,5980,405.53370405533707,58,3.9332700393327005
2021-10-20,29075,Gentry,2593,389.04726181545385,2441,366.2415603900975,42,6.301575393848462
2021-10-20,29077,Greene,141561,490.80016225830275,129270,448.18655544345404,1109,3.844967045616079
2021-10-20,29079,Grundy,3573,355.9119434206594,3294,328.1203307102301,28,2.789122422552047
2021-10-20,29081,Harrison,2661,311.08253448678977,2404,281.03811082534486,43,5.02688800561141
2021-10-20,29083,Henry,9501,436.526533425224,8543,392.5109120147025,118,5.421548357454629
2021-10-20,29085,Hickory,3582,382.3654995730145,3264,348.4201537147737,30,3.2023911187019642
2021-10-20,29087,Holt,1735,389.3626570915619,1621,363.77917414721725,22,4.937163375224416
2021-10-20,29089,Howard,4295,424.7008800553743,3865,382.1813507366756,28,2.7687135370315437
2021-10-20,29091,Howell,14429,359.80749089820955,12505,311.82983392349513,133,3.3165428158196595
2021-10-20,29093,Iron,3568,349.08521671069366,3231,316.11388318168474,54,5.283240387437629
2021-10-20,29095,Jackson,197433,518.3342565877044,177627,466.33622036287835,2001,5.253361127227953
2021-10-20,29097,Jasper,25835,339.10429737747097,23298,305.8042159976899,231,3.032053133121571
2021-10-20,29099,Jefferson,109165,488.8670947864327,96802,433.5026108140545,1001,4.4827184709496555
2021-10-20,29101,Johnson,17911,333.60651157592804,16028,298.53415038462254,275,5.122092048650562
2021-10-20,29512,Joplin,31801,635.092764563737,28902,577.1972919537476,273,5.45204002156851
2021-10-20,29511,Kansas City,270525,561.9348714316279,235770,489.74174156708216,3016,6.26483900651618
2021-10-20,29103,Knox,1537,389.01543912933437,1463,370.28600354340676,13,3.2903062515818777
2021-10-20,29105,Laclede,12649,356.2396147238573,11372,320.2748753766863,102,2.8726729940575098
2021-10-20,29107,Lafayette,14166,434.68655067660865,12958,397.61882843904385,144,4.418668876001105
2021-10-20,29109,Lawrence,15583,408.6486769989248,14039,368.158812577033,133,3.487792725460887
2021-10-20,29111,Lewis,3050,304.1787174628503,2834,282.63688042285827,7,0.6981150892590007
2021-10-20,29113,Lincoln,23821,428.7205514461062,21795,392.25743750337455,258,4.643377787376492
2021-10-20,29115,Linn,5011,411.2095847694075,4487,368.2094206466437,55,4.513376005251929
2021-10-20,29117,Livingston,6710,445.07827009816924,6126,406.34120456354475,55,3.6481825417882727
2021-10-20,29121,Macon,5769,378.19588304706963,5430,355.97220401206243,39,2.556706437655697
2021-10-20,29123,Madison,4488,367.7181482998771,3967,325.03072511265873,76,6.22695616550594
2021-10-20,29125,Maries,3214,361.7739756866277,2930,329.806393516434,25,2.8140477262494374
2021-10-20,29127,Marion,11265,392.8920200892857,10443,364.22293526785717,45,1.5694754464285714
2021-10-20,29119,McDonald,7366,322.688044859158,5914,259.0791606430981,132,5.7826258378236295
2021-10-20,29129,Mercer,1250,341.1572052401747,1154,314.95633187772927,9,2.4563318777292578
2021-10-20,29131,Miller,8745,349.1157331630005,7967,318.05660904626933,47,1.8763224080801628
2021-10-20,29133,Mississippi,4679,340.34041315100376,4181,304.11696246726797,104,7.564736688972942
2021-10-20,29135,Moniteau,5720,358.4409073818774,5283,331.0565233738564,42,2.6319087604963025
2021-10-20,29137,Monroe,3308,382.25098220476076,2965,342.61613126877745,24,2.7732840305061246
2021-10-20,29139,Montgomery,5029,435.59982676483327,4575,396.27544391511475,31,2.685145084452144
2021-10-20,29141,Morgan,6494,322.4909370809952,5889,292.4467398321498,55,2.7312906589859463
2021-10-20,29143,New Madrid,6204,348.3240693953175,5533,310.65072146426365,60,3.3687047330301496
2021-10-20,29145,Newton,15525,303.3352220550595,13816,269.94392450323363,109,2.1296965670854417
2021-10-20,29147,Nodaway,9988,442.98576307269263,9358,415.0441300394731,85,3.769902869561361
2021-10-20,29149,Oregon,3073,287.2231049630807,2738,255.91176745490236,38,3.5517338068978406
2021-10-20,29151,Osage,5807,426.3896027608488,5408,397.09229752551585,46,3.3776341875321245
2021-10-20,29153,Ozark,2641,285.94629709831094,2258,244.47812906019922,21,2.27371156344738
2021-10-20,29155,Pemiscot,4801,281.89771592977513,3549,208.38471023427869,61,3.581703951617638
2021-10-20,29157,Perry,7355,384.15334795779796,6871,358.8739162227097,62,3.238274313172464
2021-10-20,29159,Pettis,17745,418.8005947464067,15931,375.9882938802483,234,5.522645205447121
2021-10-20,29161,Phelps,18972,423.586148384648,17181,383.5986514545982,186,4.152805376320078
2021-10-20,29163,Pike,6736,364.3247336253989,6232,337.065282059603,31,1.6766726161501435
2021-10-20,29165,Platte,21946,428.6495566233056,19916,388.9995702957147,223,4.355638892144224
2021-10-20,29167,Polk,13004,412.1842213699325,11854,375.7329867824654,77,2.440647881073885
2021-10-20,29169,Pulaski,10612,201.7835751364302,8886,168.96427145329048,352,6.693160426688977
2021-10-20,29171,Putnam,1494,310.2803738317757,1387,288.0581516095535,3,0.6230529595015577
2021-10-20,29173,Ralls,3970,388.5680728198101,3721,364.19692669080945,9,0.8808847998433983
2021-10-20,29175,Randolph,9428,377.95149328522746,8030,321.9081980356785,73,2.9264381639607135
2021-10-20,29177,Ray,9802,429.44140197152245,9135,400.21905805038335,119,5.213581599123768
2021-10-20,29179,Reynolds,1681,266.19160728424384,1504,238.1631037212985,24,3.8004750593824226
2021-10-20,29181,Ripley,3661,267.36288614620605,3251,237.42057985832176,58,4.235740889505586
2021-10-20,29195,Saline,9597,415.41857847805386,8702,376.67734395290455,101,4.371915851441433
2021-10-20,29197,Schuyler,1287,285.8729453576188,1208,268.3251888049756,7,1.5548645046645935
2021-10-20,29199,Scotland,1198,244.58962841976316,1089,222.33564720293998,27,5.512454062882809
2021-10-20,29201,Scott,13643,352.2683260605748,12222,315.5774742441065,140,3.6148622479279093
2021-10-20,29203,Shannon,2507,304.02619451855446,2306,279.65073975260736,29,3.516856657773466
2021-10-20,29205,Shelby,2497,411.97822141560795,2346,387.06484078534896,8,1.3199142055766375
2021-10-20,29183,St. Charles,231887,594.6049207020783,214348,549.6313960793365,2078,5.328410067053861
2021-10-20,29185,St. Clair,3432,365.767878077374,3151,335.82010018117876,28,2.984120217414473
2021-10-20,29187,St. Francois,28678,432.2751801272195,25283,381.1009616833981,377,5.682674625425824
2021-10-20,29189,St. Louis,592052,592.8321671319457,530738,531.4373715810005,5176,5.182820591898939
2021-10-20,29510,St. Louis City,165452,531.5334127919864,144505,464.23878717395985,1855,5.95939898417145
2021-10-20,29186,Ste. Genevieve,8181,457.7807621285882,7578,424.0389457780762,61,3.413351239438196
2021-10-20,29207,Stoddard,11020,373.40742748712387,9958,337.4220656004337,122,4.133911629167796
2021-10-20,29209,Stone,13524,428.96564849176895,12480,395.8511751831763,84,2.664382909886764
2021-10-20,29211,Sullivan,2511,397.49881272756056,2296,363.46366946335286,9,1.4247269273389267
2021-10-20,29213,Taney,23237,424.65277777777777,20638,377.156432748538,216,3.947368421052632
2021-10-20,29215,Texas,8633,336.2938724630907,7762,302.3645358575825,76,2.9605391297573136
2021-10-20,29217,Vernon,6791,328.210332995022,6239,301.53206708230636,53,2.561500169155672
