report_date,category,initiated,initiated_pct,completed,completed_pct
2022-02-15,"Missouri, Known Jurisdiction",3407404,0.8819862657344829,3069483,0.8966777314497397
2022-02-15,"Missouri, Unknown Jurisdiction",105957,0.02742633945326959,91087,0.026608938549118027
2022-02-15,No Address Given,108282,0.028028151879337257,91168,0.02663260080632793
2022-02-15,Out-of-State,241687,0.06255924293291021,171435,0.05008072919481429
