report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-02-21,29001,Adair,Missouri,2425,95.58910481296071,1200,47.301825062083644,3625,142.89092987504435,214,8.435492136071584
2021-02-21,29003,Andrew,Missouri,2046,116.89424670056562,571,32.622978917899786,2617,149.5172256184654,158,9.027023938753358
2021-02-21,29005,Atchison,Missouri,1042,199.273283610633,172,32.89347867661121,1214,232.16676228724424,6,1.1474469305794606
2021-02-21,29007,Audrain,Missouri,3386,132.03868351271254,1406,54.82763999376073,4792,186.86632350647326,815,31.781313367649354
2021-02-21,29009,Barry,Missouri,2491,70.10976639459611,810,22.797635800731776,3301,92.90740219532789,984,27.694905713481564
2021-02-21,29011,Barton,Missouri,947,80.2746460964652,226,19.15741290158515,1173,99.43205899805035,184,15.597185725184369
2021-02-21,29013,Bates,Missouri,1630,100.02454590083457,450,27.614138438880705,2080,127.63868433971525,363,22.27540500736377
2021-02-21,29015,Benton,Missouri,3045,159.3656775003925,635,33.233893337520286,3680,192.5995708379128,910,47.62652431046213
2021-02-21,29017,Bollinger,Missouri,1466,119.91820040899795,540,44.171779141104295,2006,164.08997955010224,167,13.660531697341513
2021-02-21,29019,Boone,Missouri,24841,139.83034151229094,14166,79.74061502609048,39007,219.57095653838144,5164,29.06822928100602
2021-02-21,29021,Buchanan,Missouri,7007,79.2109427990052,2654,30.002260908885372,9661,109.21320370789057,1129,12.762830657924486
2021-02-21,29023,Butler,Missouri,3988,93.49212303075768,2283,53.52119279819955,6271,147.01331582895725,1598,37.462490622655665
2021-02-21,29025,Caldwell,Missouri,960,106.20643876535014,294,32.525721871888486,1254,138.73216063723865,102,11.284434118818453
2021-02-21,29027,Callaway,Missouri,5128,114.2373409966807,2436,54.26719240793958,7564,168.5045334046203,709,15.794515360110495
2021-02-21,29029,Camden,Missouri,5433,119.49588703646681,1719,37.80847226498922,7152,157.30435930145603,794,17.4635991730084
2021-02-21,29031,Cape Girardeau,Missouri,13796,175.76537437413205,8190,104.3431731026487,21986,280.10854747678076,2154,27.442636735421896
2021-02-21,29033,Carroll,Missouri,1069,121.74012071518051,473,53.86630224348024,1542,175.60642295866074,383,43.61690012527047
2021-02-21,29035,Carter,Missouri,719,116.96762648446396,192,31.234748657881894,911,148.20237514234586,118,19.196355945989914
2021-02-21,29037,Cass,Missouri,7554,72.91716941610278,3260,31.468092705387225,10814,104.38526212149,1865,18.002451808450054
2021-02-21,29039,Cedar,Missouri,1172,83.45795058036032,390,27.771843623157448,1562,111.22979420351777,166,11.820836003702912
2021-02-21,29041,Chariton,Missouri,969,129.49351864225576,357,47.708138447146865,1326,177.20165708940263,241,32.20633435787786
2021-02-21,29043,Christian,Missouri,8205,95.78790072147376,4004,46.744028578766724,12209,142.5319293002405,1305,15.23500431950314
2021-02-21,29045,Clark,Missouri,566,83.49314058120667,168,24.782416285587843,734,108.2755568667945,115,16.96415400501549
2021-02-21,29047,Clay,Missouri,22733,93.73814511207507,11364,46.85876395784196,34097,140.59690906991705,5017,20.687294858895907
2021-02-21,29049,Clinton,Missouri,1943,94.78048780487805,906,44.19512195121951,2849,138.97560975609758,331,16.146341463414636
2021-02-21,29051,Cole,Missouri,11098,144.65023526191627,6003,78.24250876529854,17101,222.8927440272148,2690,35.061194166025835
2021-02-21,29053,Cooper,Missouri,2315,131.0872027180068,1126,63.7599093997735,3441,194.8471121177803,570,32.276330690826725
2021-02-21,29055,Crawford,Missouri,1415,58.58242941127764,460,19.044464684938312,1875,77.62689409621595,347,14.366150534073032
2021-02-21,29057,Dade,Missouri,923,121.79994721562417,359,47.373977302718394,1282,169.17392451834257,144,19.002375296912113
2021-02-21,29059,Dallas,Missouri,1527,91.89384365408918,292,17.572365649635913,1819,109.4662093037251,322,19.377745682132755
2021-02-21,29061,Daviess,Missouri,814,98.13140446051838,187,22.54370102471368,1001,120.67510548523207,163,19.650391802290535
2021-02-21,29063,DeKalb,Missouri,854,68.17818936611847,224,17.882803768162223,1078,86.0609931342807,90,7.185055085422321
2021-02-21,29065,Dent,Missouri,1548,99.58185911868767,400,25.73174654229656,1948,125.31360566098424,385,24.766806046960436
2021-02-21,29067,Douglas,Missouri,1017,76.43168495415601,320,24.049301067187734,1337,100.48098602134375,181,13.602885916128063
2021-02-21,29069,Dunklin,Missouri,2233,74.36640357012023,623,20.74799347254138,2856,95.1143970426616,334,11.123322343224432
2021-02-21,29071,Franklin,Missouri,9704,94.03920884573266,4478,43.39525733833377,14182,137.43446618406642,1967,19.061739880415928
2021-02-21,29073,Gasconade,Missouri,2546,173.06777241519953,1301,88.43722384610156,3847,261.5049962613011,253,17.19801509074842
2021-02-21,29075,Gentry,Missouri,1041,157.3458282950423,431,65.14510278113664,1472,222.49093107617895,191,28.869407496977026
2021-02-21,29077,Greene,Missouri,29172,100.67781167603086,14969,51.660707629867886,44141,152.33851930589876,6149,21.22130344151631
2021-02-21,29079,Grundy,Missouri,908,90.87269815852682,397,39.731785428342675,1305,130.6044835868695,151,15.11208967173739
2021-02-21,29081,Harrison,Missouri,978,115.18077964904016,355,41.808974207984924,1333,156.98975385702508,145,17.076904958191026
2021-02-21,29083,Henry,Missouri,3172,145.93972854842423,1355,62.341844950540604,4527,208.2815734989648,1387,63.8141246836899
2021-02-21,29085,Hickory,Missouri,1605,170.67205444491705,274,29.136537643555936,1879,199.80859208847298,222,23.606975754997872
